Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.12206229,-1.2816676,-0.9108554,-1.3525184
Subject_2,-0.6973065,1.6474984,-1.0303065,0.98649806
Subject_3,-0.48907188,0.019225296,-0.13386622,-0.5582252
Subject_4,-0.53432244,0.49526674,-1.4108226,1.0711261
Subject_5,0.69822407,0.5777556,-0.36609524,0.93192863
Subject_6,1.6708608,-1.8389413,0.6833315,-0.45635048
Subject_7,-0.37159333,-0.16181917,-1.159638,-0.49638486
Subject_8,2.0280147,0.38620478,0.9161664,0.11201246
Subject_9,-1.383762,2.13389,-0.20692557,-0.59061575
Subject_10,0.005717567,0.37761298,0.831682,-1.8820077
Subject_11,0.4569572,0.2497638,-0.7837937,-0.9915692
Subject_12,1.4214762,-0.8520018,1.9730453,-0.21649504
Subject_13,-0.24106222,2.623497,-0.6070207,-1.9491174
Subject_14,-0.02716959,-1.5121177,-0.12136363,2.25934
Subject_15,0.02942833,-0.80256873,-0.7741844,0.9783372
Subject_16,0.9981043,-0.571842,1.1466497,-0.37647554
Subject_17,0.95612776,-1.5610803,1.0068195,1.0918679
Subject_18,4.124354,-0.56132275,1.522181,0.5149156
Subject_19,1.9951028,-0.9368106,-0.16579248,2.1867912
Subject_20,-0.06911966,0.87519014,0.20564875,-0.40161273
Subject_21,1.8864149,-1.2001834,-0.005552039,-0.49835533
Subject_22,-0.7020571,0.7824816,-0.46121475,0.11175073
Subject_23,0.73461944,-1.158056,0.49485216,-0.63885754
Subject_24,0.19052061,0.4243584,0.514184,0.24766374
Subject_25,-0.67878705,1.7764838,-1.1152482,-0.024893034
Subject_26,0.00277654,0.528975,2.5598605,-0.19970956
Subject_27,-0.43194515,1.9310489,0.38820568,-0.26025453
Subject_28,0.14866176,-1.2180486,-1.0364054,-1.012245
Subject_29,1.3276064,0.5810409,0.39730534,0.5571422
Subject_30,-0.77534366,1.3604681,0.86130524,1.3506618
Subject_31,-0.48223096,0.98766655,-0.8814858,-0.6722255
Subject_32,2.0677106,-1.1670882,0.6183667,-1.5838596
Subject_33,-0.18837126,-1.0743108,-0.8520958,0.3344407
Subject_34,1.2645892,-1.2550915,0.42595354,-1.3586003
Subject_35,0.12406347,-1.1177541,0.51539356,-0.5215249
Subject_36,-1.392249,-1.1065058,1.1227485,0.2817307
Subject_37,-0.2209694,0.6477241,0.8075109,1.1506569
Subject_38,-0.24263021,2.1293943,-1.4305152,-0.3419413
Subject_39,0.092160136,-1.7396344,1.7756586,-0.48421866
Subject_40,-0.13971752,0.7811223,1.0959086,0.2243336
Subject_41,-0.32752922,1.6949382,-0.711621,-0.28613278
Subject_42,-0.055573072,0.31235996,-0.32117894,0.63305634
Subject_43,-0.22243114,-0.7204355,0.7077026,0.81069666
Subject_44,1.2826294,0.31406856,-0.55358243,-0.28009325
Subject_45,-0.19419612,1.2397903,-1.8597196,-1.0350071
Subject_46,0.86161095,2.4726367,-0.08522274,-0.23813541
Subject_47,0.49735475,-1.5925692,-0.58473724,-0.05934661
Subject_48,-0.7824303,1.9409009,0.37529385,0.3387541
Subject_49,-0.13179444,0.5481223,0.34755722,-0.514408
Subject_50,1.4780405,-1.8881775,0.5089395,0.26789603
Subject_51,0.46791068,-1.4143178,-0.34109253,0.2889345
Subject_52,0.27073538,0.5277242,0.3082266,0.71360505
Subject_53,-1.8200015,-0.8431438,-0.035344914,-0.603038
Subject_54,-0.07638994,-1.489933,0.09094619,-1.1052256
Subject_55,-0.36097682,1.687201,0.490825,-0.91690063
Subject_56,2.2843447,-1.0129042,1.5101615,-0.64987653
Subject_57,-0.29169586,-1.3625698,-0.6012721,0.78836405
Subject_58,-1.0784695,2.0902019,-1.4000665,0.8381947
Subject_59,0.121652976,-0.7793321,-0.66774464,1.6201508
Subject_60,0.31420374,0.7484237,0.25858393,-0.18314962
Subject_61,0.7161666,-0.3730604,1.1619704,1.6897354
Subject_62,1.5679269,-1.7913901,-0.7219897,0.54984784
Subject_63,-1.1488578,-0.9855496,-0.54203963,0.39325258
Subject_64,-0.54022753,0.9852617,-1.9058753,-1.285856
Subject_65,1.9048991,0.6408255,-0.12478844,-0.5004195
Subject_66,0.9833818,-0.51095235,0.5311484,-0.122940585
Subject_67,-1.989831,0.86439854,0.7065018,-1.1121885
Subject_68,1.1306593,-2.287609,-0.44213364,-1.3619467
Subject_69,2.590322,-1.8332813,1.3381965,-0.4875168
Subject_70,-0.5178388,0.9994308,-1.6342459,0.63380736
Subject_71,-0.96692955,-0.24427603,0.5762998,-0.6014031
Subject_72,-0.530057,0.622296,-2.45795,-0.13739711
Subject_73,-0.2134163,0.37280843,0.63580966,0.50532144
Subject_74,-1.1619424,0.68793327,1.040068,0.60541373
Subject_75,-0.03847219,0.699198,0.038105138,-0.25824913
Subject_76,-0.6285346,1.1085954,-0.3907353,1.9630176
Subject_77,-0.40935025,1.4735601,-1.0857316,-1.2841266
Subject_78,-0.529105,-0.6844621,1.4046159,-0.4129832
Subject_79,0.42561033,-2.079007,0.29018787,-0.17619243
Subject_80,-0.30818298,2.3670735,-0.7111461,-0.027514802
Subject_81,-0.5894254,-0.9163945,0.41523862,-0.11650902
Subject_82,0.15492284,-0.9389628,0.054681703,1.4701812
Subject_83,-0.5100167,-1.3083737,1.6476626,0.1995314
Subject_84,0.8804128,0.45214325,0.649734,-0.36545146
Subject_85,-0.48693207,2.1612864,1.219704,0.57263947
Subject_86,0.7575145,-0.4556334,2.6498516,-0.4663234
