Feature,Factor_0,Factor_1
rigidity_left,-0.072804965,0.100003354
rigidity_right,0.20554414,-0.10297505
tremor_rest_left,-0.23646384,0.59437937
tremor_rest_right,0.20980127,-0.08964004
tremor_postural_left,0.038743544,0.00568904
tremor_postural_right,0.097768806,0.12039278
bradykinesia_speed_left,-0.43675616,-0.22183594
bradykinesia_speed_right,-0.03888548,0.14268865
bradykinesia_amplitude_left,0.31400466,0.19942705
bradykinesia_amplitude_right,-0.10841775,-0.21221067
bradykinesia_rhythm_left,0.13695927,-0.22168972
bradykinesia_rhythm_right,0.44824725,-0.20164157
mirrormovement_left,0.0062973634,0.053089295
mirrormovement_right,-0.45972443,0.2646021
