Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.6462052,-0.46189454
volume_sn_voxels_feature_1,0.8386572,-0.58282167
volume_sn_voxels_feature_2,0.46821925,-0.4556048
volume_sn_voxels_feature_3,0.45963463,-0.5444031
volume_sn_voxels_feature_4,0.38413766,-0.636184
volume_sn_voxels_feature_5,-0.13617621,-0.69835925
volume_sn_voxels_feature_6,0.033098213,-0.61595964
volume_sn_voxels_feature_7,-0.07009225,-0.81876487
volume_sn_voxels_feature_8,0.06113411,-0.88989854
volume_sn_voxels_feature_9,0.24983037,-0.840807
volume_sn_voxels_feature_10,0.27122137,-0.721043
volume_sn_voxels_feature_11,0.69579417,-0.5050796
volume_sn_voxels_feature_12,0.51715934,-0.5514477
volume_sn_voxels_feature_13,0.28020915,-0.5933011
volume_sn_voxels_feature_14,0.40587062,-0.6281572
volume_sn_voxels_feature_15,0.018903032,-0.70111835
volume_sn_voxels_feature_16,0.14662462,-0.6711429
volume_sn_voxels_feature_17,-0.055269964,-0.8498731
volume_sn_voxels_feature_18,0.08675082,-0.7829226
volume_sn_voxels_feature_19,-0.09983644,-0.8950642
volume_sn_voxels_feature_20,-0.110111535,-0.9122902
volume_sn_voxels_feature_21,-0.0022463102,-0.9566125
volume_sn_voxels_feature_22,0.24027522,-0.79074323
volume_sn_voxels_feature_23,0.3992666,-0.816849
volume_sn_voxels_feature_24,0.5282602,-0.8893442
volume_sn_voxels_feature_25,0.66178966,-0.5475476
volume_sn_voxels_feature_26,0.03356759,-0.96513474
volume_sn_voxels_feature_27,0.36328596,-0.7138548
volume_sn_voxels_feature_28,0.31285897,-0.9281361
volume_sn_voxels_feature_29,0.41089287,-0.71588916
volume_sn_voxels_feature_30,0.5636247,-0.8817045
volume_sn_voxels_feature_31,0.5144604,-0.82371277
volume_sn_voxels_feature_32,0.47239718,-0.71779984
volume_sn_voxels_feature_33,0.6604141,-0.9989682
volume_sn_voxels_feature_34,-0.7683699,-0.9590339
volume_sn_voxels_feature_35,-0.9121335,-0.8023336
volume_sn_voxels_feature_36,0.44406822,-1.1310655
volume_sn_voxels_feature_37,-0.15336497,-1.2608194
volume_sn_voxels_feature_38,0.52334994,-0.7792194
volume_sn_voxels_feature_39,0.5295965,-0.9530244
volume_sn_voxels_feature_40,0.36707062,-0.97486496
volume_sn_voxels_feature_41,0.13186222,-1.1254313
volume_sn_voxels_feature_42,-0.26413834,-1.068721
volume_sn_voxels_feature_43,-0.31325623,-1.1351618
volume_sn_voxels_feature_44,-0.047625992,-1.2407408
volume_sn_voxels_feature_45,0.4949435,-0.96458894
volume_sn_voxels_feature_46,-1.2101305,-0.8128384
volume_sn_voxels_feature_47,0.74850774,-1.032684
volume_sn_voxels_feature_48,0.39006022,-1.1634735
volume_sn_voxels_feature_49,-1.1893888,-0.6704904
volume_sn_voxels_feature_50,0.7215799,-0.90811014
volume_sn_voxels_feature_51,0.840667,-1.1239372
volume_sn_voxels_feature_52,0.6667803,-1.1970998
volume_sn_voxels_feature_53,-0.83711326,-1.0915724
volume_sn_voxels_feature_54,0.52481776,-1.0571761
volume_sn_voxels_feature_55,0.5262703,-0.9950575
volume_sn_voxels_feature_56,0.30236107,-1.0085682
volume_sn_voxels_feature_57,-0.041230083,-1.197654
volume_sn_voxels_feature_58,-0.4466376,-1.1632625
volume_sn_voxels_feature_59,-0.7963545,-1.0062355
volume_sn_voxels_feature_60,0.20679086,-0.7673857
volume_sn_voxels_feature_61,0.0856614,-1.0968802
volume_sn_voxels_feature_62,-0.19642292,-1.1618336
volume_sn_voxels_feature_63,-0.5151188,-1.0662669
volume_sn_voxels_feature_64,-0.2598386,-1.2779034
volume_sn_voxels_feature_65,0.35847613,-1.202289
volume_sn_voxels_feature_66,0.27069888,-1.4036119
volume_sn_voxels_feature_67,-1.3080443,-0.6605919
volume_sn_voxels_feature_68,0.6513905,-1.1218206
volume_sn_voxels_feature_69,0.49385306,-1.1661478
volume_sn_voxels_feature_70,0.26179165,-1.2771895
volume_sn_voxels_feature_71,-1.3384913,-0.7301803
volume_sn_voxels_feature_72,-1.3934442,-0.6145308
volume_sn_voxels_feature_73,0.6043152,-0.97476727
volume_sn_voxels_feature_74,0.84433955,-1.3285393
volume_sn_voxels_feature_75,0.48743898,-1.0410312
volume_sn_voxels_feature_76,0.09695539,-1.102735
volume_sn_voxels_feature_77,-1.1817936,-0.5458675
volume_sn_voxels_feature_78,0.55011785,-0.9038967
