0,1
0.85191655,-0.3938147
0.26765424,-1.9502975
-0.65747845,-0.7739524
0.1517075,-0.08926134
-0.8452852,0.43915722
0.63069665,1.1230524
-0.64709294,-0.014465532
0.7909366,-1.333566
-0.52740735,-0.769216
-0.76402,0.7653496
-0.1149632,0.6023812
-0.031756967,-0.32779136
1.9150591,-0.6110877
0.38404825,0.6943193
0.36081582,0.6900506
1.4272398,-0.81917024
0.1376602,0.6045077
1.9033,-0.7985474
-0.2831472,-0.15316556
-1.1150794,-0.7542367
0.43160245,0.300006
0.96030396,-0.33000928
-0.5954531,-0.5285199
0.11935759,-0.7615838
-2.059231,-0.04080589
-0.44110104,-0.121106535
1.258466,-0.8511126
1.1687247,1.645212
1.4296409,1.4945158
0.21100374,1.1400875
0.67197174,0.20483704
-0.14304167,2.4628174
-1.584144,0.1627597
0.37823197,0.45593506
-0.50903314,-1.1704891
0.10659896,-0.5202351
1.2764909,0.3875148
0.7369361,0.009742147
-1.561497,1.041455
0.33683223,1.4106904
-1.0236655,-1.0784363
-0.3556461,-0.9955087
0.84246325,0.21258073
0.5643552,0.72974443
1.001381,-1.4612849
0.22187681,0.12356477
-0.7161308,0.64853203
-0.49088177,1.3486795
-0.036754664,-1.5801018
-0.8910302,0.20322731
0.11938927,0.88381296
0.7780259,0.99937683
-0.006606125,-0.9739012
-0.22533794,-0.14877246
-0.44347516,0.2891386
1.4492048,0.3461826
-0.6768895,-0.94966626
-0.7580156,-0.051009275
0.78315145,0.7224983
-0.43369558,1.1778666
0.6317148,-2.1399033
-1.146208,1.469726
-0.55531603,0.0019618215
-0.44062126,0.13232967
1.3001125,0.19826674
0.24755138,-0.1622884
0.6492737,-1.9642091
-1.3908191,0.91780865
0.369808,0.7267452
-0.26606035,0.9356525
-1.1844821,-0.610596
0.8354765,1.6101894
0.8290889,0.027795639
-0.39817584,1.2414231
1.732959,-0.41530046
-0.8363124,-0.01801691
-0.37536547,-0.9747287
-0.24854651,0.8757092
-1.0317998,1.0269839
-0.0949167,-1.4387964
1.4210057,-0.99358606
-0.019257009,0.77059585
1.2446679,0.15997854
1.4051008,-0.24159104
1.4939334,0.95817924
0.73026514,1.3752259
-1.471147,0.5325898
-0.91902643,-0.761761
-0.2920674,1.1964839
-1.0243095,0.39669725
-0.23292533,-0.78141093
0.13502304,0.3606756
1.1118196,-1.0961185
-0.86441857,-0.67529124
0.17812292,-1.6529602
-2.2903023,-0.4934544
-2.4324648,0.7574735
-0.08007678,-1.4026668
-0.6241517,-0.25504285
0.033815313,-0.3717337
-1.3630898,-0.76275736
0.47243592,-0.67486185
-0.7547524,-0.2504608
2.0329933,-0.6487376
-0.014800256,1.0120965
-0.87772584,0.6552751
-1.8086516,-0.8102302
-0.15439156,1.7013489
0.6046587,0.67801994
-1.7719214,0.7991422
-1.0179327,0.022960726
-0.3277505,0.019508772
0.12466319,-0.92940176
0.16325627,-0.10647205
0.34414282,-0.9248759
-0.27849436,0.014914672
-0.92226434,-1.4660448
-0.20211257,-0.4372513
-1.116869,0.27439874
-0.036616907,-0.40462285
-0.14103468,0.35371736
1.2434518,-0.7417337
-1.6150851,-1.4280614
-0.28051242,0.93299156
1.5170047,0.34097362
0.41199908,-0.45588294
-0.5886999,1.7878952
-0.19772062,0.10374508
-0.6630366,0.5513
-1.3673338,-0.8104798
-0.21395518,0.46631137
-0.013160557,-0.094477564
0.1640104,0.19633006
-0.31045955,-0.15758781
0.24986212,-0.45589948
-0.36379403,-0.22909246
0.27482697,0.08582263
0.063714944,0.008549029
-0.5210783,2.6327083
1.1211536,-0.7503933
0.47462425,-0.99406296
-0.52843904,0.2706457
-1.1104794,1.1095659
0.037557013,0.7764488
-0.49473593,-0.10283551
-1.0840446,1.0059855
0.33275044,2.0429688
-1.2578485,-0.1633955
-0.97532165,-0.12312321
-0.43643087,1.5122097
0.54650587,-0.15955113
0.11908038,0.18711779
-1.9118356,-0.026168158
-0.8477043,0.54983974
-0.6295924,-0.63874495
-0.39659804,-0.53457785
1.3122656,0.95988274
-0.14273381,-0.6088721
-0.9054291,-0.2721221
0.18026543,1.2190374
0.8265566,-1.0279719
-0.535541,1.0016946
-0.30627838,0.018968815
0.72224075,-0.39124244
-0.5492309,0.47839946
0.49807832,-1.6831572
-0.92936325,-0.4568099
1.2768395,-0.8922876
0.11251755,-1.5633385
0.86846155,-0.33701319
0.26931688,1.5176855
0.91346246,-0.5853409
0.23323128,-0.3435735
0.4250756,-0.48834068
1.1063523,0.3396871
-0.39955103,-0.7845201
-0.855297,-1.1063577
-0.6125436,-0.4049408
-0.58067596,-0.14403814
1.44812,-0.25406656
-0.4067343,-1.5548214
0.30426416,0.17933671
-0.1502036,0.025264343
0.114536494,-0.66996765
-0.9506353,0.5810805
0.1844722,1.2196084
-0.4826634,-0.20878781
1.9560966,-0.6628274
-0.50884694,-0.43623832
