Subject_ID,Factor_1,Factor_2
Subject_1,0.3069041,-0.1691415
Subject_2,-1.6390092,-0.09123248
Subject_3,0.6971633,-0.13529967
Subject_4,-1.1182804,1.5597315
Subject_5,0.008525721,0.29020303
Subject_6,0.81632507,-0.30818897
Subject_7,0.7849517,-0.13250516
Subject_8,0.37026897,-0.13206457
Subject_9,-0.1429099,-0.0706448
Subject_10,-0.14806786,-0.5298519
Subject_11,-0.56373334,-0.25528514
Subject_12,-0.08019251,-0.25167277
Subject_13,0.20421222,0.20139773
Subject_14,0.19023865,-0.63510543
Subject_15,-0.43956187,-0.54796726
Subject_16,-0.65485924,0.21648702
Subject_17,0.32625362,-0.79073346
Subject_18,-0.10573511,-0.015500498
Subject_19,-0.3531242,0.45253113
Subject_20,-1.8747714,1.7815434
Subject_21,-0.73861307,-0.62122756
Subject_22,1.3433768,0.010151272
Subject_23,-1.1556654,-0.012219599
Subject_24,0.75413567,-0.42723095
Subject_25,0.9578883,-0.30193046
Subject_26,0.744176,-1.5627004
Subject_27,0.043579746,0.3890729
Subject_28,0.004249844,-0.31233633
Subject_29,0.3089101,-0.5904021
Subject_30,-0.8793446,0.56574833
Subject_31,1.9786512,1.6892958
Subject_32,-0.847359,0.25973132
Subject_33,0.6398196,-0.18129791
Subject_34,-0.93191856,-0.47849324
Subject_35,-0.5686975,0.24246395
Subject_36,-1.2593157,0.8644554
Subject_37,0.44546753,-0.27627715
Subject_38,-1.4814771,1.0943608
Subject_39,-0.8551166,-1.1910694
Subject_40,-1.9543359,0.7018266
Subject_41,0.13150196,0.11427773
Subject_42,0.29908025,0.09449476
Subject_43,-0.24728023,0.29561988
Subject_44,-0.8805876,0.11321274
Subject_45,-0.042537402,0.08304615
Subject_46,0.13398333,0.44978455
Subject_47,-0.399155,0.8396275
Subject_48,-1.4979694,-0.3036083
Subject_49,-2.1320202,2.4724212
Subject_50,0.6431234,-0.033997886
Subject_51,0.17562914,1.2445297
Subject_52,-0.70654684,1.8544703
Subject_53,0.1542393,0.07631829
Subject_54,1.0222231,-0.29413062
Subject_55,0.83606917,0.020933269
Subject_56,0.36996272,0.2612873
Subject_57,-0.42617878,-0.79045624
Subject_58,-0.6310028,0.25596488
Subject_59,0.8794745,-0.10732629
Subject_60,0.056462556,-0.320158
Subject_61,-1.4445502,0.61477685
Subject_62,0.50283253,0.04408448
Subject_63,-1.5251844,0.6573314
Subject_64,0.16514273,0.1894949
Subject_65,-0.6804895,1.2334834
Subject_66,0.4353827,-0.32242036
Subject_67,-2.395518,0.6543753
Subject_68,-0.28646046,0.1908666
Subject_69,1.1418399,-0.2767241
Subject_70,0.64133453,-0.40048814
Subject_71,0.29565614,-0.075175144
Subject_72,0.46621343,-1.1607493
Subject_73,0.33828673,-0.19717692
Subject_74,-0.2649816,0.1897891
Subject_75,-0.43186048,0.84799635
Subject_76,-0.5925762,0.80603135
Subject_77,-0.8267995,0.13680261
Subject_78,-1.2803038,0.5644782
Subject_79,1.1515106,-0.16432473
Subject_80,-0.0002012687,0.17376974
Subject_81,-0.5435432,-0.26912996
Subject_82,1.1223036,-0.26931083
Subject_83,-2.567576,6.806566
Subject_84,-0.03739293,0.030428054
Subject_85,0.15393291,0.55065805
Subject_86,-1.9824898,-0.20741639
