Subject_ID,Factor_1,Factor_2
Subject_1,-0.28966737,0.9783047
Subject_2,-0.8189058,0.91505605
Subject_3,-0.2114048,0.62024903
Subject_4,1.8740332,-2.5146997
Subject_5,0.49760953,-0.27690864
Subject_6,-0.21427986,0.43658337
Subject_7,-0.17857888,0.4220267
Subject_8,-0.21177486,0.48328635
Subject_9,0.18634982,0.63468903
Subject_10,0.44847637,0.5095628
Subject_11,-0.00648339,0.70397824
Subject_12,-0.4614998,0.6234942
Subject_13,-0.023843963,-0.10967474
Subject_14,-0.6400888,0.561096
Subject_15,0.35573557,0.6841783
Subject_16,1.2521552,-0.35656145
Subject_17,-1.0818279,0.56232584
Subject_18,0.09953852,0.011989338
Subject_19,0.6421353,-0.6906531
Subject_20,1.9484851,-2.2391825
Subject_21,0.7158234,-1.5310987
Subject_22,-0.48574725,-0.80215687
Subject_23,0.060388543,-0.46736065
Subject_24,-0.17117806,1.0312765
Subject_25,-0.5394081,-0.35286602
Subject_26,-0.34965953,0.3147103
Subject_27,0.24487339,-0.572368
Subject_28,-0.65855557,0.75470835
Subject_29,-0.5954935,0.51507664
Subject_30,1.0467347,-1.7720394
Subject_31,-0.085047916,0.5547345
Subject_32,0.233078,-0.06058159
Subject_33,-0.84974813,0.5305168
Subject_34,0.71358484,-1.5730999
Subject_35,0.44735962,-0.9745608
Subject_36,1.3213928,-2.2666378
Subject_37,-0.22145508,0.5073594
Subject_38,-0.36888137,0.2878496
Subject_39,0.6099892,0.038411938
Subject_40,0.57985914,-1.5081629
Subject_41,-0.1112804,-0.54277414
Subject_42,-0.043645345,-0.12126442
Subject_43,0.84393376,0.26266578
Subject_44,0.0747508,-0.80445236
Subject_45,-0.024022557,0.33068085
Subject_46,0.26659128,-0.76568526
Subject_47,0.87744486,-1.614123
Subject_48,-0.57505757,0.6613659
Subject_49,2.8182642,-2.968565
Subject_50,-0.2733134,0.65925455
Subject_51,0.6556337,-1.4775903
Subject_52,1.0035671,-0.6067012
Subject_53,-0.046211675,-0.42076376
Subject_54,-0.64116406,0.9171545
Subject_55,0.37954503,-0.17699303
Subject_56,-0.082215756,-0.19039567
Subject_57,-1.6029891,0.1600679
Subject_58,1.0341095,-0.8739093
Subject_59,-1.0707881,0.27467203
Subject_60,-0.2614113,0.5363273
Subject_61,1.6568432,-1.5321643
Subject_62,-0.0100933295,-0.38703436
Subject_63,-0.095468774,-0.4201077
Subject_64,0.83420235,-0.94707286
Subject_65,0.2449881,-1.3194829
Subject_66,-0.3512084,0.61718786
Subject_67,1.8179321,-1.933788
Subject_68,0.58301014,-1.0514477
Subject_69,-0.63160163,0.35080108
Subject_70,-0.6254299,0.12106123
Subject_71,-0.33875892,0.28660196
Subject_72,-0.06494183,-0.7021174
Subject_73,-0.68316156,0.18269694
Subject_74,0.121528655,-0.22419393
Subject_75,1.2035447,-0.7505529
Subject_76,1.1133509,-1.5159506
Subject_77,1.0294701,0.18532833
Subject_78,1.1090379,0.46415833
Subject_79,-1.2688642,0.7216902
Subject_80,0.83382165,-0.06457108
Subject_81,0.22216274,0.8091132
Subject_82,-0.58007646,0.7913665
Subject_83,2.7581308,-2.1274533
Subject_84,0.4343797,-0.50497633
Subject_85,-0.16813633,0.2683459
Subject_86,-0.29896465,0.502915
