Subject_ID,Factor_1,Factor_2
Subject_1,-0.8034025,1.0739155
Subject_2,1.1755261,-1.1249104
Subject_3,1.19587,-0.69505125
Subject_4,1.040718,0.5851935
Subject_5,-1.4018865,0.620615
Subject_6,0.6095012,0.83532494
Subject_7,-0.84212047,0.30708316
Subject_8,0.9811369,1.4095494
Subject_9,-2.0783432,0.2916762
Subject_10,-1.0625395,-0.37570032
Subject_11,-0.7616981,-0.2522526
Subject_12,0.70861197,2.2748854
Subject_13,-3.0796118,0.11398903
Subject_14,2.2280245,1.1755686
Subject_15,0.62706375,-1.4070356
Subject_16,-1.5124097,-1.0267501
Subject_17,-1.2205466,0.28939
Subject_18,3.4531527,-0.6974966
Subject_19,1.3842645,-0.828332
Subject_20,-2.4819634,-2.429536
Subject_21,1.3865883,-1.1677251
Subject_22,0.8190443,1.1460022
Subject_23,1.680451,0.88503134
Subject_24,-1.3147397,-0.26364762
Subject_25,-1.7013538,-0.30567926
Subject_26,1.6035086,1.1090307
Subject_27,-1.0881644,-1.5435606
Subject_28,1.657798,0.09399885
Subject_29,0.6646311,-0.46724296
Subject_30,-1.6353824,-0.63902193
Subject_31,1.6744877,1.0767092
Subject_32,0.44366366,1.3709544
Subject_33,1.863381,-0.19390494
Subject_34,2.1929803,1.3687965
Subject_35,-0.48989147,0.8174695
Subject_36,-1.9615467,-1.5682602
Subject_37,-0.7049562,0.20406905
Subject_38,-1.8933903,0.38520113
Subject_39,-1.4664285,0.90494806
Subject_40,-0.3255759,0.35970595
Subject_41,1.2035897,0.4102999
Subject_42,0.0474271,-1.3429196
Subject_43,-1.5703781,-0.3228797
Subject_44,-0.4049882,0.65655863
Subject_45,-1.8825996,-0.49981517
Subject_46,-2.3813264,-0.23845103
Subject_47,0.96585023,-1.2477949
Subject_48,-1.5430504,-0.7617797
Subject_49,-1.3652357,-0.4877592
Subject_50,-1.0696194,0.21350741
Subject_51,2.1129782,1.3472278
Subject_52,0.3120806,-3.1347697
Subject_53,1.762112,0.786723
Subject_54,1.1226479,-2.1616793
Subject_55,-3.0767677,-0.7134623
Subject_56,0.5407723,2.0277197
Subject_57,1.6493814,1.4673911
Subject_58,-3.453565,0.5273708
Subject_59,0.66838175,-1.1532484
Subject_60,0.9440693,0.7195707
Subject_61,0.6474099,-0.3657943
Subject_62,1.9038705,-1.4921014
Subject_63,1.5478604,1.3932569
Subject_64,-3.6173162,1.0702759
Subject_65,-0.020134551,-0.26490244
Subject_66,-1.9030111,-0.41853023
Subject_67,-1.3827428,1.2298564
Subject_68,2.8512428,-0.3324126
Subject_69,2.8335226,-0.8506062
Subject_70,-0.94748986,0.27861008
Subject_71,-0.17429666,-0.3053578
Subject_72,-2.0981019,-0.15349302
Subject_73,1.0334404,-0.18233888
Subject_74,1.1753212,0.35285255
Subject_75,-0.6580112,-0.6551454
Subject_76,-1.9027706,-0.5714345
Subject_77,-2.2615147,-2.0338783
Subject_78,0.7979348,1.0715034
Subject_79,3.4105482,-0.7908996
Subject_80,-3.6349463,1.4414722
Subject_81,-0.65875727,0.5727005
Subject_82,4.7595487,0.55209583
Subject_83,1.8766594,-0.09550489
Subject_84,1.1471093,-0.4724051
Subject_85,-2.8431678,-0.68550277
Subject_86,0.9853576,-1.3076302
