0,1,2,3
-0.25838003,1.3667971,0.7898532,0.31477052
-0.9269125,1.3086165,1.9740729,-1.2147937
-0.93559736,0.7802122,-0.19777305,1.2707578
-0.59740764,-0.39041272,-0.4292744,-0.41590032
-0.10880435,-1.1833607,-0.29708418,1.1634188
-2.8854716,-0.30110782,-0.4182149,0.20541392
0.45973313,1.6009277,-2.0614107,-0.7109432
-0.088833146,-1.2488198,1.1291333,0.18449195
0.3104099,1.5347264,0.15309969,-1.0276619
0.78340983,-0.9490932,-0.38381872,0.53599566
1.5082071,1.7623161,-0.9665471,-0.8974881
-1.3821673,1.3965064,-0.4077639,0.091109514
0.5275108,0.43503547,-1.7654444,-0.7054241
0.1869081,1.7204736,-1.2205858,-0.7723391
0.17804523,-2.4576404,1.6833384,1.338553
-1.8357207,0.7388465,-0.19513546,-0.73511934
0.6648675,-0.5905484,-1.1077149,2.8269012
0.08864078,0.1085916,1.0271126,0.09961062
-0.34806892,-2.0193634,0.38545278,0.57091004
0.1768988,-1.0185059,-0.34929225,-0.17592487
0.4102491,-0.9713958,1.6504478,1.0894274
-0.4417687,0.54854614,2.3303976,1.1034658
-1.7513839,0.4271996,1.7853528,0.30813345
1.9520205,-0.20413363,0.44461355,1.4398147
-0.48518047,-0.91529095,-1.2512225,-0.7340544
0.54048496,-0.82029283,-0.21762156,-0.5639796
-0.93673563,1.7104249,1.6960152,1.1242129
1.1605549,-0.30131996,0.31134903,-0.17837276
-0.19868577,-0.7786299,0.8319924,0.79353976
-1.425163,0.6416382,-0.24379733,0.97106856
-0.6685503,0.8200853,2.2405076,0.40092346
0.53842276,-0.43361706,0.5444354,-0.87556076
-0.20917982,-1.4372978,1.7731735,-0.5249664
0.22113702,0.057141736,-1.1380719,0.6111186
-0.96626997,1.1408767,0.31191856,-0.8053425
0.3161074,-0.65167063,1.5949095,-0.7120621
0.48968232,0.5501978,0.9969029,-0.9925343
0.93371016,1.2445451,0.98290914,-1.4923201
-1.8595476,-0.15249236,1.6915194,-1.7046139
1.202296,0.76421076,0.62654185,0.19310291
-0.037591495,-0.18693376,-0.4208552,-1.6289679
1.6554704,0.3256639,-0.86549896,0.0027240403
0.58844495,0.2862453,0.07427775,-0.11140492
-0.9252627,-0.7766356,-1.1740508,0.14858305
0.29315197,-0.36798298,-0.40225118,1.2396197
-1.0114746,-0.22253399,-0.60234064,0.2570176
1.117025,-0.49119797,-1.2591194,-0.5671027
1.5334752,-0.6056133,-0.42529914,-0.47972625
0.0047617503,0.89689773,2.5559616,-0.8323783
0.7904199,-0.4666101,-1.3646867,0.45185181
-0.41319326,-0.48913798,-0.13879694,0.84315574
0.40214682,-1.6888807,-0.104590714,-0.38398904
1.2118778,1.448426,-1.163814,0.5273274
3.240761,-0.5844364,0.69513357,-0.32641217
-1.1620309,1.2707987,0.49959037,-0.86163354
-0.05990954,3.0721273,0.791508,1.2419418
-1.0735966,-0.30080256,-0.041450463,0.7238484
0.60869515,1.0011941,0.834121,-2.273295
-1.6271813,-0.8307585,-1.2776438,0.74064004
0.9340106,0.25454426,-0.22230364,0.6634357
-0.060638964,-0.4044779,-0.3398262,-0.07042372
0.606565,-0.89124537,1.4465101,-2.4455452
1.6067307,1.397931,-0.036525153,0.7963931
-0.51204497,-1.313961,0.73666537,-0.36879727
1.1919395,-0.6012847,0.8356618,-0.8324774
-0.882021,-0.0484452,0.45802236,2.0855486
-0.5634557,-0.0028637215,2.1730611,0.2895401
-0.8673025,0.37790042,1.5646008,-0.8524752
0.5894684,-0.45516482,-0.11153655,-1.184755
-0.29373986,1.5079069,-1.717835,2.3478048
0.35856098,0.12549603,-0.5899733,-0.94876754
0.62835693,-0.2721885,-1.068147,0.38772509
0.20188132,-1.6565413,0.7903924,-0.29185584
0.43383405,1.2532797,1.2096115,0.22316723
-0.30156758,-0.82837564,-0.029375363,-1.1760672
1.0711759,-0.5808314,0.7346139,-0.7208766
-0.8070706,0.05875544,-1.0161864,-0.95463586
0.6356728,1.4434842,-0.54898053,0.4459465
0.44915146,-1.298343,-1.1507401,1.6865183
0.35528958,-1.0985023,-1.4695927,-0.6219561
-0.82932067,0.017061263,-0.9173362,0.9262437
0.59178954,0.52001977,-0.9408068,-0.78176486
-0.04905278,-0.30230036,-0.39623153,0.047335416
1.0743803,0.16997658,0.05806858,0.55356145
0.52537286,0.018973574,0.87718976,-0.4391976
1.238229,-0.92828614,1.0154679,-1.1708196
0.4708926,-1.005044,0.43448916,0.31472722
-1.252668,0.9880683,-0.03894884,-0.28476578
0.38722897,1.1060073,1.9960352,0.31752843
1.1566315,0.49100587,0.074249715,0.73208386
0.74439806,0.3351115,-0.06983074,0.05137157
1.5096066,1.5513334,0.040678043,-0.18363239
0.7415112,1.8351463,1.2539679,-0.39665565
-0.56097543,-1.4450775,0.4365641,0.0902194
1.2568437,-0.93102247,1.102131,-1.2687981
0.80821514,-0.6407101,0.6070927,0.09457003
0.71711314,-0.0038855574,-0.7453056,-0.3951162
0.68047965,-0.54806113,-0.6522621,-0.57715636
-1.7400045,0.2700068,0.1384078,0.41110495
