Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.1656845,0.42300984,-2.0819395,-0.17747064
Subject_2,0.44370168,-0.74819225,-1.6829796,1.8452871
Subject_3,-0.32560465,-0.89313966,-0.19150637,0.23027848
Subject_4,-1.1380662,-2.0442939,-0.349394,-2.3703196
Subject_5,-1.2199018,1.0128568,-0.1692688,-0.036618922
Subject_6,-1.3624309,-1.4987489,-0.98150355,0.15967879
Subject_7,0.39952582,1.1208724,-1.1343282,1.9491891
Subject_8,0.95224947,-0.19988805,-0.23437898,0.045119204
Subject_9,0.15443148,0.886871,0.4817863,-0.24940456
Subject_10,-0.9057294,-0.48546484,-0.057174526,0.006398744
Subject_11,0.37540472,-0.77803445,-0.802279,0.34952587
Subject_12,0.7432522,-0.51979584,1.3737651,0.062052067
Subject_13,0.20651014,0.5770706,-1.4009206,1.1078833
Subject_14,-0.8026976,0.29066348,0.51404357,0.08745198
Subject_15,2.2126794,1.3950021,-0.68244773,-0.20317243
Subject_16,0.99318606,-1.4066203,-0.5916202,-0.53039306
Subject_17,0.54203486,-0.32357582,1.1929157,-0.9221796
Subject_18,1.1572834,-0.53921634,-0.002077701,0.31431636
Subject_19,-0.31582642,-0.34699902,0.26980665,-0.9856612
Subject_20,-0.17567444,-2.0546343,-0.8621993,-2.6184502
Subject_21,-0.4395384,1.5181625,0.69163066,-0.15033019
Subject_22,0.2588181,1.2211646,0.6557928,0.39149472
Subject_23,0.34152314,-0.110293604,-1.0590835,2.7789392
Subject_24,-0.6385547,-0.11897499,0.25074205,0.28949475
Subject_25,0.49460638,0.20123437,1.0475763,-0.7166648
Subject_26,0.38717172,0.23610348,0.30286247,0.14692087
Subject_27,-0.30905885,-1.253175,-0.043265503,0.39901188
Subject_28,0.70899475,0.040840015,0.69295794,0.1542244
Subject_29,2.0247612,0.9130059,1.1459194,0.576625
Subject_30,0.02577063,0.3014897,-0.85287553,1.0321249
Subject_31,0.77961755,0.42439103,-0.39890072,0.28871253
Subject_32,-1.8867656,-0.985618,-1.6041714,-0.743517
Subject_33,0.23518993,0.36717847,-1.132978,0.28992915
Subject_34,0.7634257,-0.408557,-0.16681018,-0.64405334
Subject_35,0.6063062,-0.16218276,-0.6814561,-1.0601386
Subject_36,-1.7970787,0.13876615,-0.7411336,-2.4290235
Subject_37,-0.5846231,-0.72233206,-0.25840902,-1.5053331
Subject_38,1.327117,-1.3065492,0.32274404,-1.3160502
Subject_39,0.8370156,-1.6081291,-1.0784093,-0.2647632
Subject_40,0.31863403,-1.4237767,0.7810374,0.8724221
Subject_41,-0.41717154,0.8327234,-0.1110022,0.0038842654
Subject_42,-0.9453994,0.6254603,-1.5309335,-0.007952147
Subject_43,-0.09875668,0.94112366,-0.5117425,1.4172623
Subject_44,0.60487545,0.35607368,0.971371,-1.3396294
Subject_45,0.84498906,-0.22834326,-2.4996543,-0.39197582
Subject_46,-1.1291294,-0.964032,-0.07696879,-0.023240175
Subject_47,2.031035,-0.21696375,-2.6523967,-1.5161475
Subject_48,-0.13082129,-1.5992347,-0.39809123,1.5815699
Subject_49,1.3533192,0.33144712,0.5407537,-4.8224344
Subject_50,-0.8975237,0.50828135,0.77130264,0.5734446
Subject_51,-1.8077914,1.1258134,0.34853077,0.22091106
Subject_52,0.88869125,-0.14369595,0.27052006,-1.6609211
Subject_53,1.0458424,0.7429192,-2.1028688,-1.5601916
Subject_54,-0.4860721,0.7529447,-0.18653539,0.25397253
Subject_55,0.7840605,-0.74201185,1.0895345,-0.14288282
Subject_56,1.2073411,-2.1828427,0.18353383,-1.4268608
Subject_57,-1.5611609,0.997801,0.48810324,0.17159474
Subject_58,-0.6513092,-0.61888576,-2.2815936,0.9575112
Subject_59,-0.9043858,0.12735252,0.109108,0.13966851
Subject_60,0.1402584,0.10432864,1.1260827,-0.4492501
Subject_61,0.351188,-0.18265574,-0.98574626,1.2378024
Subject_62,0.01756431,0.98822623,1.7487749,0.017869191
Subject_63,-0.46256593,0.3267847,-1.6249105,-0.93752563
Subject_64,-0.13671878,-1.2689418,-1.561301,-0.11824902
Subject_65,-0.7167098,-0.46182048,-1.3101221,-0.11019078
Subject_66,-0.7518276,0.08624936,-0.32097518,0.19553535
Subject_67,-0.74589765,-0.17065491,-1.0690042,-2.1151466
Subject_68,-0.06290092,1.2199693,-0.17082052,-0.24341886
Subject_69,-0.10742813,-0.4312314,-1.1970463,0.37456498
Subject_70,0.82883644,0.081993915,2.6432874,0.09385416
Subject_71,-0.8374121,1.348735,0.28953537,-0.07067412
Subject_72,1.1198275,0.24007808,0.989478,-1.6835153
Subject_73,0.3163157,1.152205,-1.8077775,-1.0609561
Subject_74,-0.89674073,2.395266,-0.7209599,0.010404568
Subject_75,-0.4325177,-0.4067342,-0.98976624,0.49875814
Subject_76,-1.9931792,-0.17571506,0.8752522,-0.89613897
Subject_77,0.22181424,-0.8377158,-0.12940265,0.36751416
Subject_78,-1.0697619,0.5486241,0.59766555,-0.73512167
Subject_79,0.33343986,0.6797412,-0.6494945,0.5931478
Subject_80,-0.20366581,-0.53423464,-1.4051242,-0.34454829
Subject_81,-1.5757293,-0.20027095,0.40018442,0.14257146
Subject_82,-0.5428167,0.7613595,0.88105494,0.9745093
Subject_83,1.0264634,0.79476106,-1.9489213,-4.702708
Subject_84,0.5335432,-0.12886487,-1.2437209,-0.09235733
Subject_85,0.9905598,-0.42155454,0.83535147,0.14552604
Subject_86,-0.8068008,0.8834826,-1.3682841,0.07464615
