Subject_ID,Factor_1,Factor_2
Subject_1,-0.18817681,0.007093762
Subject_2,-0.4596908,0.08611783
Subject_3,-0.15682335,-0.894933
Subject_4,-0.38458955,-0.48340583
Subject_5,-0.55335206,0.91060895
Subject_6,0.6398312,-0.22637506
Subject_7,-0.10741267,-0.004186982
Subject_8,-0.122603156,1.3689976
Subject_9,-1.3878534,-1.3933061
Subject_10,-0.5145576,-1.8070399
Subject_11,-1.1720656,0.28305063
Subject_12,0.5901882,1.5439277
Subject_13,-2.0342958,0.5905147
Subject_14,0.6010978,-0.34135804
Subject_15,0.43922526,-0.1513444
Subject_16,0.17312567,1.3652297
Subject_17,-0.67050374,0.16202681
Subject_18,1.3640121,2.7941554
Subject_19,0.88674134,1.2103188
Subject_20,1.185221,0.14320856
Subject_21,1.4172064,0.69490737
Subject_22,-0.5746405,0.696816
Subject_23,1.017824,1.0677453
Subject_24,-0.482584,0.22995973
Subject_25,-2.031372,-0.11644871
Subject_26,0.45235425,-0.24244793
Subject_27,-0.65280765,-0.0068354416
Subject_28,0.6567937,-0.23111878
Subject_29,0.9137822,-0.70856714
Subject_30,-0.96582055,-0.4035641
Subject_31,-2.0007036,-0.6308146
Subject_32,1.2416215,0.5912207
Subject_33,0.818012,2.019723
Subject_34,1.6457798,0.4186933
Subject_35,0.84662205,-0.44462037
Subject_36,-0.52453727,0.69274426
Subject_37,-0.6918858,-0.46965954
Subject_38,-1.2478963,0.11228457
Subject_39,-0.3189307,0.8089783
Subject_40,-0.3329552,0.13867593
Subject_41,-0.7132675,-0.038403317
Subject_42,-0.22776552,0.37975857
Subject_43,-0.92943484,-0.043541178
Subject_44,-0.43003836,1.0312835
Subject_45,-0.8456723,-0.6130294
Subject_46,-1.422542,0.8616791
Subject_47,0.19353563,-0.6095509
Subject_48,-1.2440048,-1.2055565
Subject_49,-0.6222599,-0.49031532
Subject_50,1.3982133,1.1443301
Subject_51,0.79052734,0.11258042
Subject_52,-0.5048486,-0.9810952
Subject_53,0.8541903,-0.47868103
Subject_54,2.4406295,0.4829408
Subject_55,-1.3749864,0.17605841
Subject_56,0.8125164,2.377294
Subject_57,0.4773655,-0.809872
Subject_58,-1.6223483,-0.03660445
Subject_59,0.94672936,-0.18007122
Subject_60,0.15561026,-0.068130165
Subject_61,-0.3872694,0.3285345
Subject_62,2.04933,-0.7602867
Subject_63,-1.6464406,-0.120042406
Subject_64,-0.8773547,-0.7657414
Subject_65,0.4278052,1.4095894
Subject_66,0.28991383,-0.45166856
Subject_67,-0.08169267,-0.8599083
Subject_68,0.89211816,0.15884998
Subject_69,1.7877061,1.7719271
Subject_70,-0.43866935,-0.3368745
Subject_71,0.020760315,0.3763493
Subject_72,0.43504354,-0.24129629
Subject_73,0.5869666,-0.7172071
Subject_74,-0.8762486,0.22235852
Subject_75,-0.18566114,-0.015377741
Subject_76,-0.82660127,0.17554447
Subject_77,-1.2095754,0.037024356
Subject_78,0.9276382,-0.23375899
Subject_79,1.6280749,-0.14439653
Subject_80,-1.7429472,0.23201647
Subject_81,0.78824985,-0.18363693
Subject_82,0.49370423,-0.18460302
Subject_83,0.81425947,-1.5294374
Subject_84,-0.26638559,0.11583752
Subject_85,-1.6038296,0.5850847
Subject_86,0.37051558,0.7671615
