Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.006560756,0.22055982,0.81896204,1.3562292
Subject_2,0.032351553,-1.9645,-0.43754894,2.4731288
Subject_3,2.2577703,-0.56025416,-0.61698365,-0.7385527
Subject_4,-2.5358884,1.9958985,0.80060583,0.15801428
Subject_5,-1.2942328,-0.04147796,-0.38111457,-0.23182946
Subject_6,0.119728215,-0.5867101,0.6231049,-0.1656406
Subject_7,-0.3008879,-0.8783346,-1.2592564,-1.599681
Subject_8,1.9916749,-0.78067267,-0.051494475,0.5759819
Subject_9,0.53268516,1.7813424,-0.7504409,-0.7911983
Subject_10,-0.06966811,0.0021980172,-0.5618452,-0.8142299
Subject_11,-1.5938993,-0.26432592,-0.64545953,-0.51522505
Subject_12,-0.006357809,-0.2216755,1.0977423,0.61900264
Subject_13,0.15005223,1.4242035,1.1954368,-1.0936924
Subject_14,0.22245191,0.9939724,-1.1269577,0.12755725
Subject_15,0.106682554,-2.446204,-0.46834454,1.5889621
Subject_16,-0.11984668,-2.2634537,-0.8419384,-0.77501285
Subject_17,0.15466154,-0.41134465,-1.7407011,0.056418866
Subject_18,1.4987671,0.2630307,-2.5657585,1.1050026
Subject_19,-0.26309255,0.46030703,1.2155056,-0.20583189
Subject_20,-2.7738948,-1.7733507,1.4733083,-0.8403452
Subject_21,-0.1702459,-0.89798003,-0.3770976,1.6728853
Subject_22,-1.3912741,-0.6092974,-1.0141977,0.4362431
Subject_23,-0.5502593,-1.4090893,-0.79673874,0.39602643
Subject_24,0.36260208,1.4636688,2.4968743,-1.2497272
Subject_25,0.023220342,1.6194898,0.9938599,0.74559003
Subject_26,0.7746962,1.5102099,-1.2288674,0.96271986
Subject_27,-0.7607459,1.769443,-1.8581324,-0.5408148
Subject_28,0.18278776,0.11899336,-1.9484658,0.5531931
Subject_29,-1.1687454,1.3830442,-0.020418188,0.6647462
Subject_30,0.64401895,-0.18922625,-0.9247239,0.41116697
Subject_31,-0.44557476,-0.24486649,0.50512064,-0.7974764
Subject_32,0.069148675,-1.4824525,0.054601233,-0.50555176
Subject_33,0.26712313,0.85419637,0.5669581,-0.22447075
Subject_34,1.7647828,1.1318823,0.63770944,0.69796216
Subject_35,-0.612389,-1.6301345,1.4100589,1.2682327
Subject_36,-1.9248532,0.17650802,-0.80205834,0.03616151
Subject_37,0.78727,0.55014557,-0.34935573,0.5473442
Subject_38,-0.31382915,-0.81866556,1.4084576,-0.9216274
Subject_39,-0.24737127,0.45574215,-0.09692105,0.21055746
Subject_40,1.6868972,1.9766574,0.2565671,0.5941398
Subject_41,0.1151611,-0.9485938,2.1181679,1.8977476
Subject_42,-0.49077913,-1.8545235,-0.5097099,-1.8278183
Subject_43,-1.2074677,-0.12378491,-1.1217153,-1.6433533
Subject_44,0.20472561,-0.5194573,0.2879003,0.13298355
Subject_45,0.96989137,-0.93672496,0.39638138,-0.6026205
Subject_46,-0.10991274,-1.1138387,0.6271043,0.9097865
Subject_47,0.7267091,0.48753032,-0.05355928,-1.2787783
Subject_48,1.0851115,-0.13793452,-1.5512035,-0.5799904
Subject_49,-4.898685,1.6038227,-0.9030586,0.17090918
Subject_50,0.7145561,2.5048356,-0.119798094,1.8353132
Subject_51,-0.34948084,0.18669237,-1.3412372,-1.1014612
Subject_52,1.3188396,-0.0951428,-1.4778382,1.5596753
Subject_53,0.25138018,1.3327891,-0.27568674,0.04913759
Subject_54,-0.12865505,0.5077336,-1.2028606,0.52375937
Subject_55,-1.4518249,-2.8650615,-0.5586794,-0.56316304
Subject_56,0.16100064,1.3040056,0.49800304,0.4251095
Subject_57,-0.13104199,-1.3035152,0.973572,0.48207515
Subject_58,0.18255386,-1.3248616,0.80764955,-0.97194195
Subject_59,-0.098827586,0.013568808,-1.192223,-0.530661
Subject_60,0.6113235,0.31261095,-0.20978735,0.11548495
Subject_61,-0.7478492,0.043439172,1.8257555,-0.64821553
Subject_62,0.1758784,1.4722488,-0.10943942,-0.026375912
Subject_63,0.427648,1.5369352,0.2161687,0.40721476
Subject_64,-0.30560842,0.4093539,0.9940747,-2.0172222
Subject_65,0.6319218,-0.4077888,-0.02533321,2.2518091
Subject_66,-0.21425189,1.538527,-0.21242684,-1.1843904
Subject_67,-1.8817855,0.06692635,-1.2477016,2.6643682
Subject_68,-0.36937487,0.38002774,0.90953636,-1.1622294
Subject_69,1.7465835,1.6099191,0.35200885,0.73671925
Subject_70,0.13547814,0.11253688,-1.9045513,1.2093612
Subject_71,-1.1081989,-0.5429547,-0.32481977,-0.0955957
Subject_72,0.27639478,-2.0237691,-0.4941882,1.5290267
Subject_73,0.29465896,1.2887219,0.7102894,0.26676235
Subject_74,-0.10255765,-0.94255364,-2.3200872,-0.49336955
Subject_75,-0.48209986,0.5375399,-0.21700078,-1.6594418
Subject_76,-0.9945439,-0.5328731,-1.6302533,1.8450233
Subject_77,-2.0797746,1.4480978,0.344908,-0.16112086
Subject_78,-0.8013749,-1.0529364,1.7081603,-0.7021529
Subject_79,0.30375886,0.25347164,-1.6630529,-1.8306433
Subject_80,-0.072777495,-0.28439543,-0.089812435,0.40431407
Subject_81,0.24433292,-1.0808917,-0.42734584,2.5164623
Subject_82,-0.73082495,1.6925329,0.3877478,1.7702893
Subject_83,-4.0272236,0.41405445,-0.79493016,-0.043462425
Subject_84,1.7128748,-0.030691938,0.5099501,-1.0618925
Subject_85,-0.38310874,-0.40775412,0.39618763,1.3464203
Subject_86,1.5109907,-0.5189399,1.5038078,0.41132706
