Subject_ID,Factor_1,Factor_2
Subject_1,0.14230524,-0.90419763
Subject_2,1.0255026,-0.5620876
Subject_3,-0.7686474,0.9179936
Subject_4,0.20877387,-1.2249919
Subject_5,0.7904576,0.381416
Subject_6,-0.25496578,-1.0676097
Subject_7,0.17102437,-0.4547994
Subject_8,0.20603335,0.41206
Subject_9,1.2676631,0.34256324
Subject_10,0.5112129,-0.14941683
Subject_11,0.11648901,-0.16104028
Subject_12,-1.3725554,0.560791
Subject_13,-0.74166346,-1.9452722
Subject_14,-0.8929177,1.4616858
Subject_15,-0.6429291,-2.6777217
Subject_16,-0.29950202,-0.41971973
Subject_17,-0.4329572,0.63265604
Subject_18,-2.2083573,-0.14273456
Subject_19,-1.960368,-1.6712416
Subject_20,0.43416524,0.5534911
Subject_21,-1.6195648,1.7282683
Subject_22,2.0103452,1.4017562
Subject_23,-3.0463917,-1.1242492
Subject_24,-0.23404679,-0.052460216
Subject_25,1.2896773,0.53981
Subject_26,-0.41852558,0.4161937
Subject_27,0.5845392,-0.34848234
Subject_28,-0.9266272,-0.1738866
Subject_29,0.76143795,-0.74339134
Subject_30,1.3544064,1.7141691
Subject_31,1.1229086,-0.35127315
Subject_32,-0.26131734,1.0727233
Subject_33,-1.0715847,0.12787071
Subject_34,-0.61395186,0.346787
Subject_35,-0.51268697,0.5993072
Subject_36,0.4023751,-1.4807724
Subject_37,0.9079621,-0.24193782
Subject_38,1.3601073,0.34715757
Subject_39,0.31838644,-1.0953294
Subject_40,0.44884714,-0.48887444
Subject_41,1.3257447,0.255925
Subject_42,0.21931443,-0.5344933
Subject_43,0.4073753,0.8655607
Subject_44,0.17832449,0.39197493
Subject_45,1.3537734,-1.1411916
Subject_46,-1.3603921,1.5284984
Subject_47,-0.5311208,-0.7314634
Subject_48,0.88704306,-0.5728055
Subject_49,0.55169666,-0.7041435
Subject_50,-0.9822121,-0.04409736
Subject_51,-1.1669894,-0.3144914
Subject_52,0.27575475,-2.1217916
Subject_53,-0.7805737,-1.683678
Subject_54,-1.4060255,-1.065021
Subject_55,2.132389,0.9152686
Subject_56,-2.3944552,0.10868139
Subject_57,-0.23290879,-1.2437847
Subject_58,1.4505868,-1.5624795
Subject_59,-1.3958716,0.26812375
Subject_60,-0.61908025,-0.36698243
Subject_61,0.14723036,-0.4565853
Subject_62,-1.3790663,-0.06388635
Subject_63,0.036393866,0.27818444
Subject_64,0.8659112,0.30836135
Subject_65,-1.0697753,-0.23220228
Subject_66,-0.48739398,-0.19124417
Subject_67,0.29975617,0.6201428
Subject_68,-1.1776546,1.1686493
Subject_69,-1.4123715,0.37107122
Subject_70,1.6798581,-1.4906102
Subject_71,0.12821093,-1.9861907
Subject_72,0.30476528,-0.6523575
Subject_73,0.26925752,1.6411083
Subject_74,0.8456847,-0.6077193
Subject_75,0.037400037,-0.5023073
Subject_76,1.1844903,-1.741975
Subject_77,0.7192178,0.8485902
Subject_78,-0.14819886,-0.5269074
Subject_79,-0.8671226,0.10211813
Subject_80,1.8594587,-0.72086966
Subject_81,-0.5163804,0.30941024
Subject_82,-0.5610243,1.2764616
Subject_83,-0.42886266,-1.0602989
Subject_84,0.17236838,0.58924407
Subject_85,0.97062045,-0.46309775
Subject_86,-0.87774295,-1.4890938
