Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,0.056094322,2.2882125,0.031535886,-0.09521577,0.22835737
Feature_1,0.017672712,-0.0019850684,0.37491292,-0.05393712,-0.033616826
Feature_2,0.09837655,-0.010025297,-0.02975808,-0.33846918,0.13160066
Feature_3,-0.6329118,0.007976025,0.16756049,0.1201209,0.16684577
Feature_4,1.0889362,-0.10676511,-0.07656473,0.30938873,0.75337154
Feature_5,0.035525188,0.027949257,-0.7278105,-0.0016427124,-0.48107982
Feature_6,-0.010787273,0.031310275,-0.38690963,0.5347765,0.5228872
Feature_7,-0.05647739,-0.014936325,-0.13631444,-0.021484459,0.053395122
Feature_8,-0.06648828,0.06334403,-0.04621649,-0.13799863,-0.22714365
Feature_9,0.16701686,-0.03872141,0.06870831,-0.005863779,0.0001391571
Feature_10,0.0049539153,0.077411756,0.0013103164,0.0009936112,-0.044499446
