Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.63599503,0.16904561,0.27029258,0.7080033,1.0437357
rigidity_right,-0.73750585,-0.044185236,0.14144465,-0.8858235,-0.8194285
tremor_rest_left,0.20515512,0.5132315,-0.9283507,-0.03676375,0.7416459
tremor_rest_right,-0.6616793,0.64191353,-0.960089,-0.33568892,0.11743109
tremor_postural_left,-0.48225692,-0.8533531,-0.8078195,-0.17427678,1.1572086
tremor_postural_right,-0.9319708,0.12219962,-0.2719696,-0.86352146,0.13617195
bradykinesia_speed_left,0.6786013,0.3979021,0.30824718,0.4625872,1.0670905
bradykinesia_speed_right,-0.92675835,0.05683931,0.31596607,-0.9763235,-0.7707529
bradykinesia_amplitude_left,0.35938007,0.32216343,0.3569876,0.34398666,1.1237757
bradykinesia_amplitude_right,-1.0141852,0.0006158234,0.27815658,-0.9266115,-0.7378761
bradykinesia_rhythm_left,-0.20992197,0.09200963,0.40058663,-0.32154295,1.0980642
bradykinesia_rhythm_right,-0.6037771,0.38156635,0.43125486,-0.85954005,-0.15716256
mirrormovement_left,-1.379098,-0.07480442,-0.13394101,-0.5720654,0.050748643
mirrormovement_right,-0.34711015,-0.22643428,-0.026846826,0.108933225,1.2499722
