Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v918,0.00036986417,0.00074676535,-2.6177437e-05,0.0001700687,-0.00018943609,-0.0010085087,-0.00019880274,-0.00038304256,0.00034316795,-0.00036303466,3.298743e-05,1.4081859e-05
volume_sn_voxels::v919,0.0003343172,0.0007388535,-0.0001726748,0.0002943728,-0.0002053978,-0.0009439668,-0.0001263866,-0.00039589507,0.00019231124,-0.00017348847,0.00016405483,0.00011195638
volume_sn_voxels::v920,0.0003305168,0.0007115424,-0.00028203038,0.00044295215,-0.0002136585,-0.0005862959,-4.1156338e-05,-0.0003804763,0.00010482491,-5.1354473e-05,0.00040798206,5.956125e-05
volume_sn_voxels::v921,0.0003555452,0.0008257051,-0.00042324766,0.0007206092,-0.00017643305,-0.00013619997,4.4474775e-05,-0.0003955883,0.00013401142,-6.84568e-05,0.00066715205,-4.8731195e-05
volume_sn_voxels::v922,0.00029697598,0.0007984714,-0.0005333927,0.0011157801,-7.5317716e-05,0.00057899,0.00017953258,-0.00034262365,0.000147031,-4.4949582e-05,0.0008686239,-0.00021329959
volume_sn_voxels::v923,0.00021136267,0.0007028669,-0.0005670363,0.0013466738,6.604997e-05,0.0013182054,0.0003983948,-0.00017376927,0.00017423814,-8.898711e-06,0.000923322,-0.00040934395
volume_sn_voxels::v924,0.00014470673,0.0005269266,-0.00047217688,0.0013676938,7.770116e-05,0.0013605502,0.00077181973,-8.174456e-06,0.00019599272,8.006548e-06,0.0008412279,-0.00037991497
volume_sn_voxels::v925,0.00040202017,0.0007118898,0.00040446335,-0.000295382,-0.00013556941,-0.00064612477,-0.00022996178,-3.1833322e-05,0.00037602478,-0.0009194911,-0.00019138942,-0.00030995448
volume_sn_voxels::v926,0.00039016455,0.00072621537,0.00020610583,-2.1096235e-05,-0.00020651436,-0.00083911093,-0.0002692841,-0.00021404466,0.0003386475,-0.000594817,-7.851187e-05,-9.6647906e-05
volume_sn_voxels::v927,0.0003359259,0.00081458455,2.4422694e-05,0.00025012338,-0.00019463836,-0.0009360125,-0.00025092237,-0.00030928073,0.00026523013,-0.0003000169,0.000102204074,4.7768004e-05
volume_sn_voxels::v928,0.0003679157,0.0008843438,-0.00012260994,0.0005004607,-0.0001764363,-0.00093385077,-0.00020778313,-0.00040269195,0.00021748604,-6.7060966e-05,0.00040460177,0.00013758703
volume_sn_voxels::v929,0.00033077033,0.0007967829,-0.00024144008,0.00061933004,-0.00010520023,-0.0005090322,-7.82293e-05,-0.000326741,0.00013585048,0.00014450059,0.00063997885,0.00012010058
volume_sn_voxels::v930,0.0003425915,0.0008272851,-0.00041835202,0.0010051415,-4.516292e-05,3.3911267e-05,1.743716e-05,-0.00040624366,0.00014886243,0.00031243154,0.0010642024,-5.4616876e-06
volume_sn_voxels::v931,0.0002737096,0.0009480265,-0.0004917852,0.0013121273,6.930007e-05,0.0007669292,0.00012941929,-0.00031437405,0.00015093351,0.00041048726,0.0012385714,-0.00010188785
volume_sn_voxels::v932,0.00017964441,0.00071528635,-0.00047041717,0.0013916701,0.00016565925,0.0012233857,0.00029494127,-0.00011072474,0.00019032338,0.00033766872,0.0010894529,-0.0001794937
volume_sn_voxels::v933,0.00042441158,0.0006657864,0.00058513944,-0.0005010186,-0.0001924751,-0.0006584076,-0.00016151686,0.000106564476,0.00015237594,-0.0011833201,-0.00025135366,-0.00035804612
volume_sn_voxels::v934,0.00035496132,0.0006383709,0.00033248414,-0.00018917033,-0.00018151346,-0.000714213,-0.00019406162,-2.9477254e-05,0.0002566255,-0.0008257263,-9.737215e-05,-0.00026324808
volume_sn_voxels::v935,0.0002935077,0.00072210736,0.00020903871,8.0142934e-05,-0.00017223999,-0.0008354968,-0.00024561008,-0.00015432094,0.00029661588,-0.0006179808,5.769178e-05,-0.00014260151
volume_sn_voxels::v936,0.00036082242,0.0008592534,6.410503e-05,0.00040109872,-0.00016238376,-0.0009852928,-0.0002449141,-0.000245309,0.00030872851,-0.00029491205,0.00034313748,-1.0884003e-06
volume_sn_voxels::v937,0.0003176871,0.00084146817,-4.1071795e-05,0.00061928475,-7.325663e-05,-0.00085624115,-0.00016543244,-0.00021256256,0.00022694662,8.80795e-05,0.0006947139,0.00011118089
volume_sn_voxels::v938,0.00037447142,0.0008628646,-0.00020373536,0.0008615294,-3.4892462e-05,-0.00037836138,-0.00012187959,-0.00025322146,0.00020773258,0.0003745446,0.0011132279,0.0001517381
volume_sn_voxels::v939,0.00039424052,0.0009684285,-0.00038434658,0.0011701381,9.400707e-05,0.00029801964,4.074515e-06,-0.00023529265,0.00021817973,0.0006630599,0.0014338628,0.00012213805
volume_sn_voxels::v940,0.00025329186,0.0007867198,-0.00040388855,0.0011872422,0.00015369964,0.000930031,0.0001055863,-0.00014415609,0.0002264882,0.0007117512,0.0013205453,6.6658075e-05
volume_sn_voxels::v941,0.00020520254,0.00057229854,-0.00039401645,0.0011184486,0.00018777407,0.0011301981,0.0002751222,7.1527616e-06,0.00023385651,0.00066824415,0.0011544657,7.137866e-05
volume_sn_voxels::v942,0.0003286184,0.0005688714,0.00042172588,-0.00041245273,-0.00015812431,-0.0006802951,-0.00012887371,1.5986711e-06,3.974187e-05,-0.0009459699,-5.3480293e-05,-0.00023697536
volume_sn_voxels::v943,0.00031883153,0.0006788897,0.0002646185,-0.00013849499,-0.00017095117,-0.0006477077,-0.00017711398,-5.5151613e-05,0.00018337656,-0.0007442936,2.5658444e-05,-0.0002753134
volume_sn_voxels::v944,0.0003156488,0.00070546684,0.00016637334,0.00022571678,-0.00015742889,-0.00078728545,-0.00020646863,-8.2147424e-05,0.00032306463,-0.0005402213,0.0002409353,-0.00016195579
volume_sn_voxels::v945,0.00033804213,0.0008716089,9.1733215e-05,0.0005586436,-7.972777e-05,-0.0009067269,-0.00022428817,-5.067755e-05,0.0003940068,-0.00019640356,0.0005779757,-6.512281e-05
volume_sn_voxels::v946,0.0003591734,0.00079202536,-6.13945e-05,0.0008508654,-3.9146034e-05,-0.00067513954,-9.96695e-05,-5.684247e-05,0.0003310637,0.00027353625,0.0010050888,0.00010766928
volume_sn_voxels::v947,0.00039057177,0.0008190872,-0.00025909973,0.0011646037,3.35524e-05,-0.0001267151,-1.565623e-05,-7.4822376e-05,0.00032411198,0.0006844293,0.0014159691,0.00022392297
volume_sn_voxels::v948,0.00038580905,0.00075276836,-0.0003355867,0.0011470732,0.00011549935,0.0005564932,0.0001249766,-3.1741798e-05,0.00031322218,0.0011031899,0.0016740077,0.00031340407
volume_sn_voxels::v949,0.00029422718,0.00044538607,-0.00023996035,0.0008528957,0.00012818835,0.00077686046,0.00024076016,4.2285108e-05,0.0002027198,0.0008514143,0.0011462612,0.00032828384
volume_sn_voxels::v950,0.00018103063,-0.00022619295,0.00041951996,0.00037657877,-0.00013610005,-0.00032741457,0.000865766,-4.495435e-06,-0.0001454378,-0.0001924228,-0.000993879,0.0007708444
volume_sn_voxels::v951,0.0001525545,-0.00034567554,0.00031752352,0.00051096175,-0.00041929836,-0.00026041246,0.00069692533,-4.5075027e-05,-0.0002450722,-0.00048324605,-0.0009442956,0.00012062838
volume_sn_voxels::v952,0.00011332305,-0.00047386327,0.00019220504,0.00059525215,-0.0006055227,-0.00021013505,0.00053905486,-4.3056854e-05,-0.00027696326,-0.0006198503,-0.0010594641,-0.0004581088
volume_sn_voxels::v953,0.00025416905,-0.00015323436,0.00040244727,0.00039493796,-0.00013948308,-0.00038744538,0.0006728561,7.028136e-05,-0.00012220771,-0.00031380594,-0.000828825,0.0008531768
