Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
rigidity_left,0.00010568886,-0.00024985615,-0.00053584675,-0.00010958358,0.00100511,-0.0010011183,0.0015970028,-0.00053492613,0.0006126782,-7.549345e-05,-0.0011773312,0.0012404333
rigidity_right,-0.0001510578,-0.00025850962,-0.00041613527,0.0005444199,-0.0014662286,-0.00087834406,-0.00010404844,-0.00086575985,-0.00087894127,0.00041100362,0.0002569554,0.00034804954
tremor_rest_left,0.00013406452,-0.00046307035,8.468865e-06,-0.00053215225,0.0003787854,0.00089587877,0.0016767539,0.0010292182,0.001049599,-0.0010955033,-0.0015989819,0.0008848791
tremor_rest_right,0.00019877631,-0.0003141505,4.9866754e-05,-0.00021804885,-0.0007457708,0.0004128181,0.00039941716,0.0008161987,-0.001024768,-0.0013552253,-1.6232245e-05,0.000115956165
tremor_postural_left,-0.00018507714,-0.00064940436,-0.00031956212,-0.00054682425,0.0010718134,0.00093926094,0.00044217397,0.00032231797,0.0011319893,0.00021973824,-0.0015290529,0.0013536281
tremor_postural_right,3.4471122e-05,-2.4624567e-05,0.00070214155,3.2779467e-06,-0.0017268481,0.00045772028,-0.0014412752,0.00073389,-0.0011177731,-0.00071660616,0.00042267542,-0.00015121062
bradykinesia_speed_left,0.00018656791,0.000105110565,3.0186662e-05,0.00027418463,0.0010978626,-0.00059640955,0.001332598,-0.00020045826,0.0010267278,0.00072737044,-6.98531e-05,0.0010723036
bradykinesia_speed_right,-0.000105259016,0.00011986165,-0.00025620757,0.0007501514,-0.0012354725,-9.6458076e-05,-0.0011254806,0.00070070795,-0.0013180525,-0.00066082046,0.0004305048,2.271078e-05
bradykinesia_amplitude_left,0.00033925148,-1.441294e-05,-1.1978356e-05,6.82685e-06,0.0013834963,-0.00088752253,0.0010693162,-0.00082257634,0.00078460114,0.00093584234,-0.00024362393,0.0014553459
bradykinesia_amplitude_right,-9.504767e-05,-6.599409e-06,-0.00021861336,0.0007431189,-0.00093583594,-0.00033310743,-0.0012270345,0.00052993884,-0.0014540739,-0.00038611298,0.00034377215,-0.00025245533
bradykinesia_rhythm_left,0.00015698017,0.0001531511,3.153131e-06,5.026303e-05,0.00042413553,-0.0009136697,-0.00021779959,-0.0011027306,0.0015192515,0.00014246492,-0.0001370243,0.0010701482
bradykinesia_rhythm_right,0.0001990088,4.2962976e-05,0.00010843426,0.0005640969,-0.0009827232,-0.0016035095,-0.0020602387,-0.0004735097,-0.00136056,0.0009847877,0.0013234226,-0.00014289009
mirrormovement_left,-0.00045626354,-0.00036752288,-0.0004208802,0.0019589406,-0.0030557949,-0.001182067,0.00026595354,0.000991609,-0.0011532271,-0.002787719,-0.0012745378,0.00080692786
mirrormovement_right,0.00038837251,0.00010121808,0.00044574853,0.000713706,0.0024375631,-0.0011037627,0.0023317807,-7.612462e-05,0.0018004543,-9.933775e-05,-0.0011213766,0.00051151915
