experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251007_225902,methods_comparison,completed,510.381325,8.5 minutes (510s),2025-10-07 22:59:02,2025-10-07 23:07:33,2000,1,"[5, 10, 15]",5
