Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,0.10096645,0.021984143,-0.16510014,-0.09909046,0.36509967,0.15625764,0.058874108,-0.15883651,0.28988403,0.15528126,-0.022771986,-0.18913518,-0.1193831,-0.3265692,-0.07378347,0.09804809,-0.07794368,0.33775902,-0.170317,-0.1029833
rigidity_right,-0.14800954,-0.15976724,-0.27906868,-0.1187535,0.056441426,-0.18736844,-0.13558733,-0.054943822,0.32825685,0.25851083,-0.07107485,0.02762016,0.4115099,-0.20796199,-0.16987208,0.1836054,0.025636017,0.08176022,0.10925943,-0.028198672
tremor_rest_left,-0.17890452,-0.3949015,-0.030339722,-0.13301757,0.008204188,0.10421776,0.04354901,0.020195363,-0.06480884,0.038760513,-0.027329821,-0.21531701,0.15006982,-0.065064505,0.06945827,0.24135964,-0.21500857,-0.11803289,0.06641142,0.12246165
tremor_rest_right,-0.09361319,-0.26420867,-0.030361386,-0.2537902,-0.028852921,0.036265466,-0.12112119,0.059706695,-0.20059983,-0.204573,-0.16749029,0.10134193,0.36550707,0.057169,0.043744113,0.2962429,0.34111953,-0.06817699,-0.16161285,-0.04967552
tremor_postural_left,-0.060262974,0.080235586,-0.005392499,-0.3180118,0.2581632,0.15627703,-0.023612978,0.042147953,0.36108077,-0.18467939,0.20166075,-0.20123948,-0.070464395,-0.095725074,-0.11422245,0.017125938,-0.03206446,0.00042814607,-0.023806194,0.13172139
tremor_postural_right,0.05569057,-0.19426283,0.034524444,-0.02710907,-0.23445012,-0.13249074,-0.05279866,0.14999996,-0.21607012,-0.041264165,-0.13186923,-0.022697428,0.47910768,-0.2087127,0.19622743,0.094052695,-0.03911876,0.008949334,-0.1576702,0.21642661
bradykinesia_speed_left,-0.3390404,0.033200327,0.03176955,0.16668223,0.29718325,-0.06107254,0.1581549,-0.059545156,0.19347782,-0.22173557,-0.06957793,-0.086740986,-0.29090428,-0.03247441,0.03319502,0.14648184,0.07258602,0.091360085,-0.012426952,-0.08725048
bradykinesia_speed_right,0.121765256,-0.14085104,0.118645236,-0.0800198,-0.21522515,-0.11278802,0.17374174,-0.1832094,-0.24236618,0.065357655,0.06901126,0.011713043,0.3648723,-0.21354319,-0.06414675,-0.18301976,0.26613942,0.06857523,0.15639727,0.03763783
bradykinesia_amplitude_left,-0.23090474,-0.037939273,-0.17062044,0.28348428,0.13997288,0.31088886,0.14782593,-0.005917065,0.058632836,0.15795836,-0.1020372,-0.13186306,-0.028102927,0.0076077287,0.18985648,-0.29238492,-0.037628517,0.046425346,-0.09151992,0.06501016
bradykinesia_amplitude_right,-0.12633866,0.12807068,0.09685003,-0.20686594,0.08200602,0.013821908,0.12516725,-0.23679787,-0.17020842,-0.5740798,-0.067018576,-0.0343334,0.26092896,-0.027575305,-0.36505252,-0.24810761,0.11759656,-0.057296667,0.15546545,-0.059668645
bradykinesia_rhythm_left,-0.28009635,0.023152709,0.09620969,0.19544502,0.16847146,0.015827151,-0.09239752,-0.10006003,0.027234564,0.089280196,0.22156657,0.020051617,0.15641941,-0.14051904,-0.026010703,-0.2609396,-0.08680808,0.032653492,-0.033097632,-0.15186282
bradykinesia_rhythm_right,-0.084100224,0.062145494,-0.059695885,0.19236003,-0.4019736,-0.12692346,0.14652698,-0.3355253,-0.21532527,0.053807598,-0.27876005,-0.20502886,0.049812447,-0.12674527,-0.16146079,-0.08579536,-0.13531393,-0.11477286,0.16743742,-0.12643304
mirrormovement_left,-0.07843165,0.053756915,0.16601498,-0.4964888,-0.18192892,-0.15956086,-0.054790612,0.07863548,-0.14852242,0.23065709,-0.015292199,-0.061089903,1.1981939,-0.00029393405,-1.6380522,-0.065846555,0.05731518,1.2664301,0.5589848,-0.09552873
mirrormovement_right,0.21380611,-0.05116799,0.4375693,0.98907995,1.0990069,0.00023496589,0.41106635,0.42205864,0.99097157,-0.13837767,0.4918002,-0.17400093,-0.24806061,0.2014003,0.86220515,-0.18813004,0.05396454,0.13758221,-0.38021582,-0.024809392
