Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,-1.9602845e-05,-0.00075600884,-0.00055511616,0.00044047288,0.0015054613,-0.0015200921,-0.00022163971,-0.0008036593,0.00089996407,-0.00059005147,0.0015319757,-0.0012388995,0.00096832105,-0.0009562414,0.0011925715,-0.0014781789,-0.0016223037,-0.0057501094,-0.0040928316,0.00094277476,0.0011410352,-0.0020028886,-0.00021029213,-0.0013885931,-0.0006003653,0.006090227,-0.00020783467,0.0016485844,0.00043056282,-0.0022384624,0.0007533349,-0.0068021216,0.004046561,0.0014264446,-0.0029224933,0.0001897232,0.0021926973,0.0058678887,0.004798018,-0.0014108199,0.0054038595,0.0015026673,-0.0051668165,0.001612689,0.0025576819,0.00027704443,-0.0016925661,-0.005308148,0.0049696923,-0.0071639647
rigidity_right,-0.0001462966,-0.00025183216,-0.0011111,0.0004749552,-0.0006705877,-0.0009929785,-0.0016591221,0.00070175703,-0.00073524285,0.00015078047,0.00063860987,-6.53241e-05,0.001998252,-0.0006757145,0.0006194351,0.0026908475,0.0016451452,0.0029018302,0.004510238,-0.0007174605,-0.00047939442,0.00061516755,-0.0005628998,0.00031358347,-0.0028978041,-0.00041892094,0.0010543494,0.0011279173,0.0020199567,-0.0015638358,-8.881219e-05,-0.0012302643,-0.004128702,0.005656425,-0.00343102,-0.00054970325,-0.009295663,0.001149582,-0.0039813593,-0.0018519629,0.007243411,0.0005741035,-0.0001118745,0.003022613,-0.001980168,-0.003809247,0.0033067802,0.002971303,0.005776366,-0.0067646676
tremor_rest_left,0.00030456678,0.000184682,-0.00023291232,-0.0013088334,0.0014580634,-0.0007752854,0.0006472137,-0.0009534746,-0.00029052445,-0.00047600552,6.0282506e-05,-0.0018155646,0.0021297082,-0.00080497225,0.0015213833,0.0010078164,0.0008200232,-0.0015212471,-0.0005836354,-0.0026554887,0.0015053762,0.0053719813,-0.002316248,0.00076535926,-0.0014319746,-0.009137807,0.0009839304,0.0051762387,0.009155694,0.0017776337,-0.0015965181,-0.011108421,-0.0005906031,-0.007781761,-0.0020503602,-0.0013681658,-0.00923095,0.0024290015,0.0018580322,-0.00046814012,-0.0007431885,-0.0022538605,5.245449e-05,-0.00017057922,-0.001891876,0.0050056586,0.00185247,-0.0021535333,0.00029791327,0.0017245514
tremor_rest_right,0.00032576104,-0.00034780713,-0.0005146501,-0.0002529842,0.0001575686,-0.00024205324,-0.00025124897,0.0005035732,-0.0009215855,-0.00087892055,-0.0008358138,-0.0020720966,0.0004874163,-0.0005116079,0.00048005523,0.0006809342,0.0027265844,0.0024102544,0.0040809065,-0.003717091,0.00036805694,0.0071389144,0.0007351348,0.00017351247,-0.0020571165,-0.0053655347,0.0018314394,0.0019014126,0.006761069,0.00019791185,0.0012438529,-0.0054451954,-0.0010070509,-0.004811346,-0.0021191188,-0.009817075,-0.010225683,-0.0018072875,-0.0037272454,-0.0015332226,0.0014726195,-0.0022538807,0.00015669511,0.0007903406,0.0008526867,0.0065287454,7.3243864e-05,-0.001391488,-1.6874135e-05,0.0010268983
tremor_postural_left,-0.00021746349,-1.4557247e-05,-0.00046989045,-0.0012237658,0.0011286234,0.00016776507,0.0010131969,-0.001306742,-0.00077107537,-0.00084235973,0.001136845,-0.0032669196,-0.0011541944,0.00054775435,-0.00035773223,-0.0008081252,-0.0002708651,-0.001066778,-0.0035253337,-0.0016042057,0.0011590223,0.0044974065,-0.0023767406,-0.0054250723,0.001373844,-0.005612587,0.00022173887,0.0018392019,-0.002471864,-0.0011799339,-0.003410675,-0.004219315,0.0028681436,-0.005427376,0.0006474817,-0.0030581157,-0.0044388156,0.00072512723,0.004149157,-0.0047338596,-0.0014588457,-0.0039202906,0.004380403,0.0024716666,-0.004997064,0.00010280623,0.0063193054,-0.0033611092,-0.006164193,-0.013439177
tremor_postural_right,5.667311e-05,0.0010306537,-0.0001732428,0.00072378985,-0.0032274586,-0.00040687594,0.00065527007,0.00010109756,-0.00081766024,0.00025294523,0.00010667859,-0.0001486165,-0.0011872827,-0.00036983244,0.0006244578,0.00029124375,0.0022709013,0.0032761863,0.0069577387,0.0010647961,-0.0056977384,0.0026784095,0.0023648292,0.002482544,-0.0012905959,-0.0026937453,0.0045074946,0.0016782851,-0.0001977998,0.0020182338,0.0011887258,-0.004854883,-0.0013945202,0.0021157856,-0.00601564,-0.0046490463,-0.008514706,0.0006419084,-0.0021269163,-0.0023250927,-9.939799e-05,-0.0014739882,0.0047294614,-0.002953885,0.00064153224,-0.009047855,0.0037683705,0.0026423167,-0.004697849,0.00023055244
bradykinesia_speed_left,0.0002487205,0.00015884795,0.0005426228,0.00013593258,0.002067714,-0.00045157474,-0.00010947375,-0.0003888877,0.00038470558,-0.0010205972,0.0012907267,-0.00030781177,-0.0008192403,-0.0006074551,0.0036086796,-0.00048216133,0.00065297156,-0.0024035529,-0.004292934,-0.00047538953,0.0027498396,0.0002566157,0.00027604017,-0.0016829364,-0.0002892397,0.00048715158,-0.0006585544,0.002334814,0.0006249353,-0.001212988,-0.0006361146,-0.0007313876,0.003888098,0.002844578,-0.0012338419,-0.0019396825,-0.0010494281,0.0037276992,0.0031602054,-0.0033317837,0.00046568085,-0.003013508,-0.0011386859,0.003754921,-0.00010691427,0.0020431438,-0.002744048,-0.00014526468,-0.0016733306,-4.7627e-05
bradykinesia_speed_right,0.00010525489,-0.00013637105,-0.00097349606,0.0009880142,-0.0008595097,0.00037976497,8.59089e-05,0.0009412937,-0.00034674126,-0.00013258407,-0.0009239818,0.0013929887,0.00062183576,-0.0016141353,-0.0009260847,0.0013587017,0.00015511877,0.0010977251,0.001837743,-0.0011564372,-0.004169815,0.0006106624,0.00017298042,0.0028357909,-0.0015457084,0.0012457701,0.001276715,-0.0035877067,6.0927458e-05,0.0008761079,0.0050170207,-4.4753353e-05,-0.005017685,0.0028032486,-0.0052291346,-0.001549431,-0.0047905357,-0.0025067325,-0.0017253733,-0.0026895565,0.002188278,0.000908618,0.0009492612,0.005061913,0.00030536772,0.006887166,-0.0039205076,0.0027011451,0.0023078807,-0.004572021
bradykinesia_amplitude_left,0.00021526116,-0.0003691052,0.00045334068,0.00025079635,0.0022101977,-7.324744e-06,-0.00047585482,-0.00019613723,0.0009483886,0.00026336827,0.00084563263,-0.0006089647,-0.00090610725,3.287889e-06,0.0019534894,-0.0012479514,-0.0011581405,-0.0045673554,-0.0040382314,4.207984e-05,0.0019421706,-0.0011481296,1.5354196e-07,-0.0011454418,0.0004258926,-0.00012438063,0.00089991605,0.0022946475,4.8597954e-05,0.00039961768,-0.0012081611,-0.0029859918,0.0033533273,0.0052871257,-0.0021084626,-0.0019812419,-0.00047603072,0.0036225605,0.0066894377,-0.005025339,-0.0013048413,-0.008033368,-0.00066985935,0.004304119,0.003494632,0.0016247709,-0.0009972838,-0.0021544453,-0.0005313859,0.003191672
bradykinesia_amplitude_right,-0.00017759629,0.00015181546,-0.0012666106,0.00081368856,-0.0013112851,0.00053355744,-0.0010597617,0.00015062989,-0.00054796407,8.2517865e-05,-0.00089371874,0.0011755605,0.0014496964,-0.00052794535,-0.0010604803,0.0011868944,-0.0004872963,0.0008163522,0.0035166908,-0.00093142595,-0.002312513,0.0017619847,0.0030449925,0.0017110122,-0.0022107386,0.0027473448,0.00029843705,-0.00094080524,-0.0013969584,0.0005072663,0.0011829628,-0.0016351914,3.538565e-05,0.0015903641,-0.006798908,-0.0061437227,-0.0027200342,0.0012233047,-0.00057065,-0.003718385,0.00094408257,0.0008441438,-5.652501e-05,0.007813385,0.00089030684,0.005939497,-0.002864231,0.0020610215,0.003871742,-0.0018119524
