Subject_ID,Factor_1,Factor_2
Subject_1,-2.3304212,-0.89631677
Subject_2,-0.03696155,-0.51117814
Subject_3,0.16110921,-0.6855289
Subject_4,1.5899272,-0.49425757
Subject_5,-1.0244005,0.38955685
Subject_6,0.93473154,1.5778589
Subject_7,0.105133645,0.13994895
Subject_8,-0.5086227,0.88144124
Subject_9,1.5072825,0.47107658
Subject_10,-0.11626954,0.741409
Subject_11,-0.8315432,-0.025574481
Subject_12,-1.3804535,0.01713536
Subject_13,0.58663356,0.34386694
Subject_14,-1.1234914,-1.1665211
Subject_15,0.006561954,-0.7278275
Subject_16,-0.7393909,0.07862166
Subject_17,-0.8651342,0.8772256
Subject_18,-2.7450213,1.0849476
Subject_19,-1.3258182,0.4507726
Subject_20,-0.3761307,1.2475945
Subject_21,-1.3344867,0.76299626
Subject_22,1.286081,0.5929554
Subject_23,-0.99333054,-0.18218207
Subject_24,-0.7926624,0.41170067
Subject_25,0.5860012,0.2884451
Subject_26,-0.255903,-0.013329757
Subject_27,0.5567594,0.16924533
Subject_28,0.16754588,0.8038654
Subject_29,0.40389326,-0.56497467
Subject_30,0.64345735,0.97967166
Subject_31,0.459493,-1.6513951
Subject_32,-0.63126296,-0.2107353
Subject_33,0.23249495,1.4692785
Subject_34,-0.8366361,-0.29964045
Subject_35,0.05418348,-0.5612493
Subject_36,1.3005933,0.95892334
Subject_37,0.376468,-0.012096212
Subject_38,-0.28516576,0.44942078
Subject_39,-0.48300356,-0.060193583
Subject_40,0.036661357,-1.3666183
Subject_41,0.2967414,1.1128871
Subject_42,-0.13743307,-0.03373904
Subject_43,0.27339518,0.55173045
Subject_44,-0.70630014,-0.79467285
Subject_45,0.02366258,0.113998674
Subject_46,-0.5160233,1.3579024
Subject_47,0.14774828,-0.43021333
Subject_48,0.11568823,0.17675097
Subject_49,2.1064937,0.22344153
Subject_50,-1.9635167,0.15039396
Subject_51,-0.21843424,0.40536317
Subject_52,0.32834482,0.18806387
Subject_53,0.16323914,-0.6913832
Subject_54,0.49999222,-0.97352666
Subject_55,-0.68357545,1.0033313
Subject_56,-0.5158674,-1.1595547
Subject_57,0.02262602,1.658575
Subject_58,1.0348341,-0.32015347
Subject_59,0.010666831,0.729283
Subject_60,0.3340731,0.081925176
Subject_61,-0.5525295,-1.2072321
Subject_62,-0.4386316,-0.4383359
Subject_63,0.17534879,0.28350678
Subject_64,0.32732382,-1.4074901
Subject_65,-2.3281639,-0.018930227
Subject_66,-0.18151599,-0.14064828
Subject_67,0.77728975,0.18621323
Subject_68,-1.2694112,-0.52295005
Subject_69,-1.4671241,-0.20839113
Subject_70,2.1930249,-0.0019087974
Subject_71,0.6507357,-0.3598724
Subject_72,-1.636614,0.8030401
Subject_73,0.23427466,-1.0067567
Subject_74,0.20462719,0.08962507
Subject_75,1.2770842,1.246643
Subject_76,0.0542702,-0.7315084
Subject_77,0.8312442,-0.2992127
Subject_78,1.2066187,-0.64489424
Subject_79,-0.93342906,-0.67586523
Subject_80,-0.5073578,0.18285435
Subject_81,0.5586793,-0.16721088
Subject_82,-1.5086782,-0.3539434
Subject_83,0.2850824,-0.9682343
Subject_84,-0.14917909,0.7208789
Subject_85,0.31505176,1.0490215
Subject_86,1.5118643,-0.40291542
