Subject_ID,Factor_1,Factor_2
Subject_1,0.022669813,1.9467965
Subject_2,-1.4168651,-0.88749593
Subject_3,-0.8710657,-0.12630701
Subject_4,-2.529649,2.2733586
Subject_5,-0.115452886,0.79699254
Subject_6,0.11255836,-1.6085682
Subject_7,-0.77650076,1.5374328
Subject_8,0.048413016,0.16166174
Subject_9,0.011256203,-0.0063658343
Subject_10,-0.16463308,-1.1744764
Subject_11,0.7457553,0.4891562
Subject_12,-1.374565,-0.11718692
Subject_13,0.16363378,2.010302
Subject_14,0.46439525,0.29511118
Subject_15,-1.0538585,1.4772664
Subject_16,-0.12904131,-0.48618367
Subject_17,0.49458966,0.22871996
Subject_18,-1.1740363,1.6545525
Subject_19,-0.8783118,2.089408
Subject_20,1.2715724,-0.06867269
Subject_21,0.8852458,-0.31398362
Subject_22,0.35276893,0.6747872
Subject_23,-0.65158886,-0.089121856
Subject_24,0.44820037,1.2399635
Subject_25,0.7729377,1.5151329
Subject_26,1.6666528,0.28281605
Subject_27,-0.17096451,0.94613814
Subject_28,0.19673368,0.6018373
Subject_29,0.4321615,-1.3194461
Subject_30,-0.39263415,0.62548983
Subject_31,0.09856708,-0.4661319
Subject_32,-0.09897997,-1.9618443
Subject_33,0.5394643,-1.9527788
Subject_34,-0.48131043,0.41402885
Subject_35,-0.3386315,-0.1793225
Subject_36,-2.1522841,-1.7428769
Subject_37,0.5392457,0.7438616
Subject_38,0.123278745,-1.0235615
Subject_39,-0.056442123,-0.4997699
Subject_40,-1.094657,0.9918869
Subject_41,-1.4205817,1.4876573
Subject_42,-0.77980995,0.6996509
Subject_43,-0.2680066,0.5917878
Subject_44,-0.9037919,0.60858774
Subject_45,-0.00017268502,-0.9464059
Subject_46,-1.4107647,0.57331634
Subject_47,-0.52608824,0.7807715
Subject_48,0.28329238,-0.1581869
Subject_49,-4.748952,0.27761516
Subject_50,0.07283362,-1.281464
Subject_51,-0.37603602,0.20080325
Subject_52,0.69232416,2.0310345
Subject_53,0.7614484,-0.5983284
Subject_54,0.5691995,0.6417125
Subject_55,1.5229187,0.11581987
Subject_56,-1.0661457,0.16762833
Subject_57,0.30520403,-1.1313179
Subject_58,-0.37565404,0.18582085
Subject_59,-1.3385686,-0.86652964
Subject_60,0.02981682,-0.18939291
Subject_61,-1.1214931,1.0452448
Subject_62,0.048786398,0.24188335
Subject_63,-0.23001984,0.61080045
Subject_64,-0.40898737,0.56333584
Subject_65,-0.2653502,0.058438525
Subject_66,1.0773032,-0.31975394
Subject_67,-1.2684003,1.0474477
Subject_68,-0.27727103,0.73830163
Subject_69,0.15039904,0.09868926
Subject_70,0.22060221,1.2289361
Subject_71,0.071195535,0.27688432
Subject_72,-0.04323109,0.57917464
Subject_73,0.36866117,-0.5426971
Subject_74,-1.8117917,-0.38014638
Subject_75,-0.8153783,0.98257977
Subject_76,-0.37448594,0.30079678
Subject_77,0.76980126,0.008192402
Subject_78,-0.88318545,-0.7947841
Subject_79,0.435009,-1.1486658
Subject_80,-0.06614336,0.27358285
Subject_81,-1.0508653,-0.03833373
Subject_82,0.55142236,-0.1307536
Subject_83,-3.3401318,-0.5405288
Subject_84,0.84461987,0.43841448
Subject_85,0.15755412,-1.4412035
Subject_86,1.4508353,-0.03265846
