Subject_ID,Factor_1,Factor_2
Subject_1,-0.8896037,-0.17892845
Subject_2,-0.84510523,-0.36639124
Subject_3,0.16411677,0.3903642
Subject_4,-0.27266645,0.72955245
Subject_5,-0.5373728,-0.7761162
Subject_6,1.332807,-0.009341634
Subject_7,-0.18785505,-0.45398068
Subject_8,1.263841,-1.3153658
Subject_9,-2.1676188,-0.46760803
Subject_10,0.20210633,0.7332919
Subject_11,-0.9382004,-1.4600732
Subject_12,-0.34102595,0.07665038
Subject_13,-0.40112463,0.16124567
Subject_14,1.0605488,0.86258423
Subject_15,0.87637013,-0.28129563
Subject_16,1.3647674,0.37137645
Subject_17,2.6518836,-1.7402495
Subject_18,-1.8656604,0.5363262
Subject_19,0.44952253,0.123626664
Subject_20,0.9962956,-1.1977155
Subject_21,-1.3129975,-0.044576928
Subject_22,1.8946757,0.19759567
Subject_23,1.6698048,0.40342164
Subject_24,-1.1858932,-0.27494144
Subject_25,0.5962403,-2.2446525
Subject_26,-2.0262656,0.6267439
Subject_27,-1.425694,-0.3510988
Subject_28,0.3476402,1.0812134
Subject_29,1.0462273,0.1665488
Subject_30,0.44646454,-0.41741514
Subject_31,0.089477755,0.94492614
Subject_32,-0.047449443,-0.30292228
Subject_33,1.4994533,0.8432211
Subject_34,-0.97745484,2.0559552
Subject_35,-0.23866628,-0.46305284
Subject_36,-0.28111333,-1.1770594
Subject_37,1.5762839,-0.24059398
Subject_38,-1.5324798,-0.54775554
Subject_39,0.84876215,-1.2456789
Subject_40,-0.3093846,0.02474905
Subject_41,1.9148682,0.27554408
Subject_42,0.58725506,-0.3449563
Subject_43,1.1045145,-0.6015464
Subject_44,0.710046,-0.036405068
Subject_45,-1.3759941,1.3821344
Subject_46,0.3792362,-0.7244033
Subject_47,-0.3131605,0.2814821
Subject_48,0.56413984,-0.03640222
Subject_49,-1.3222935,-0.21087182
Subject_50,-0.09102258,-0.08669866
Subject_51,-0.9947915,-1.4347928
Subject_52,1.2460681,0.25157908
Subject_53,-0.93505406,0.71879774
Subject_54,0.7619642,0.15394717
Subject_55,0.0066697267,-1.145631
Subject_56,-1.3741136,-0.011947537
Subject_57,1.6306164,0.3356443
Subject_58,0.59569925,-1.4063119
Subject_59,1.2079012,0.047531713
Subject_60,-1.0306348,0.20502618
Subject_61,1.3331472,0.14809896
Subject_62,-2.0342703,0.7614106
Subject_63,1.1608781,0.52652544
Subject_64,-0.72803736,-1.9969459
Subject_65,-2.2846293,-0.46957642
Subject_66,1.1298715,-0.47033393
Subject_67,-1.1670238,-0.64861655
Subject_68,0.43837577,1.2838244
Subject_69,0.6047208,0.71363336
Subject_70,-1.5327611,-0.2999295
Subject_71,1.2418523,0.39933804
Subject_72,1.1315341,-1.0603459
Subject_73,-0.9170622,0.50165
Subject_74,-0.78656834,0.34278116
Subject_75,-0.009511754,-0.1140652
Subject_76,1.5725708,-0.5025019
Subject_77,0.82703435,-0.9536318
Subject_78,0.41083598,0.2927102
Subject_79,-0.063971266,1.317371
Subject_80,1.8070903,-1.4594649
Subject_81,-1.2721951,1.6518252
Subject_82,-0.088725954,0.54402864
Subject_83,0.3529065,0.81821656
Subject_84,-0.036725014,-0.7754662
Subject_85,-0.019966124,-0.9723691
Subject_86,-0.7115874,0.4752426
