Subject_ID,Factor_1,Factor_2
Subject_1,0.024233399,0.4681625
Subject_2,0.32278168,0.79533917
Subject_3,0.89981794,0.4159366
Subject_4,-1.448759,-2.3149934
Subject_5,-0.08848675,0.25659776
Subject_6,0.5457917,-0.08405918
Subject_7,0.77080464,0.47300056
Subject_8,0.27437058,-1.8368524
Subject_9,0.012187193,-0.18506879
Subject_10,0.01609118,0.066090524
Subject_11,0.06957003,0.23546942
Subject_12,0.47519374,0.011092645
Subject_13,0.020734124,0.011100915
Subject_14,1.3006618,1.0200925
Subject_15,0.2584814,-0.04831371
Subject_16,-0.83720917,-1.0548344
Subject_17,0.9495357,0.2561968
Subject_18,0.16884945,0.69519514
Subject_19,-0.26949567,2.179013
Subject_20,-1.7182153,-5.456529
Subject_21,-0.13442814,-1.4689788
Subject_22,0.16269751,0.5827406
Subject_23,-0.33213553,-2.2940352
Subject_24,0.79550844,0.6121317
Subject_25,0.11035805,0.5819216
Subject_26,0.14612845,0.5462396
Subject_27,-0.38215277,2.3745615
Subject_28,1.0323808,-1.3390548
Subject_29,0.9231141,0.014840565
Subject_30,-1.5170516,-0.26861894
Subject_31,0.17336665,-1.462139
Subject_32,-0.707888,-0.34777144
Subject_33,0.45191434,1.2356603
Subject_34,-0.48638603,-0.5119456
Subject_35,0.6748696,0.5744188
Subject_36,-1.7394757,-1.2462618
Subject_37,0.43309927,0.7991968
Subject_38,0.17451338,-0.5406071
Subject_39,-0.44984946,-0.30130148
Subject_40,-2.031735,-0.0914936
Subject_41,0.22244363,0.70140773
Subject_42,-0.01904508,-2.1987717
Subject_43,-0.48104423,1.9999875
Subject_44,-0.17959774,-0.3262644
Subject_45,1.1547463,1.8895382
Subject_46,-0.6161783,0.021005463
Subject_47,-1.3840097,-0.58556855
Subject_48,0.47091645,0.6060473
Subject_49,-2.3153136,-2.4575856
Subject_50,0.54985476,0.22816442
Subject_51,-1.0525043,-0.29359433
Subject_52,-0.2395186,-0.5289515
Subject_53,-0.011572177,0.18334982
Subject_54,0.105414316,0.85821503
Subject_55,-0.033187285,0.56207585
Subject_56,0.026202304,-0.37739718
Subject_57,0.118537724,1.2259855
Subject_58,-0.24485062,0.7828794
Subject_59,1.2364112,0.23290946
Subject_60,0.062565915,-0.09633688
Subject_61,-1.8445073,-1.7434206
Subject_62,-0.09260397,-0.2609504
Subject_63,-0.03732318,-0.0862184
Subject_64,-0.7722396,0.66010904
Subject_65,-0.1839462,-0.43621185
Subject_66,0.22327195,1.1296355
Subject_67,-2.0887957,-2.229867
Subject_68,-0.16979888,-0.34677553
Subject_69,-0.5150045,0.060718957
Subject_70,0.34023595,0.17554498
Subject_71,1.2198404,-0.074414924
Subject_72,0.3918405,1.5160627
Subject_73,0.27948964,0.08014516
Subject_74,-0.01736368,-0.7205126
Subject_75,-1.9026315,-0.34402475
Subject_76,-0.24746227,0.014432358
Subject_77,-0.20180996,-0.19955966
Subject_78,-0.60016483,-1.0404884
Subject_79,-1.6443766,0.10132789
Subject_80,2.05198,-0.2946104
Subject_81,0.05012689,-0.66022533
Subject_82,0.16629882,0.30019185
Subject_83,-1.8035486,-2.7827587
Subject_84,-0.09865925,-0.40974113
Subject_85,0.06908221,-1.390929
Subject_86,0.25745308,0.3836388
