Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.505388,-0.20409302,1.2104747,0.5212349
Subject_2,-0.90499216,0.9924375,0.35348594,1.4870658
Subject_3,-0.14858903,-0.14242503,-0.39734614,1.6921078
Subject_4,1.0153459,0.2865262,-3.0659525,0.10410676
Subject_5,1.0198967,0.22775275,-0.49926323,-0.9016144
Subject_6,-0.93932617,0.65006196,-0.16697784,0.09919573
Subject_7,-0.22503322,-0.2646237,-1.1095427,-0.09243132
Subject_8,1.8186573,0.4114104,-0.37262762,1.5366307
Subject_9,0.89305043,0.7602835,1.6034107,0.7985801
Subject_10,-1.668383,0.6032187,1.4043967,-2.1227145
Subject_11,0.22588661,0.38778442,-0.24854285,1.469614
Subject_12,0.87937665,1.4254184,1.2488575,1.4369577
Subject_13,1.0996418,1.6718122,-0.9715269,-0.49566406
Subject_14,0.4750302,-0.81883717,-1.454021,0.22331564
Subject_15,-2.513431,-0.50532347,-0.82052684,0.41517696
Subject_16,0.17128715,0.16277279,-0.9658095,0.96786493
Subject_17,1.3607917,-0.041038577,-1.9622635,0.30609688
Subject_18,0.07258768,9.782268,0.023114411,1.1169578
Subject_19,-1.2305651,2.22224,1.5227885,0.56851137
Subject_20,1.2266364,1.782327,2.2039862,1.4381809
Subject_21,-0.7304418,-1.0219649,-1.3079722,0.2551265
Subject_22,1.1543032,0.47769684,0.47358063,-0.42232564
Subject_23,1.4847337,0.044859543,-0.10975703,-0.81626135
Subject_24,0.7173395,0.41476873,-0.16167215,0.7674716
Subject_25,1.7039663,0.43872118,-0.37750953,1.4252763
Subject_26,-0.20909265,-0.405181,0.3853054,-0.5989675
Subject_27,1.451858,0.29519442,-0.8120306,-0.4672619
Subject_28,-0.75943565,-0.60015035,0.7839719,0.3375015
Subject_29,-0.7854033,-0.20881905,-0.3601152,-0.5612954
Subject_30,-0.13225935,0.81248647,-0.743745,0.92089254
Subject_31,0.7234676,0.81158924,0.24012391,-0.79297835
Subject_32,1.1242784,0.59634084,-1.0281752,-1.0992987
Subject_33,1.514051,-1.0593054,-1.1780207,0.749609
Subject_34,-1.7168158,-0.13791268,0.2175584,-1.8264318
Subject_35,-0.17982075,-0.5250197,0.30365542,-1.3249937
Subject_36,-1.6667765,1.0111618,3.0537045,-1.657515
Subject_37,0.044465035,0.013813947,-0.9399758,-1.4592013
Subject_38,0.4629564,0.541921,0.028255146,0.7912168
Subject_39,1.3165548,0.80202776,-1.0125924,-0.62416965
Subject_40,-1.3778453,-0.024001047,-0.12044246,0.04206813
Subject_41,-0.7622421,0.93108016,-0.21854824,-0.7202237
Subject_42,-0.48179287,0.10563613,-1.5427442,1.0691987
Subject_43,-0.6385005,0.48329824,0.055382032,1.0759203
Subject_44,-0.5207027,0.2548831,-0.98484796,-1.5221804
Subject_45,0.5492744,0.32465902,-0.35316423,0.45182618
Subject_46,-3.2257497,0.9205276,-0.71486473,-1.2857475
Subject_47,-1.7302442,-1.8899475,-1.7298903,-1.4164122
Subject_48,2.123759,1.0534592,-0.15976082,-1.0734336
Subject_49,-0.6155339,0.6059486,-1.315073,0.3030458
Subject_50,0.11801082,-0.10036508,-0.9999617,-0.35803792
Subject_51,1.0799048,-0.023478974,-1.4578443,-0.39625823
Subject_52,0.68906814,-0.3225946,-1.2175924,0.270319
Subject_53,-0.88082117,-1.249914,0.7782004,0.86904246
Subject_54,-0.26622197,-2.891899,0.35729852,0.41979456
Subject_55,-1.6103822,1.6108876,0.28736353,0.029955875
Subject_56,-1.0647948,-0.17034876,1.1937046,-0.78978735
Subject_57,-0.42123464,-1.543368,0.55774367,1.2210287
Subject_58,-0.5759372,1.636385,0.38797966,-1.55315
Subject_59,0.3184513,-0.19652072,-2.4229014,0.11683359
Subject_60,1.100257,-0.035342034,1.212211,1.0260379
Subject_61,1.6065717,1.4578589,1.05472,-1.1778258
Subject_62,0.10154481,-0.028506137,0.5689634,0.41188005
Subject_63,-0.58402705,0.037070327,1.783241,1.0902975
Subject_64,0.9206102,1.1830145,-1.0083554,0.3050321
Subject_65,0.34240147,-0.43444246,-1.1426342,-0.37813517
Subject_66,0.14555207,-0.2172353,-0.98801446,-0.09048878
Subject_67,-0.13117982,-0.70371056,0.49129105,-0.5860326
Subject_68,0.5350247,-0.99020123,-0.6812915,0.6670711
Subject_69,-0.18003553,1.9863894,0.539787,-0.49572796
Subject_70,0.30729052,0.10078084,0.13412371,-0.86191654
Subject_71,0.057568196,-0.09619196,-0.50616014,-0.8976701
Subject_72,-0.8852275,2.0915744,0.35382846,-1.7053736
Subject_73,1.2634162,-1.5988673,1.3987769,2.0216749
Subject_74,-0.72848517,1.3005466,1.5159011,-0.69795394
Subject_75,-1.2960072,-0.53898543,0.21765518,0.15775037
Subject_76,-1.6756135,0.77918845,1.0800475,0.51739115
Subject_77,0.4341049,0.67490315,-0.41789156,0.22986278
Subject_78,-0.85557353,-0.4518804,1.3736587,0.30653092
Subject_79,-0.46468872,-1.3429527,-0.43337214,-0.098732024
Subject_80,-1.4495106,1.3089441,-0.06993453,1.3393255
Subject_81,0.21364391,-0.9954765,0.2543364,-0.4438329
Subject_82,0.6960046,-0.9315758,-0.86393964,0.5913689
Subject_83,0.58216196,-0.82179743,-0.25377685,0.15608083
Subject_84,0.41030777,0.36824262,0.78260523,0.89720523
Subject_85,0.64626133,1.6269208,-1.7008212,1.6831874
Subject_86,0.87091166,0.2691296,-1.0771692,-1.7544959
