Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.22617465,1.4446611,-0.704279,-0.1463934
Subject_2,-0.2804146,2.0665545,-0.0045868508,0.014520973
Subject_3,-0.2393451,1.2384243,0.08065706,-1.0203261
Subject_4,2.270076,-1.1549447,-0.79219776,-0.6178714
Subject_5,0.6036907,1.0166825,-0.33356997,0.32971394
Subject_6,2.128786,0.88474476,0.23875539,1.6815696
Subject_7,1.613772,1.7395223,0.74789613,-1.3485432
Subject_8,2.0817397,-0.4893544,-0.9678113,-2.208488
Subject_9,-1.3337198,-1.1233877,-1.1610248,-0.49632347
Subject_10,0.28142548,-0.76374865,-0.8465549,0.11054333
Subject_11,-2.3926373,1.0258607,-0.54804075,1.6635981
Subject_12,0.042129684,-1.4751452,-0.15348004,-0.35619742
Subject_13,-0.050881304,1.5400076,-1.5627005,3.415818
Subject_14,1.0332693,-0.30656126,-0.27632084,-0.10375346
Subject_15,1.0158575,-0.88693655,0.55881125,0.704912
Subject_16,0.5330882,1.673807,1.3454373,-1.3815866
Subject_17,-0.69522905,-0.17489086,0.096068576,-0.78483415
Subject_18,1.2707367,-1.1035688,-1.5529556,-1.785525
Subject_19,-0.86963075,0.5778558,-0.20389402,-0.4479676
Subject_20,1.9773843,0.3796366,1.0884322,-0.82535404
Subject_21,0.5238962,1.0175178,1.1255445,-2.2811654
Subject_22,-0.9922333,-1.6535074,-1.1729041,1.1246961
Subject_23,0.9286674,0.88261455,-1.186077,0.29023233
Subject_24,0.2771897,-0.11490564,1.6142817,-0.89232546
Subject_25,0.2758994,-2.1167502,1.1975095,1.2414018
Subject_26,0.057174113,-0.02147699,0.1378836,-1.028076
Subject_27,0.11158792,1.7792836,0.047933027,-0.41081947
Subject_28,-0.7140318,0.25731477,0.73092204,-1.2637749
Subject_29,-0.89821064,1.0806547,-0.9490723,0.30968624
Subject_30,-0.07612761,1.2009836,-1.6024929,1.870367
Subject_31,0.26539755,-0.5801224,0.6377689,0.2845103
Subject_32,1.1703252,-0.4804297,-1.1015334,0.35194272
Subject_33,-0.07107945,0.57721156,1.0471702,-1.8953756
Subject_34,0.21426001,-0.4429694,-0.88787246,-0.5696303
Subject_35,1.6827476,-0.36748245,0.8915814,2.6917644
Subject_36,1.2191584,-0.89245963,-0.4000856,-1.3288566
Subject_37,0.2479276,-0.025707468,0.04841165,-0.7208005
Subject_38,0.049116384,-0.71858716,-1.8412765,1.296548
Subject_39,-0.023668833,0.15711795,-1.8549842,-0.32575583
Subject_40,1.2917233,-0.49281526,1.3843784,-1.0671698
Subject_41,1.2007825,-0.75146514,-0.767791,-0.52787805
Subject_42,0.5087613,-1.5888747,-0.1293568,-0.735054
Subject_43,-0.10018411,-0.9348975,0.73094785,0.06932405
Subject_44,0.57366914,-0.787005,-1.0060338,0.030918872
Subject_45,0.44507477,-0.4459723,0.18934686,-0.15510832
Subject_46,-1.1979221,0.5506803,-0.17869696,-0.36041984
Subject_47,-0.3780808,1.1314738,1.4588941,0.43680757
Subject_48,-0.19655997,-0.49752495,0.8441288,0.53441817
Subject_49,4.6866117,0.111302465,-2.6932497,1.0312741
Subject_50,-0.6465828,-0.25780758,0.68234366,-3.0311222
Subject_51,0.08373707,1.0951254,-0.4363379,-0.27220204
Subject_52,0.33533174,2.7573512,-0.1019916,0.5787244
Subject_53,-0.18677379,0.6570289,1.0581256,-0.9176149
Subject_54,0.13492559,-0.42218956,0.09207652,0.13783869
Subject_55,0.18400635,0.14123838,-0.58407503,-0.17683162
Subject_56,0.12990347,0.13288505,0.09758947,-0.3078803
Subject_57,-0.33637092,-0.5403343,-0.018627413,-0.35011303
Subject_58,0.15206991,2.0785158,0.71796125,-2.284851
Subject_59,-0.25623724,0.46421933,0.7206033,-0.43769598
Subject_60,-0.7208711,-1.2194287,0.12339127,0.05067944
Subject_61,0.06711904,2.5643065,1.5253366,2.5208082
Subject_62,-0.08675635,-0.12587285,-0.7067383,-1.3132052
Subject_63,-0.979682,-0.6102003,-1.9635342,-1.1300802
Subject_64,0.007907492,1.2623674,1.8324008,1.5441366
Subject_65,1.1251276,-1.5406376,-0.9227427,-0.9842133
Subject_66,0.46041435,-0.22662267,-1.0527983,-0.72244245
Subject_67,2.6683042,0.28165895,-0.098059036,1.1790549
Subject_68,0.12830691,0.9794623,-1.1759384,1.6976424
Subject_69,2.375731,1.0470996,-1.814916,-0.38269365
Subject_70,-0.083807535,1.3507624,1.5468632,2.2213063
Subject_71,0.34894103,-0.02361276,-0.012355458,-1.7327961
Subject_72,0.24596642,0.7898623,1.2427388,4.800927e-05
Subject_73,1.2830925,1.2741605,0.24700466,-0.30378166
Subject_74,0.18669838,0.63841575,0.98248285,-0.77826285
Subject_75,0.68099165,-0.17387797,0.575567,0.3017602
Subject_76,1.2646562,-0.74885553,0.12052028,0.54965377
Subject_77,-0.8660366,2.0068796,0.58349365,-1.8560336
Subject_78,-0.65063447,1.9758041,0.7611728,-0.1956177
Subject_79,-0.09413931,0.13928165,0.028071811,0.9624454
Subject_80,-0.025729755,0.31994548,-0.29496202,0.18938164
Subject_81,0.020613547,-0.23771389,0.8236434,-0.11509364
Subject_82,-1.1381116,-1.5882796,0.052531585,-0.17174593
Subject_83,3.7295468,-0.6175773,-1.3876383,0.36573583
Subject_84,-0.2562107,-0.19812444,-0.41089976,-0.4591147
Subject_85,-0.19537751,0.36208642,0.0051957862,0.31836623
Subject_86,-0.23510832,1.2730178,0.14339152,-1.0407408
