Subject_ID,Factor_1,Factor_2
Subject_1,2.3025634,1.069978
Subject_2,0.21840851,0.5315541
Subject_3,-0.70373577,-0.84829295
Subject_4,0.66887146,-0.9970189
Subject_5,0.24756536,1.2906528
Subject_6,0.73427826,1.5118583
Subject_7,0.8753833,0.7435879
Subject_8,0.0968307,0.21519695
Subject_9,-0.66441476,-1.9816626
Subject_10,0.28830668,0.57857007
Subject_11,0.6915069,0.8563676
Subject_12,1.1756694,-1.292136
Subject_13,-1.3985727,0.95810694
Subject_14,2.1068602,-1.2301978
Subject_15,0.49688977,0.08834576
Subject_16,-2.674958,1.603855
Subject_17,-0.44742236,2.547979
Subject_18,0.14400999,-0.9273031
Subject_19,-0.24637045,-0.19438016
Subject_20,-0.93244934,1.4201682
Subject_21,1.7195016,-1.2431142
Subject_22,-1.4740082,-0.39502183
Subject_23,-0.3470703,-1.549931
Subject_24,-1.7453068,0.34442574
Subject_25,0.45714697,-0.90648603
Subject_26,0.55760527,-0.9686259
Subject_27,-0.076328166,0.51009655
Subject_28,-2.1343336,0.9387148
Subject_29,-0.25481725,-0.25148672
Subject_30,0.37884095,0.67062724
Subject_31,-1.4507376,-0.5938863
Subject_32,-0.57558966,0.62548196
Subject_33,-0.32627726,-1.0944562
Subject_34,-0.73692733,-1.9174047
Subject_35,1.6925538,0.93855697
Subject_36,-0.8863646,1.2906853
Subject_37,-0.65327376,0.61980116
Subject_38,-0.102385156,1.0316207
Subject_39,-0.8773932,0.75983554
Subject_40,0.5941565,-0.3416778
Subject_41,0.17003332,-0.41073173
Subject_42,1.0560564,0.53328156
Subject_43,-0.13707024,1.0181707
Subject_44,0.38360026,0.8912776
Subject_45,0.0012501915,0.83433175
Subject_46,-0.47049963,1.102108
Subject_47,-0.8436136,-0.8811422
Subject_48,0.3416741,0.1224234
Subject_49,-0.27118534,0.17661189
Subject_50,-0.79971755,0.040422034
Subject_51,2.6471517,-0.044388786
Subject_52,1.239728,-0.604772
Subject_53,-1.574159,-1.0465723
Subject_54,0.26644507,-0.18701579
Subject_55,-0.86680067,1.7622778
Subject_56,0.85700583,-0.0010326571
Subject_57,0.930682,-1.6211728
Subject_58,-0.17168806,2.078241
Subject_59,-1.2912366,1.2081021
Subject_60,0.00041444824,-0.7745396
Subject_61,-2.3721678,1.188697
Subject_62,0.35647625,-1.4717058
Subject_63,1.4696953,1.1243327
Subject_64,-1.6259192,-2.6374624
Subject_65,0.87133944,0.9063782
Subject_66,-0.5395159,1.1688617
Subject_67,-1.582665,1.9196869
Subject_68,2.107348,-1.8249437
Subject_69,0.037308138,-1.4292959
Subject_70,0.85523295,0.45980093
Subject_71,-0.7424134,2.1610217
Subject_72,-0.54869807,1.8055799
Subject_73,-0.15103419,-1.2212509
Subject_74,-0.38226506,-0.75923353
Subject_75,0.3369311,0.14347303
Subject_76,0.0787388,0.6490969
Subject_77,-0.14221127,1.2393554
Subject_78,1.2637968,1.4071983
Subject_79,0.6834439,-2.53794
Subject_80,-0.46608928,2.2103434
Subject_81,0.08754877,-0.77647257
Subject_82,-1.147369,-0.73776126
Subject_83,0.66292864,-1.3026736
Subject_84,0.24620438,-0.067939356
Subject_85,-0.21691696,1.3549122
Subject_86,-1.5411595,-0.70395136
