Subject_ID,Factor_1,Factor_2
Subject_1,0.20933595,-1.3985461
Subject_2,-0.51126486,-0.30070195
Subject_3,0.20777227,-0.093111195
Subject_4,-2.5765235,2.209371
Subject_5,-0.4835045,0.42952394
Subject_6,0.6440875,-0.17981169
Subject_7,1.0711051,-0.43902436
Subject_8,0.48010826,-0.57382673
Subject_9,0.5634322,0.50390923
Subject_10,0.33970326,0.09424586
Subject_11,0.8152762,-0.19247626
Subject_12,0.12116817,-0.15386632
Subject_13,-0.059257444,-0.1259172
Subject_14,0.67927206,-0.70521295
Subject_15,-0.25356925,-0.3493124
Subject_16,-0.25278825,1.3290237
Subject_17,0.42587626,-0.47297826
Subject_18,-0.18054216,-0.081162676
Subject_19,-1.1449156,0.6812862
Subject_20,-2.5772064,1.626131
Subject_21,-0.6470252,0.21370944
Subject_22,-0.5504712,-0.8322909
Subject_23,-0.2999442,0.27736008
Subject_24,0.50724924,-0.71016955
Subject_25,0.014404042,-0.10814949
Subject_26,0.6262189,-1.7506872
Subject_27,-0.47072694,0.78848577
Subject_28,0.4936822,-0.51622623
Subject_29,0.52490944,-0.4801463
Subject_30,-0.8175581,0.67278516
Subject_31,0.7313243,-0.31847763
Subject_32,-0.11287147,-0.27183452
Subject_33,0.17520286,1.1728222
Subject_34,-1.5117208,1.6351955
Subject_35,-0.6179829,1.1631712
Subject_36,-1.8575505,2.4780002
Subject_37,0.1933641,-0.07632581
Subject_38,0.5422224,-0.44751817
Subject_39,0.13170883,1.0627571
Subject_40,-1.6024373,1.5501009
Subject_41,-0.1426043,0.0071371915
Subject_42,-0.07103305,0.16718076
Subject_43,-0.94249797,0.41097307
Subject_44,-0.33673266,0.7408587
Subject_45,0.3793831,0.10306524
Subject_46,-0.15283725,0.15397646
Subject_47,-1.0357715,1.356516
Subject_48,0.18969639,-0.31955907
Subject_49,-1.9726461,4.1891146
Subject_50,0.5552414,-0.17273647
Subject_51,-1.1558198,0.39582172
Subject_52,-1.3900353,0.5134788
Subject_53,-0.37348172,0.07739556
Subject_54,1.5505795,-0.21104254
Subject_55,-0.019615766,0.72678465
Subject_56,-0.15837191,-0.22193691
Subject_57,0.21982402,-0.28388265
Subject_58,-2.048901,0.36126167
Subject_59,-0.28013438,1.5389185
Subject_60,0.22105113,-0.095558725
Subject_61,-0.66407776,0.91880274
Subject_62,-0.5168484,0.63221884
Subject_63,-0.25434157,-0.07710517
Subject_64,-1.2613761,1.4109042
Subject_65,-0.759148,0.31112993
Subject_66,0.3673274,-0.9971857
Subject_67,-2.3637671,1.4894104
Subject_68,1.2149869,0.13493463
Subject_69,0.7857797,-0.6119485
Subject_70,0.51127374,-0.12145424
Subject_71,0.25282803,-0.81123304
Subject_72,-0.3922303,-0.91284305
Subject_73,0.1031055,-0.14525957
Subject_74,-0.051919777,0.27278626
Subject_75,-1.530623,0.7339253
Subject_76,-1.111638,1.0617439
Subject_77,-0.06963237,0.12728027
Subject_78,-0.55477065,1.3542063
Subject_79,0.8187928,-0.44922665
Subject_80,0.067493394,0.8247859
Subject_81,0.97399354,-0.11909643
Subject_82,0.40005913,-1.1739546
Subject_83,-1.4601411,3.5033815
Subject_84,-0.3688474,0.053982023
Subject_85,0.115844235,-0.8044838
Subject_86,0.22051293,-0.12235371
