Subject_ID,Factor_1,Factor_2
Subject_1,0.28774756,0.70516086
Subject_2,0.42537555,-0.5670421
Subject_3,-0.07941057,1.625466
Subject_4,-0.10440449,-0.3651143
Subject_5,0.3464128,-0.12080432
Subject_6,-0.2197191,0.93221235
Subject_7,0.45651647,-1.9398434
Subject_8,-0.4479624,0.86337835
Subject_9,1.3925066,0.8635301
Subject_10,0.49558136,-1.0773723
Subject_11,0.3667826,-1.2843972
Subject_12,-0.38153082,-0.6780191
Subject_13,1.6206832,-0.48622322
Subject_14,-0.6327982,-1.2611529
Subject_15,-1.3519013,-0.5163863
Subject_16,0.22901203,-1.9621521
Subject_17,-0.47859436,-1.065683
Subject_18,-1.809126,1.1412508
Subject_19,-1.030922,0.9047571
Subject_20,0.74344194,0.97669435
Subject_21,-0.43213502,0.98329
Subject_22,0.3198677,0.34295958
Subject_23,-0.6517547,-0.95400625
Subject_24,0.74188304,0.23874034
Subject_25,1.8728361,-1.545792
Subject_26,-0.9273828,0.10572355
Subject_27,0.7996395,-0.70707846
Subject_28,-1.0588149,-0.55406076
Subject_29,0.15306892,-0.35813448
Subject_30,0.7504061,0.4295817
Subject_31,-1.0838253,0.9686724
Subject_32,-0.14968407,-1.5616066
Subject_33,-0.54536146,1.6923941
Subject_34,-0.82139343,1.4739654
Subject_35,-0.24051458,0.14694507
Subject_36,-0.37640846,-0.3704213
Subject_37,0.31414354,1.3511438
Subject_38,0.936262,0.2944485
Subject_39,2.4243412,-0.5852592
Subject_40,0.19655739,-1.4114571
Subject_41,2.1348186,-1.2042469
Subject_42,0.47571462,-0.7651303
Subject_43,1.1693437,0.22584867
Subject_44,0.094273776,-0.2162609
Subject_45,0.63071626,-0.5196333
Subject_46,0.86360437,-0.8383592
Subject_47,-0.226399,0.7049848
Subject_48,2.362937,0.6487145
Subject_49,0.32842734,-2.259683
Subject_50,0.21493419,1.1118454
Subject_51,-0.56004965,-0.905743
Subject_52,-2.15747,-0.025728984
Subject_53,-0.705443,-0.47177187
Subject_54,-1.3488414,0.39736325
Subject_55,1.2756224,-2.1866577
Subject_56,-0.33939195,-0.5063702
Subject_57,-0.9149683,0.9319799
Subject_58,1.3297569,-0.5181473
Subject_59,-1.3786603,1.407723
Subject_60,-0.55716884,0.6221444
Subject_61,0.15396576,-1.1939203
Subject_62,-1.4011778,-1.0299011
Subject_63,-0.44511837,-0.021893607
Subject_64,1.8829472,-1.9161091
Subject_65,-0.2706966,-2.248805
Subject_66,-0.12364051,0.8582661
Subject_67,0.355205,-0.17277762
Subject_68,-1.3339512,-1.2978107
Subject_69,1.0964603,0.16140191
Subject_70,0.50402397,0.06620376
Subject_71,-0.0014939704,-0.6769804
Subject_72,0.5927539,0.34032091
Subject_73,-1.2253231,0.80346656
Subject_74,-0.9311444,-0.12161494
Subject_75,0.39779922,0.3878594
Subject_76,1.7390066,-0.018854378
Subject_77,4.3762445,-0.028774913
Subject_78,-0.43207276,-0.4154245
Subject_79,0.2409241,2.1262708
Subject_80,1.6009747,-1.5330508
Subject_81,-0.5688111,-1.6571118
Subject_82,1.1496187,-1.5746955
Subject_83,-0.9838618,0.69058037
Subject_84,0.007831257,0.40909818
Subject_85,1.1501832,-1.8327019
Subject_86,-2.0286415,-1.4803813
