0,1,2
0.5305468,1.0314968,2.3065445
-1.9610918,0.8289149,0.07905338
1.898879,0.6378149,-0.56432873
-0.07162038,-1.1021576,-0.18903889
1.3461399,-0.39205813,1.4208704
-0.8052329,0.4883373,-0.15048297
0.35284737,0.40206936,-0.5113147
0.792939,-1.8396387,0.9510679
1.3394365,-1.2692199,0.67835176
-1.749425,-0.4531458,1.468025
0.6868051,1.0481805,1.147418
-0.50151706,0.49598312,-1.2420553
0.7416801,-1.476565,0.18066727
0.5805878,-0.40801793,-0.4213236
-1.0309367,-1.4826659,-0.95426214
1.4207462,-0.49373576,0.8468916
-0.24259314,-0.76876456,0.48896953
