Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.6048811,-0.94215864,0.012390124,-0.68745375
Subject_2,-0.7661183,-0.040166035,0.009210595,-0.1167539
Subject_3,-0.28866288,-1.0242788,-0.9804304,0.2500857
Subject_4,-0.43992692,0.54345214,2.156304,-0.5431364
Subject_5,-0.24872315,0.56947076,0.11611265,1.3866619
Subject_6,0.6186064,-1.5507433,-0.14756022,1.6477702
Subject_7,-1.5673612,0.08474114,1.7623572,-1.879834
Subject_8,1.295614,0.6847614,1.475354,0.76484376
Subject_9,2.2536886,-0.64628303,-0.23621288,-0.12593797
Subject_10,0.27222267,1.3557974,-0.05692911,0.97671205
Subject_11,0.27572912,1.3763578,-1.1187879,-1.2219584
Subject_12,0.8965855,1.513229,-0.7752809,0.40456122
Subject_13,-0.064770296,0.719194,-0.057401527,0.047515113
Subject_14,-0.056960348,0.25805923,-0.022035401,-0.96208906
Subject_15,1.7774087,0.05292947,1.4005507,-1.6285936
Subject_16,0.65602225,0.17005762,-0.337451,0.5457636
Subject_17,0.88770664,-0.07870768,-0.041449446,0.43933502
Subject_18,-0.70957583,1.730102,-0.048794817,-1.1099944
Subject_19,0.48936188,-0.29653442,1.5631652,0.2673835
Subject_20,0.03803443,-0.8414213,-0.2744362,2.0098014
Subject_21,0.036104698,-0.9699036,-1.204716,0.7545563
Subject_22,-1.0586375,-1.5409054,-0.026497494,0.7045609
Subject_23,-0.7424073,1.3229128,-0.67652714,1.5458431
Subject_24,-0.7626928,-0.7352584,-1.3111892,-0.7819345
Subject_25,-0.33548576,-0.31122968,-1.2160366,-0.9091748
Subject_26,-1.567005,-0.8962244,-0.29254726,1.3697041
Subject_27,0.145215,0.84511673,0.0846704,1.1443654
Subject_28,-0.17899469,-1.4913771,-0.7718906,0.7096045
Subject_29,0.8691825,0.9364572,-0.12846504,1.1629387
Subject_30,0.50528175,0.40369076,-0.22887816,1.2986825
Subject_31,-0.25049827,-0.69940394,-0.2053598,-1.6137829
Subject_32,1.9710832,1.8821172,1.0474243,-0.120364815
Subject_33,-0.77333456,0.504457,-0.07145855,1.4300792
Subject_34,-1.1566125,-1.0618743,0.46662706,-0.71763206
Subject_35,-0.07785117,-0.6965818,0.4721581,-0.049042262
Subject_36,0.35115412,-0.18978691,1.3591717,-1.148703
Subject_37,0.3959995,-0.6775174,-1.5238642,1.218376
Subject_38,0.9741568,-0.43956423,-0.03011106,-1.7869743
Subject_39,-0.023945428,-1.0375625,0.036214564,1.214635
Subject_40,-0.78183526,0.444298,0.7585839,-1.8509644
Subject_41,-1.3097415,-0.20884556,0.2820394,1.8010098
Subject_42,-0.7756947,-0.6712222,-0.58391625,-1.0799779
Subject_43,-0.06275654,-0.7178369,-1.1634668,-1.131529
Subject_44,-1.0538903,0.053374298,0.121792756,0.46849915
Subject_45,0.9282726,1.2292721,0.0021124599,0.58405125
Subject_46,1.4048704,1.8902804,0.42841217,0.038286973
Subject_47,-0.4714756,0.17273712,1.2526308,0.8433747
Subject_48,0.5946023,-1.507685,0.55685204,0.42864016
Subject_49,0.20825353,-0.6729121,3.9322176,1.4112508
Subject_50,-0.1089652,-0.6635355,1.0338663,0.61713654
Subject_51,-0.058958944,-1.2740345,0.23518504,0.30046755
Subject_52,0.75209516,-0.84879476,0.6012923,-0.88857526
Subject_53,0.85907614,-1.6850808,0.045629647,2.391476
Subject_54,-0.36387837,-0.16738737,-0.98332745,-0.55578667
Subject_55,0.09358706,-0.14162678,1.0310714,0.9116442
Subject_56,-1.2389789,-0.045553986,0.4038768,-0.15525508
Subject_57,-0.35189486,-0.570066,-0.13692468,1.0804601
Subject_58,-0.5291081,-0.29876783,1.9121758,-0.26162106
Subject_59,0.3443408,0.42711863,-0.3929984,-0.010626906
Subject_60,1.4298755,-0.90152276,0.72934747,0.55820465
Subject_61,0.42560872,0.8278705,0.60928756,0.26807144
Subject_62,0.8811294,-1.0248393,-0.88671696,-0.44368297
Subject_63,0.56978875,0.04987677,0.37853238,1.2526104
Subject_64,-0.85300094,-0.19228125,0.08308627,0.0005630849
Subject_65,1.532667,-1.4711937,0.052625984,-0.3648598
Subject_66,-1.6777464,-0.2444072,-0.06969743,1.7835934
Subject_67,0.098393686,-0.28564188,1.6926852,-1.9926614
Subject_68,-0.5241182,-0.23911871,-0.34367305,0.06478665
Subject_69,-1.4070115,-1.3031354,-0.67469466,-0.5062012
Subject_70,-1.4152526,0.26583853,-0.05917523,-0.9672093
Subject_71,0.9523155,-0.024626588,-2.7899191,0.6244447
Subject_72,-1.0010862,-1.4959646,0.37555304,0.75569034
Subject_73,0.14295715,0.046437524,-0.0049109906,0.08759538
Subject_74,0.4801547,1.2806755,0.19457461,-0.4019678
Subject_75,-1.2147346,1.5084205,-0.89706,-0.48860657
Subject_76,-1.6295499,0.7927613,0.51875544,-0.98592836
Subject_77,1.7284127,-0.6726355,-0.9438338,-0.68798876
Subject_78,-2.6527386,3.7966042,0.20226097,-1.0724185
Subject_79,-0.43495545,-1.8325777,-0.07804611,-0.41494057
Subject_80,-1.2903453,-0.9354815,-0.62325627,-1.1943774
Subject_81,-0.8974815,0.35417575,-0.114327215,-1.063858
Subject_82,1.1957525,1.4796456,1.4965086,0.37575907
Subject_83,-0.34864286,1.0028929,3.1140027,-1.0533139
Subject_84,0.8705371,1.145872,-0.30263978,-0.24296093
Subject_85,-0.8352387,1.0532666,-0.03477907,-0.9572365
Subject_86,0.7254916,1.6197305,0.075013675,-0.85933024
