Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,-0.16688395,-0.12486085,0.08164338,0.033025127,-0.006206819,0.026243076,0.09138793,-0.04233411,-0.0839581,0.060218774,0.09924031,-0.11318168,-0.13767616,0.16441338,-0.09316645,-0.09772787,-0.016031897,-0.095551275,-0.062452465,-0.28778207
rigidity_right,0.058730084,0.108915396,0.070147954,-0.0035960986,-0.20629084,0.07015906,0.039792724,-0.15881841,-0.020050786,-0.23654366,-0.11920099,-0.009234105,0.083597325,-0.18773222,-0.20361832,-0.038091145,-0.030878626,-0.034954917,-0.22083506,0.010387456
tremor_rest_left,0.020462833,-0.13484886,0.03949028,0.083536826,-0.046305906,0.032809447,0.21441667,-0.07717067,0.20927742,0.039029468,0.027464258,0.06098095,0.0011517075,-0.06300975,-0.04129048,0.07454701,0.039874703,-0.06316853,0.23559842,-0.16677439
tremor_rest_right,0.09035557,-0.2272146,0.1107021,0.27306786,-0.1605787,0.12502758,0.08067486,-0.052594084,0.22883731,0.071186356,0.06861829,-0.0057677343,-0.02813042,-0.074993186,-0.06905529,0.06283672,0.008818335,0.011767208,0.089428626,0.007282649
tremor_postural_left,-0.109758094,0.010855276,0.11646892,-0.19166335,0.06755785,0.018205099,-0.08597492,0.1163836,0.007194848,0.03775166,0.015851934,0.06730393,0.0387281,-0.28126162,0.14143057,0.122463584,0.011559767,-0.04957484,0.08648032,-0.15078543
tremor_postural_right,0.19174784,-0.023641368,-0.023091746,0.1602564,-0.34326157,-0.18058363,-0.1691834,0.06388228,-0.0066770934,-0.09333813,-0.09887842,-0.005875207,0.07529782,-0.12697266,-0.13758539,0.07794339,-0.047583934,-0.004135531,0.06996366,0.34036088
bradykinesia_speed_left,-0.24492559,-0.08379037,0.04783456,0.08327369,0.06279405,0.035675228,0.20298381,0.1383943,0.008703875,0.029882163,0.14758922,0.018683873,-0.00859015,0.24310425,0.14454594,-0.029989304,-0.055692736,0.13160355,0.15771393,-0.12399115
bradykinesia_speed_right,0.054458406,-0.08590506,-0.050337102,0.022485841,-0.045655925,-0.11527871,-0.25170225,-0.060948107,-0.029016403,-0.006272816,0.02441655,-0.1844205,-0.006525838,-0.15447608,-0.09796992,-0.13294747,0.049141552,0.06787373,-0.16503596,0.033026874
bradykinesia_amplitude_left,-0.13765445,-0.026087854,0.028415078,0.0625655,0.08469693,0.13290517,0.08981659,0.06403156,0.108394474,0.14247368,0.04075566,-0.003028882,-0.06506029,0.41555604,-0.027286094,-0.015002915,0.07178111,-0.057052918,0.19241552,-0.07074743
bradykinesia_amplitude_right,0.15493003,-0.05885011,-0.15327948,0.07827484,-0.061223567,0.05967119,-0.04964257,-0.135347,-0.07773404,-0.18349454,-0.13500074,-0.04084513,0.085347556,-0.04042143,-0.04122079,-0.17496386,-0.01806253,0.10464489,-0.20785594,0.11342258
bradykinesia_rhythm_left,0.008871279,0.045293912,0.0007474253,0.08452712,-0.12094854,0.12533991,0.0341898,-0.12135944,-0.1773849,0.055074852,-0.024012748,-0.13134162,0.12129672,0.16204368,-0.041995686,-0.07314268,0.09672676,0.05547131,0.19090322,0.0046725846
bradykinesia_rhythm_right,0.16368426,0.15127632,0.059691206,0.14475547,-0.18598394,0.16166317,-0.044215083,-0.023189863,-0.1846788,-0.2104395,0.02009012,-0.15569708,0.18391137,0.0073528048,-0.073160976,-0.53121847,0.052273482,-0.1904083,-0.21228307,0.39429176
mirrormovement_left,0.032645572,-1.0757749,-0.086303495,-0.22376883,-1.0649228,0.008377626,-0.07469421,-0.55566734,-0.07014927,-0.23995605,-0.096240014,-0.08328347,0.18601264,-0.40717936,-0.12752065,-0.055581078,-0.2777185,-0.027518824,-1.379476,0.14252998
mirrormovement_right,-1.0393542,-0.038600087,0.09929176,-0.201036,0.08984958,-0.0016208182,-0.07138357,0.12425245,-0.0359989,-0.095768906,0.1881632,-0.077976175,-0.2909797,1.1656027,0.056471467,0.1367585,0.16910037,0.31697792,1.0456561,-1.0617865
