Factor_Index,Matches,Match_Rate_%,Status,Mean_Similarity
0,1,25.0,Unstable,0.7180607467889786
1,2,50.0,Unstable,0.5639469812449533
2,1,25.0,Unstable,0.66559923812747
3,2,50.0,Unstable,0.7157129272818565
4,1,25.0,Unstable,0.3885072972625494
