Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,-0.79400045,-1.6679685,-0.31769508,-0.02453808,-0.57431555,1.3254031,-0.98666775,-0.48213607,0.82477605,0.45697787,-0.7740977,-0.07815381,-0.68788344,-0.067355566,0.5756354,-1.1979252,-0.22313261,0.1276217,-0.13184746,0.9424738,0.86220294,-0.9601716,0.6358285,-0.021816907,-0.23845603,-0.7071858,0.73130876,-1.4335859,0.18511811,-1.7122093,0.50042826,-0.120586716,-0.45663023,-0.116783224,-0.117529675,-0.6193992,-0.8834168,1.3448174,0.29020685,1.479003,-0.24311106,0.2317135,-0.35863692,-0.7737446,0.0134863155,-0.4133317,0.34401605,-0.21890235,-0.8271699,-0.54720277
volume_sn_voxels_feature_1,0.14657433,-1.6334044,-0.816917,-0.22210117,-1.0632337,1.4759583,0.057898134,-0.77859765,-0.20591705,0.23583995,0.14193422,0.26852027,-1.1834209,0.37976378,-0.949547,-0.12366235,-0.82929796,-0.63418996,-0.21616755,-0.48155883,-0.03018077,-0.14851667,0.0025504509,-1.0323418,-0.2914917,0.046192672,1.4693698,-0.040548995,0.26067138,-1.0872093,-0.3176017,0.43231598,-0.16327721,-1.2171401,0.21222773,-0.5543425,0.11889721,0.90053576,0.21262072,1.0394971,-0.48410508,0.3676285,-0.63425195,0.5351567,-0.62534636,1.2174898,0.5589833,0.7406553,0.19066225,-1.3880378
volume_sn_voxels_feature_2,-0.5525211,-1.5142936,0.31686652,-0.14663208,-0.31867045,-0.92084944,-1.0271242,-0.1340744,0.33159426,-0.05879877,0.088723354,-0.2685323,-0.2783814,-0.46185234,0.5666515,-0.4132483,1.4228127,-0.27066073,-0.4664019,0.13029963,0.5085373,0.30553618,0.025016064,-0.24456497,-0.6950363,-0.7600801,-0.76946235,-0.8744417,-0.7470689,0.06670504,0.07079288,-0.1475805,-0.3485971,0.63887185,0.32335278,0.38508505,-0.84426016,0.5055429,0.24236023,0.64967716,-0.17105334,-1.0680312,-0.23828354,-0.09151512,0.23801084,-1.13046,0.24515276,0.096474856,-0.634167,-1.0604718
volume_sn_voxels_feature_3,0.24989778,-1.6135883,-0.92920476,0.17956889,-0.012873558,-0.1459264,-0.60202336,0.8160761,-0.092801034,-0.38122255,0.425138,0.025608135,0.20771064,-0.0377123,0.4169064,-0.03766682,-0.070714876,-0.695876,-0.36880755,-0.20968598,-0.34827363,0.8116171,0.0031310525,-0.21315664,-0.70344216,-0.14793475,-0.564379,0.1232069,-0.29840782,-0.32672745,0.0028898295,-0.5295895,-0.055717316,-0.3166248,0.224372,0.3490769,0.11824734,-0.011330433,-1.200995,0.23884282,-0.058350038,-0.5203812,-0.38876286,0.7993632,0.33452567,0.6350948,0.38247213,0.15992628,0.30726054,-1.4520023
volume_sn_voxels_feature_4,-0.7994645,-1.7404166,0.88273704,-0.4111581,0.19680154,-1.01402,-0.25402525,0.86952317,0.5665254,0.14606804,0.6024964,-0.41319844,1.2792957,-0.3602739,-0.42578712,0.052399598,1.103067,-1.1779966,-0.42138872,0.27317977,-1.1744133,1.2691832,-0.25043997,-0.51446474,-1.1124635,0.319284,-1.2632071,-0.2761709,-1.0929357,1.5613586,0.21287648,-0.66890466,-0.37370262,-0.32694623,0.22098562,0.9301593,-0.22033985,0.37062535,-0.2864704,-0.2312928,-0.2699667,-1.2235838,-0.40326592,0.6830359,-0.54992616,0.025870496,-0.064535245,0.20778391,0.044698335,-1.2359751
volume_sn_voxels_feature_5,1.2101701,-1.2465402,0.5202517,0.35476583,0.015120174,-0.6272594,0.38094726,-0.31294218,0.15312818,-1.0907351,-0.29564673,-0.9811062,-0.18529919,-1.2293566,0.033921983,0.84411097,1.0351102,-0.66915613,-0.2542003,0.54869294,0.14580806,0.48049438,1.1767347,0.28862748,-0.78021663,-0.24103487,-2.4669023,0.21007134,-0.4616622,-1.0961704,0.3981791,-1.0350697,0.28639522,-1.392303,0.4695079,-0.1683694,0.5993703,-0.40230304,-1.040108,-0.37643683,1.2116263,0.5394391,0.25509578,0.8877605,0.7812152,-1.3010749,0.1386583,1.4400184,-0.8368827,0.15397067
volume_sn_voxels_feature_6,0.76522684,-1.2137047,0.3569696,0.31884325,0.30187353,-0.28951466,-0.0050882697,-0.99097234,0.0007733125,-0.83513194,0.28293613,-1.1249719,0.26677215,-0.6290058,0.12520926,-0.060177643,0.8195746,-0.17996682,-0.079313084,0.96053535,0.15196933,-0.19930436,0.22701629,-0.20276417,-0.6694302,0.20757972,-2.200191,-0.8738324,-0.60853314,-1.2519065,0.14798619,-1.0136753,0.7000877,-0.56548977,0.4932577,-0.21397522,-0.24210198,0.083873585,-0.13019457,0.46452704,1.2999551,-0.74078685,-0.37329754,0.015483595,0.8391866,-1.2464441,-0.0009319062,1.3973013,0.09140916,0.809378
volume_sn_voxels_feature_7,1.4525962,-0.2909791,0.7010682,-0.2219862,0.036168758,-0.19609778,0.100980535,1.1430808,0.40166304,-0.3145018,-0.067258686,-0.13016671,-0.4627805,-0.8427623,0.21766855,-0.07425792,0.5037316,-0.37344638,-0.2782387,-0.38805407,0.3502582,0.53066486,-0.07236672,0.95178807,-0.12059811,-0.5007176,-2.1646569,0.5258632,0.27586463,-1.3111705,-0.52933604,-1.735368,-0.695515,-0.91925204,-0.1607862,-0.41919166,0.42643097,-1.1493034,-1.505965,-0.1951494,1.0943242,0.0545937,0.35240558,0.0057251197,-0.18843195,-0.98965234,0.25445023,0.39461634,-0.75370973,-0.83659357
volume_sn_voxels_feature_8,-0.3141809,0.11658889,0.0067361426,-0.0029590314,-0.27279738,-0.13000438,-0.4322515,0.11090101,0.0687891,0.11002489,0.33835462,0.2123717,-0.22382945,-0.31673485,0.36460167,-0.23421416,-0.7059108,0.5307459,0.14801241,-0.43519062,-0.25137594,-0.14871627,-0.46966237,0.041047852,0.7160047,0.11887805,-2.307713,-0.35822782,-0.30384338,-0.5828735,-0.25247252,-0.17322989,-0.3449143,0.3126223,-0.4212319,0.23195942,-0.45826533,1.5592782,-1.2174573,0.14574808,-0.12676388,-0.30505916,0.512724,-0.14299522,-0.3667789,0.57080984,-0.080923654,0.6684689,-0.065668434,-1.2200062
volume_sn_voxels_feature_9,-0.79383904,0.49222368,0.5978782,-0.13990495,-0.97931135,-0.5764998,0.31799662,-0.4031301,0.1488689,0.23235928,0.06478131,0.20543195,-0.5452858,-0.18210416,0.3434889,-0.00739559,-0.6988294,0.06810306,0.39837098,-1.5355351,-0.17119673,0.14047074,0.068895936,-0.13674529,0.37017697,0.35679835,-1.9176817,0.22233544,-0.11698911,-0.4973607,0.31240472,0.046040922,0.1883952,0.31954744,-0.1992061,0.33384442,0.17991313,1.6263826,-1.1214807,0.07061174,0.1307364,0.18504336,1.1454463,0.50604814,0.031908583,0.18005776,-0.14240167,0.44466132,0.06515381,-0.89341766
