Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.23217842,0.31342146,-0.061823517,-0.34037572,0.23920274,0.11292937,-0.36388642,-0.15836662,0.051890302,0.086046204,0.03463195,-0.27287093,-0.08299193,0.0203313,0.23386285,0.24654162,-0.0129803205,-0.10758833,0.27319938,-0.030603327,-0.0071346452,0.1004671,0.010402311,0.20250814,0.17668135,-0.11352866,-0.06690935,0.0043818112,0.17240578,-0.12800205,-0.14154403,-0.17950538,-0.15181214,-0.1575603,-0.27209598,0.06389435,0.012714247,-0.108731955,-0.20713648,0.30597866,-0.30097586,-0.14610346,0.30453053,-0.078694,-0.3671927,0.05162992,-0.23685728,-0.08809768,0.104621604,0.12021149
rigidity_right,0.0052990206,0.06149963,-0.09728671,0.22518952,-0.08545994,-0.11925277,0.26769656,-0.29480433,0.14789025,0.2580208,-0.07031736,0.044510975,0.083817236,0.08578357,-0.28643307,0.096843,-0.17825633,0.13148387,-0.12683591,-0.17805184,-0.048849702,0.0057531362,0.19774915,-0.29907075,-0.1678824,-0.25801063,-0.12702116,-0.06114932,-0.25035772,0.09334467,-0.078631096,0.439054,0.014800817,0.1493923,0.11614057,0.090532474,-0.014284084,0.0075267577,-0.33758727,-0.32179457,-0.1917436,0.13292982,-0.025266288,0.17831627,-0.04428097,-0.34463227,0.12137778,0.1395662,0.13828917,-0.06966716
tremor_rest_left,-0.08155852,0.005796556,-0.08655985,0.48750898,-0.015861645,-0.11306923,-0.060788054,0.19236746,0.101858936,0.21395674,0.13280703,-0.12841006,0.0625555,-0.008986042,0.14649272,-0.12535809,0.09066326,-0.29618388,-0.004054134,0.32040742,0.04411219,-0.05322342,-0.11590048,-0.077250235,-0.20619185,-0.34215465,0.073390506,0.037566215,0.31829354,-0.07063814,0.072132096,0.3709461,-0.13157664,-0.0881504,0.096714996,-0.42216662,0.16445898,-0.20308766,-0.10746448,-0.05298434,0.17096907,-0.05687596,-0.038214065,-0.20905073,-0.14412926,0.12616774,-0.031103207,-0.11233191,-0.07445903,-0.0907449
tremor_rest_right,-0.021059658,-0.011348466,-0.021330787,-0.24322258,0.26784047,-0.040049955,-0.64579743,0.31480113,-0.22948596,-0.44249874,0.18029685,-0.14737912,-0.3187471,-0.0012465772,0.1962413,0.2807386,-0.11241773,-0.041484114,-0.044765417,-0.053535182,0.20922019,0.12735173,0.08651543,-0.55175346,0.09849772,-0.6144678,0.3357637,-0.23194301,-0.1212823,0.12758255,0.04670396,0.24049442,-0.49871215,0.24528347,0.2699888,-0.03517974,-0.15853217,-0.23720898,0.18819278,-0.20644453,0.3081309,0.142242,-0.33670843,-0.3189066,0.1712081,-0.289563,-0.080541335,0.053248517,0.27708724,0.049990065
tremor_postural_left,-0.15027049,0.3882983,-0.024267415,0.028265072,-0.064794905,-0.04409373,-0.1167391,0.18530871,0.08495549,0.047628675,0.3740416,-0.20057434,0.6869814,0.15467066,0.187963,0.04260755,-0.1811032,0.09918113,0.116717175,-0.16427226,-0.16648309,0.17042999,0.22587326,-0.3346939,-0.026913613,0.14740881,-0.023784889,0.10067601,0.21233745,-0.28428078,-0.18295039,-0.23798652,-0.050890844,-0.107756406,0.031718064,-0.05741455,0.007827567,0.120626085,0.04045597,0.1285014,0.05369253,-0.17836025,0.25309026,-0.15937272,-0.074658535,-0.13059779,-0.20738564,-0.14967245,-0.38717902,0.108533286
tremor_postural_right,0.15132059,-0.033641588,0.17224525,-0.034653258,0.070639774,0.14422531,-0.1214192,-0.08888224,0.13347127,-0.38064632,-0.25780544,0.18486042,-0.103341445,0.28962827,-0.1080724,0.1346046,0.28671622,0.12562302,-0.8833172,-0.34168148,-0.04941219,-0.22158806,0.12178885,-0.118598826,-0.31120887,-0.13590041,0.11562952,-0.24452733,-0.091926254,0.036637105,0.15717906,0.29970044,-0.032106254,0.11010501,0.44822565,0.26384464,0.2145154,0.19198915,0.24303946,-0.043856315,0.0049689543,0.019327447,0.14072159,0.20916924,-0.19602449,-0.28993618,-0.48742935,-0.1347928,0.29116583,-0.06905161
bradykinesia_speed_left,0.05384975,-0.07549345,-0.087946475,-0.12090415,0.21351586,-0.09995603,0.28615043,-0.14487217,0.21975552,-0.07918739,-0.53849614,0.13353057,0.100658655,-0.2929297,0.1314947,-0.020750696,0.06603443,-0.041489534,0.05149704,-0.051857997,0.4517224,0.15745212,-0.2363791,0.092365265,0.14629133,-0.13007765,0.18298139,0.05755451,-0.038319893,0.0009092859,0.00825746,-0.17233096,0.26858136,0.46820313,-0.054188866,-0.16916138,-0.06187261,-0.06706438,-0.37292048,-0.05749521,0.18700866,-0.057676855,0.29316938,0.0025843831,0.13200736,0.17219946,0.3756638,-0.21851572,0.6303877,0.111939944
bradykinesia_speed_right,-0.17397301,-0.03560217,0.077580184,0.24845313,-0.22844385,-0.05709727,0.024595853,0.023582395,-0.13388446,0.1892495,0.094331324,-0.29392383,0.20021412,0.33368203,-0.15461715,0.050281875,-0.008134878,-0.0767077,0.31026673,0.019905536,-0.10247078,-0.05839989,-0.043613974,0.12915732,0.3596574,0.13867915,-0.10223752,0.015230975,0.20298864,0.057922564,-0.10231162,0.1394646,0.06508664,0.35324657,0.085585184,0.27548277,0.41845062,0.08915955,-0.3099596,0.30375105,-0.2900834,-0.033866197,0.124124594,-0.102779076,0.043333948,-0.038672715,0.16311635,0.0010557938,0.088773794,-0.39178136
bradykinesia_amplitude_left,-0.09370853,0.15904015,-0.3165176,-0.27967447,0.023082715,0.028152041,-0.1915536,-0.11533928,-0.097750716,0.12576486,-0.071251504,0.029062225,0.026616748,-0.11791709,0.093824744,0.118396595,-0.15288167,0.03604905,-0.013364752,0.08239459,-0.14478745,0.29759765,0.024104567,0.21378489,0.12458388,-0.3256987,0.13359632,0.017226309,0.08505907,-0.15796612,0.17484798,-0.1707526,-0.06383739,-0.3776864,0.012934998,-0.29189563,-0.09589012,0.46151778,0.033941947,0.46621054,0.06264412,0.009460105,0.030665409,0.38927108,-0.31825483,0.008650735,0.16868109,-0.12652849,0.41168234,-0.19861445
bradykinesia_amplitude_right,0.08171178,0.08918966,0.1835988,0.1319235,0.03438525,-0.06793289,0.20174925,0.0052100774,0.08698017,-0.035192154,0.087636925,0.067970596,-0.1516271,0.240286,0.17513312,-0.037296176,0.5432319,0.17719345,-0.065661795,-0.29823944,0.17602398,0.1312137,-0.14897403,-0.24404632,-0.21093051,0.21227571,-0.12929581,-0.14493564,-0.19342604,-0.031066258,-0.012048533,-0.32239667,0.083458304,-0.13161807,-0.16247019,0.29116574,0.17308328,0.027800601,0.07902293,0.24369165,-0.010886916,0.09671322,-0.12901114,-0.15978098,-0.11382229,-0.19151625,-0.16035476,0.06576236,0.36578584,-0.22788765
