Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,-0.5362647,-0.64565647,0.8353704,-0.1908961,-1.0797094,-0.38206664,-0.48054424,-0.863647,0.602842,-0.5097488,0.676823,0.79262537,0.49566084,1.3591367,-0.17041491,-0.5974229,0.5268626,-0.92125314,1.075814,1.5833038,-0.062970646,-0.45331776,1.1249809,1.0486166,0.070348985,-0.12050969,0.02162952,-0.64682513,-0.2624983,-1.0754539,-0.60774124,-0.35127443,-0.50649256,0.09625526,0.28852138,0.64040345,-0.00035075864,-0.7843049,0.49825752,0.14657485,-0.46037096,0.17704979,-1.0127382,0.34259334,0.07629042,-1.0000119,-0.8125008,0.6845291,0.038040385,-2.2713807
volume_sn_voxels_feature_1,0.23234168,0.17128626,1.0469501,0.49108773,-1.6830244,0.50341904,-0.048380267,-0.8633793,-0.6047103,-0.48342827,-0.64202434,0.14977783,-0.16788924,-0.26317996,0.15472943,-0.11022063,0.33479992,0.04113376,-0.024927476,1.165417,-0.8576045,-0.6555143,0.47294995,-0.6671513,-1.3346356,0.09112721,0.51572436,-0.44291332,-0.44287467,0.1745595,-0.27875492,0.15877241,0.43793038,1.035795,-0.5506272,-0.099554785,0.057409376,0.42335936,0.37869608,-0.2750926,-0.4401915,0.80315715,0.28257024,-0.6489177,-0.5175259,-0.24305071,-0.05152082,-0.017062217,0.2908679,-2.537231
volume_sn_voxels_feature_2,-0.7661056,-1.203678,0.90054464,-0.30119503,-0.9742497,-0.43532124,-0.9173177,-0.18688673,0.61797523,-0.44196942,-0.22318377,0.66677195,0.1848857,0.7277311,-0.47069058,-0.4031395,0.49985102,-0.06266046,-0.01380125,1.0478953,0.01566846,0.625264,0.37031573,0.24049287,0.6763499,-0.14151321,-0.6133222,-0.57138085,1.5332558,-0.8510085,-0.24211602,0.07999489,0.3466428,0.03464354,0.17506899,0.97452724,-0.66477317,-1.1225923,0.65042907,0.2121442,0.17038646,-0.21434534,-0.9982529,-0.011488198,0.18143015,-1.1442543,0.07377373,-0.13752496,-0.29767266,-2.3146696
volume_sn_voxels_feature_3,-0.8720879,-0.12308089,1.1519437,0.38953748,-1.1324998,-0.034969307,-0.38955414,-0.23584324,0.18853618,-0.23062895,-0.62977546,-0.08706974,0.69470435,-0.5248467,0.26891327,-0.41199657,-0.15033285,0.20757754,-1.1908994,-0.08964467,0.21941008,-0.005399038,-0.43657914,-0.3752124,0.16963178,0.11501503,-0.44261298,0.008037402,0.91564065,0.43349293,0.11060735,0.40398934,0.40438858,0.017549882,-0.21577458,0.19065225,-0.39232945,0.032794464,0.010142147,0.19624548,0.98959064,0.11081764,-0.71730226,-0.24026184,0.0015105924,-0.5030008,-0.06850998,-0.69840926,0.56416047,-2.409371
volume_sn_voxels_feature_4,-1.2999564,0.030206297,1.3171444,0.17781565,0.99468553,-0.5951645,-0.2056615,0.70165867,-0.33152643,0.4122522,-0.40021583,-0.38458526,0.21235526,-0.7794029,-0.6337865,-1.1931344,1.1359135,-0.23453972,-0.95208406,-0.58805865,0.1858918,0.78106946,0.34631184,-0.6898679,0.058120538,0.021456506,-0.66825855,0.19391303,1.5922884,-0.72039133,-0.04295534,0.7966736,0.56115735,0.05047274,-0.7564126,-0.027329557,-1.3900062,0.3536046,0.091781504,0.97490305,0.5628371,-0.43463624,-0.653368,-0.36417595,-0.32277563,-0.4640079,0.11238511,-1.1783816,-0.40011746,-1.8094085
volume_sn_voxels_feature_5,-1.1312698,0.59853894,-1.6216851,0.61365575,-0.8531823,-0.84304553,-0.043017097,-0.18135716,0.30010265,-0.3892747,-0.5616235,0.0010180528,0.6410019,0.9440706,1.2247288,-0.5036511,0.5983601,1.2970163,-1.1129856,-0.24335882,-1.1973839,1.0463514,-1.5165548,1.328619,-1.3651952,-0.2765618,0.22940588,0.05429278,1.4355817,-0.72329235,-0.38691434,0.4816542,-0.47721323,-0.23083587,0.10550131,-0.15474944,-0.5577171,-0.20256911,-0.7712763,0.76041925,0.57496655,-0.068756364,0.8299033,-0.35797405,-0.14596443,-1.5400577,0.15844987,-0.8428371,-0.9283068,-1.6034533
volume_sn_voxels_feature_6,-0.998509,-0.4412948,-1.4633268,-0.31039563,0.032194294,-0.502519,-0.001074022,0.36331567,0.38547298,-0.5037007,0.70565516,0.5266707,0.6264097,0.44829848,0.022369485,0.09107391,0.9543731,0.79432034,-1.5556468,1.1207873,-1.1714314,0.09971726,-0.59124684,0.5483967,-0.3808978,0.5488745,-0.054313183,0.01359765,1.3931044,-0.65756106,0.1279469,-0.1907318,0.23424712,-0.71249586,0.37666678,0.26930013,-0.11304952,0.6464953,0.6181353,0.97096837,-0.22660935,-1.0886439,0.5050366,-0.16939424,-0.5639115,-1.5483387,-0.072594106,-0.008744132,-0.5870335,-1.7303408
volume_sn_voxels_feature_7,-0.54846764,-0.075809106,-0.90121496,0.44585425,-1.3207756,-0.072990336,-0.9791838,-0.3279228,0.26230755,0.3002945,-0.4491024,0.15463987,0.8402254,0.09489732,0.69982314,-0.9418763,0.21875432,0.1350876,-1.2675186,-0.80180556,-0.32888082,1.0661145,-0.89759403,-0.9868181,-0.86016446,-0.22057368,-0.21703601,0.2151845,1.512063,-0.64124584,-0.5663942,-0.8611892,0.43860126,0.67426246,-0.22652717,-0.019634567,-0.33068976,-0.64537525,0.065171786,0.2711868,-0.21404092,-0.67263675,-0.2939124,-0.050462868,1.0646749,-1.0346346,-0.4200806,-2.0116456,-0.61213946,-0.31064868
volume_sn_voxels_feature_8,0.2856161,-0.8430423,0.6567309,-0.017202877,-0.0396712,1.2428032,-0.40797916,-0.2814965,0.32524586,0.300097,0.087773025,0.17021042,-0.24752986,-0.39474195,-0.86046135,-1.0709075,0.11979826,-1.7915336,-0.8099453,0.24109052,0.083178654,-0.09813675,0.8670791,-0.97334445,0.5258846,0.025751868,-0.9252041,0.015404754,1.1643529,0.09435201,-0.052919716,-0.158806,0.82180274,0.15669008,0.12221437,-0.10309237,0.04998282,-0.09523244,0.55693746,-0.23891677,0.5058105,-1.2015573,-1.2160275,-0.24327888,0.29352716,-0.2532479,-0.71107954,-1.1353638,0.109707005,-0.055579774
volume_sn_voxels_feature_9,-0.13397183,0.0625422,0.9916829,-0.222795,-0.50201845,1.0515656,-0.082043216,-0.06300484,0.6163217,0.44964337,-0.06514963,0.009466136,-0.5551405,-0.42777354,-0.21187352,-1.6937127,-0.491391,-1.7077073,0.6931292,-0.16978832,-0.0018754116,0.85507625,1.0131884,-0.708981,0.49189916,0.31425205,-0.7942087,-0.12931156,1.872215,0.27901602,0.036142103,-0.6249782,0.8328958,0.35410824,0.10523459,0.06820057,-0.098347634,-0.09466495,0.18543625,-0.8976251,0.42870986,-0.20818374,-0.057644866,0.029645486,0.29388124,0.111548096,0.3203811,-0.7206842,-0.39382467,0.48777804
