0,1,2,3,4
-1.6412493155065329,0.033630770578594836,0.1877324259854178,-0.7053336852541646,0.2817332035278621
-1.5494800486764224,0.17741076137402184,0.19314399212048108,-0.7821976836456499,0.19649314298381462
-1.7962342724778873,-0.06670263492705236,0.3027162412576968,-0.7432282260968852,0.2654509499354087
-1.7565490747778414,-0.002079284725000036,0.3377929350127588,-0.8166371468027206,0.21422968373800702
-1.96464525353132,0.106311421904314,0.3578819181217891,-0.8628675100637084,0.13559207291792885
-1.791668277961297,-0.12202194631300446,0.41768486228836255,-0.7579227263693713,0.18797638339026787
-1.6725768734437871,-0.10803205555278786,0.4641494363168757,-0.8208687603354035,0.1571397656076067
-1.7208140409316897,-0.058145959638912684,0.5009754604091732,-0.8716339205669205,0.10573498309417728
-2.059686014889277,0.03541238735131057,0.5085976993720881,-0.8970151185316438,0.04671857229527598
-1.609024712101095,-0.05524064532003851,0.5392610580654633,-0.7394468732983441,-0.03280468912132543
-1.7162299954973266,-0.10308136243673598,0.5097413807540452,-0.7150131860220594,0.03217555453059629
-1.6960421829651575,-0.14462052745083911,0.5279826135012193,-0.7553816080490747,0.07233244731239738
-1.6217795130195665,-0.17170290400893953,0.5718998350165577,-0.8087962973252313,0.07593419598390269
-1.5590850849069462,-0.1700426556541461,0.6089920578297909,-0.8424409153448176,0.05016375507642497
-1.6337959033694767,-0.12828542223674821,0.6270909933599287,-0.8672826723500244,0.012055983158118826
-1.9908006790959702,-0.03428516728662538,0.6137586830476714,-0.8820454602999739,-0.028882544041697353
0.22908456436813004,0.12044277043705306,0.6702165684571302,-0.9701715666050919,-0.2687484270597971
-0.720062737696043,0.025541063296296268,0.6850794197130755,-0.8787097490346414,-0.22205463586796947
-1.3314711008351827,-0.06311531479578404,0.6484133282715441,-0.7781186189704421,-0.14093926878366086
-1.6093704151931283,-0.13391938232520995,0.6391715182249194,-0.7615538555478594,-0.06724196074598275
-1.674775589283773,-0.19017486569645983,0.667627576104441,-0.8032986016231397,-0.0216605490112974
-1.5887094714074574,-0.22354161741761389,0.6925747679142856,-0.8272653355657896,-0.010043342627788759
-1.4903030175287535,-0.22539921849105854,0.697515702625,-0.8226475200135425,-0.02151842536182341
-1.5417877069106773,-0.18785531163684074,0.6929048602722865,-0.8255389194243156,-0.04462841288432673
-1.8786515792325347,-0.09011817168654349,0.6651189491494259,-0.8339603797129883,-0.07686047471201207
-0.06442704509419574,0.11286185369597636,0.7064670970776687,-0.9165206557023136,-0.3269396441038125
-0.9765999125039677,0.008786921861578343,0.7501230120624008,-0.8654886571166466,-0.2813099997244668
-1.5685887434803545,-0.0928470233454104,0.7439680314861826,-0.8010205292979442,-0.20201303044648705
-1.8157342007592148,-0.1736086181931516,0.7536849691104351,-0.8023813975957159,-0.13155941901842436
-1.7969250191178054,-0.23205247497958617,0.772117084151027,-0.8312351372195631,-0.08437650848151133
-1.6031168149733495,-0.26096870579879733,0.7620584472007298,-0.8220348850532204,-0.06185060294226546
-1.4343228748584476,-0.26143389306756404,0.7369329009800845,-0.793350879209791,-0.05799671313502979
