Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7
volume_sn_voxels::v55,0.0004914536257274449,-0.0003761850530281663,0.00010555559856584296,0.0005188332288525999,0.0007015565643087029,0.0004821022739633918,-0.00014395691687241197,-0.0008594977553002536
volume_sn_voxels::v56,0.0005276823067106307,-0.00047946051927283406,-3.959794412367046e-06,0.0006486101192422211,0.000955805997364223,0.0004127398133277893,-0.00019748481281567365,-0.0006120156613178551
volume_sn_voxels::v57,0.0005140258581377566,-0.0004579178639687598,-0.00012539533781819046,0.0008017594227567315,0.001045348821207881,0.0003270739398431033,-0.00020403668168000877,-0.0003110974794253707
volume_sn_voxels::v58,0.00032209657365456223,6.833778024883941e-05,0.00017387984553351998,0.0011439655208960176,0.000952961971051991,0.0011971121421083808,-0.0003224831889383495,-0.0007713198428973556
volume_sn_voxels::v59,0.00014589482452720404,-7.672072388231754e-05,0.0005775911267846823,0.0003576760063879192,0.0002558912383392453,-1.1103325959993526e-05,0.0013131489977240562,0.00037784778396598995
volume_sn_voxels::v60,0.0001783192128641531,-0.00019345691544003785,0.0005078415852040052,0.00040307536255568266,0.0002727633691392839,-7.129689038265496e-05,0.0011242724722251296,0.000266486982582137
volume_sn_voxels::v61,0.00023625942412763834,2.1039955754531547e-05,0.0008592579397372901,0.0004034899757243693,0.0004588403389789164,-5.6247026805067435e-05,0.0013533395249396563,0.0002821404777932912
volume_sn_voxels::v62,0.00023171011707745492,-0.00038280885200947523,0.00018730538431555033,0.00041600974509492517,0.00024929511710070074,-0.00016502295329701155,0.0010405208449810743,0.0004874087462667376
volume_sn_voxels::v63,0.0002811866288539022,-0.0003464982728473842,0.00046912499237805605,0.00045429589226841927,0.00042846595169976354,-0.00024390258477069438,0.0011290402617305517,0.00047140842070803046
volume_sn_voxels::v64,0.00026073609478771687,-0.00014468941662926227,0.0006524053169414401,0.0003609380219131708,0.0004137518990319222,-0.00021287203708197922,0.0010262778960168362,0.000285089947283268
volume_sn_voxels::v65,0.00024636025773361325,-0.0004887559916824102,9.09877235244494e-06,0.0003891712985932827,0.00030814818455837667,-0.00022502761567011476,0.0007263537845574319,0.0006133021088317037
volume_sn_voxels::v66,0.0003407485201023519,-0.0005648072110489011,0.00010778928844956681,0.0005237702280282974,0.0005619896110147238,-0.00027713965391740203,0.0009050240041688085,0.0008343702065758407
volume_sn_voxels::v67,0.0004474039888009429,-0.0005325133679434657,0.0003795143566094339,0.0005782393855042756,0.0007436116575263441,-0.0003819305566139519,0.001102701760828495,0.000925507047213614
volume_sn_voxels::v68,0.0003635582106653601,-0.0003223600215278566,0.0005793312448076904,0.00040197017369791865,0.0005666660727001727,-0.00039124785689637065,0.0008864374249242246,0.0005805615801364183
volume_sn_voxels::v69,0.00032823780202306807,-0.0005416438216343522,-0.00015159446047618985,0.0003550745313987136,0.00033932228689081967,-0.0002523849834688008,0.0004979755613021553,0.00048020610120147467
volume_sn_voxels::v70,0.0003438490384723991,-0.0005256285658106208,-0.00011963708675466478,0.00041530304588377476,0.000558131723664701,-0.00024409720208495855,0.00037293083732947707,0.0006772208143956959
volume_sn_voxels::v71,0.000429878564318642,-0.0005950343329459429,1.315358986175852e-06,0.000510112033225596,0.0007640976109541953,-0.0002770263818092644,0.00044963700929656625,0.0009219251805916429
volume_sn_voxels::v72,0.0005403266404755414,-0.0006342596025206149,0.0002041618718067184,0.0005662320181727409,0.0009498622384853661,-0.00035936859785579145,0.0006279298104345798,0.0011911140754818916
volume_sn_voxels::v73,0.0004901988431811333,-0.00042280316120013595,0.00046888223732821643,0.0003628862905316055,0.0007656726520508528,-0.00039199477760121226,0.0007113677565939724,0.000910069968085736
volume_sn_voxels::v74,0.000362150720320642,-0.00047154451021924615,-0.0002880151732824743,0.00025587057461962104,0.00017805013339966536,-0.00011650430678855628,0.0004390528192743659,-0.000147242026287131
volume_sn_voxels::v75,0.00037891310057602823,-0.0005976170068606734,-0.00028631777968257666,0.00037911845720373094,0.0003773515927605331,-0.0002238863380625844,0.0003571141278371215,8.869862358551472e-05
volume_sn_voxels::v76,0.00038552796468138695,-0.0006160454358905554,-0.0002031032054219395,0.00040013203397393227,0.0005593909882009029,-0.00028937190654687583,0.00015064829494804144,0.0004001332854386419
volume_sn_voxels::v77,0.0004616252554114908,-0.0006866758922114968,-0.0001521625672467053,0.0004700869903899729,0.0008115691598504782,-0.00031792043591849506,0.00010328229109290987,0.0006945320055820048
volume_sn_voxels::v78,0.0005000575329177082,-0.0007465987582691014,-6.223330274224281e-05,0.0005283125792630017,0.0009525961359031498,-0.00033509061904624104,7.3650197009556e-05,0.0010385719360783696
volume_sn_voxels::v79,0.0005443986156024039,-0.0006324496353045106,0.00011060649558203295,0.0005336460890248418,0.0009472647798247635,-0.0003058471193071455,0.0002402333775535226,0.0010338268475607038
volume_sn_voxels::v80,0.0004404422943480313,-0.0004380997270345688,-0.00030505936592817307,0.00023043958935886621,0.00026416374021209776,1.0798989023896866e-05,0.00020813685841858387,-0.0005550698260776699
volume_sn_voxels::v81,0.0004306191694922745,-0.0005259839817881584,-0.00037619395880028605,0.00021489581558853388,0.00034921756014227867,-0.00015915356925688684,0.00013446027878671885,-0.00038753770058974624
volume_sn_voxels::v82,0.0004946984117850661,-0.0006836166139692068,-0.00030854836222715676,0.00032895509502850473,0.0006148351822048426,-0.00026731440448202193,2.774711902020499e-05,-4.8388592404080555e-05
volume_sn_voxels::v83,0.0005133698577992618,-0.000757476082071662,-0.00024615193251520395,0.0004142026591580361,0.0007705700700171292,-0.00032028532586991787,-0.0001152678596554324,0.00029574899235740304
volume_sn_voxels::v84,0.0006279448862187564,-0.0009238694328814745,-0.00014685564383398741,0.0005464336718432605,0.0011568143963813782,-0.00040534563595429063,-0.00018807814922183752,0.000758051173761487
volume_sn_voxels::v85,0.0005905241705477238,-0.0008287070086225867,-0.00010902628127951175,0.0005325086531229317,0.0011153926607221365,-0.0003197060141246766,-0.00018342584371566772,0.0009572523995302618
volume_sn_voxels::v86,0.000654364877846092,-0.0007911865832284093,3.8107289583422244e-05,0.000541771063581109,0.0012300440575927496,-0.0003402696456760168,7.454922524630092e-06,0.00109663768671453
volume_sn_voxels::v87,0.0004794269916601479,-0.00031896692235022783,-0.00015187205281108618,0.00010253037908114493,0.000377566902898252,0.00026876304764300585,9.649919775256421e-06,-0.0009399315458722413
volume_sn_voxels::v88,0.0004904606030322611,-0.0005426371353678405,-0.00025715521769598126,0.0001431192213203758,0.00041626827442087233,1.7561782442498952e-05,-8.038964006118476e-05,-0.0007987333810888231
volume_sn_voxels::v89,0.0005211443058215082,-0.0006047246279194951,-0.0003222276282031089,0.0001813957787817344,0.000523287570104003,-0.00018023788288701326,-0.00010535005276324227,-0.000511939637362957
volume_sn_voxels::v90,0.0005262531340122223,-0.0007195278303697705,-0.00024242066137958318,0.00031224125996232033,0.0007263842271640897,-0.0002977922558784485,-0.00021626503439620137,-0.0001401482440996915
volume_sn_voxels::v91,0.0007110383594408631,-0.0009815270313993096,-0.00025592214660719037,0.00045928225154057145,0.0011818495113402605,-0.00044368929229676723,-0.00040039425948634744,0.0003173381555825472
volume_sn_voxels::v92,0.000794050982221961,-0.0012045652838423848,-0.00021855602972209454,0.0006283422117121518,0.001419922336935997,-0.0004377124714665115,-0.0004381166072562337,0.0007500092033296824
volume_sn_voxels::v93,0.0007277594413608313,-0.0010052599245682359,-0.00013228108582552522,0.0006007977062836289,0.0013783134054392576,-0.0003339596441946924,-0.00031318957917392254,0.0009359439136460423
volume_sn_voxels::v94,0.000734848203137517,-0.00086499861208722,-2.211476385127753e-05,0.0006302536348812282,0.0013400339521467686,-0.0002999900607392192,-0.00011543282744241878,0.0010373005643486977
volume_sn_voxels::v95,0.00045431056059896946,-0.0003307998413220048,0.00012915678962599486,2.206867611675989e-05,0.000515031861141324,0.0005381628288887441,-0.00013111084990669042,-0.0012488886713981628
volume_sn_voxels::v96,0.0004834691062569618,-0.00036431560874916613,-7.82076585892355e-06,-2.5341392756672576e-05,0.00046365082380361855,0.0002717840834520757,-0.00015870245988480747,-0.0009839707054197788
volume_sn_voxels::v97,0.0005050310282967985,-0.0005045885336585343,-6.735523493262008e-05,5.0341899623163044e-05,0.00046414913958869874,4.084720421815291e-05,-0.00017754215514287353,-0.0008417312055826187
volume_sn_voxels::v98,0.0005672267288900912,-0.0006686528213322163,-0.00016850374231580645,0.00012643990339711308,0.0006623564986512065,-0.00011889460438396782,-0.0002758025948423892,-0.0005741688655689359
volume_sn_voxels::v99,0.0006404024898074567,-0.0008418755023740232,-0.00017296256555709988,0.00024144191411323845,0.0008656502468511462,-0.0002756639150902629,-0.00033948823693208396,-0.00024271233996842057
volume_sn_voxels::v100,0.0008356173639185727,-0.0011299747275188565,-0.0003084904747083783,0.0004509250575210899,0.001289943465963006,-0.00038705067709088326,-0.0005393466562964022,0.00011783959780586883
volume_sn_voxels::v101,0.0008526155143044889,-0.001169762690551579,-0.00026236576377414167,0.000545189599506557,0.0014177182456478477,-0.00037886700010858476,-0.0005468338495120406,0.00045084761222824454
volume_sn_voxels::v102,0.0007592416368424892,-0.000990749802440405,-0.00024820840917527676,0.0005861848476342857,0.0014095734804868698,-0.00031572795705869794,-0.0003771869814954698,0.000688779866322875
volume_sn_voxels::v103,0.00036669752444140613,-0.0002866901340894401,0.000335780467139557,-0.00011987906327703968,0.0004943537642247975,0.0003832473012153059,-0.00011496831575641409,-0.0010132414754480124
volume_sn_voxels::v104,0.000484689197037369,-0.00044935429468750954,0.00023682293249294162,-0.00012113317643525079,0.00046760603436268866,0.00022794411052018404,-0.00017415895126760006,-0.001007793820463121
volume_sn_voxels::v105,0.0005651143146678805,-0.000646969536319375,0.00010328181815566495,-5.4607920901617035e-05,0.0006207725964486599,5.998796405037865e-05,-0.00024052395019680262,-0.0009369830368086696
volume_sn_voxels::v106,0.000661703641526401,-0.0007175580831244588,7.279404599103145e-07,3.0512881494360045e-05,0.0007508210837841034,-6.049135481589474e-05,-0.0003539558092597872,-0.0006702302489429712
volume_sn_voxels::v107,0.0006319539388641715,-0.0008283394854515791,-0.0001503871171735227,0.00019642445840872824,0.0009178642649203539,-0.00017993449000641704,-0.00038384131039492786,-0.0004157095681875944
volume_sn_voxels::v108,0.0007885778904892504,-0.001002812059596181,-0.00025039666797965765,0.00034323896397836506,0.0011626462219282985,-0.0002698274329304695,-0.0004415013827383518,-0.00017753985594026744
volume_sn_voxels::v109,0.0007432325510308146,-0.0009679390350356698,-0.0003533046692609787,0.0004883878864347935,0.0012276608031243086,-0.0002508683828637004,-0.00046759803080931306,8.90004012035206e-05
volume_sn_voxels::v110,0.0006823870353400707,-0.0008046385482884943,-0.00036076141986995935,0.0005479409592226148,0.001246433355845511,-0.00016028940444812179,-0.0003289288724772632,0.00034226305433548987
volume_sn_voxels::v111,0.0003569002146832645,-0.00029889290453866124,0.0005713886930607259,-0.0002068764006253332,0.00048299378249794245,0.0004362191539257765,-2.0759898688993417e-05,-0.0010908966651186347
volume_sn_voxels::v112,0.00038569263415411115,-0.00037686957512050867,0.0004782720352523029,-0.00016869556566234678,0.0004589635063894093,0.00026697388966567814,-0.00011744820949388668,-0.0009231774020008743
volume_sn_voxels::v113,0.0005319932824932039,-0.0005448656738735735,0.00037489429814741015,-7.717592234257609e-05,0.0005544504383578897,0.0001911678264150396,-0.00022176334459800273,-0.0007881006458774209
volume_sn_voxels::v114,0.0006479645380750299,-0.000684205093421042,0.00020010484149679542,5.487825546879321e-05,0.0007892894791439176,6.516583380289376e-05,-0.0003360323025844991,-0.0007396216969937086
volume_sn_voxels::v115,0.0006826695171184838,-0.0007986054406501353,-2.8722191927954555e-05,0.00015982272452674806,0.000844834023155272,-2.0103809220017865e-05,-0.0002922501298598945,-0.0005697376909665763
volume_sn_voxels::v116,0.0007105923723429441,-0.0007874030852690339,-0.00026812852593138814,0.0003264445113018155,0.0009791484335437417,-4.615721991285682e-05,-0.00029710441594943404,-0.0003737366641871631
volume_sn_voxels::v117,0.0006332346238195896,-0.0006636293837800622,-0.00036300672218203545,0.0004251493373885751,0.000981176272034645,-6.535395186801907e-06,-0.00025472103152424097,-0.00014592494699172676
volume_sn_voxels::v118,0.0005965103046037257,-0.0005984223680570722,-0.00037939444882795215,0.0005171811208128929,0.0010801284806802869,7.538571662735194e-05,-0.00022523838561028242,8.637033170089126e-05
volume_sn_voxels::v119,0.00032437194022350013,-0.00014920819376129657,0.000747780199162662,-0.00013360574666876346,0.0005228021182119846,0.0005995934479869902,1.0274477972416207e-05,-0.0011765279341489077
volume_sn_voxels::v120,0.00038800761103630066,-0.0003102869668509811,0.000652992632240057,-4.809116217074916e-05,0.000554604921489954,0.0005440810928121209,-0.00010849988029804081,-0.0010802506003528833
volume_sn_voxels::v121,0.0004960008664056659,-0.00043523742351680994,0.0005264023202471435,3.0716277251485735e-05,0.0006074439152143896,0.00043561533675529063,-0.00016991923621390015,-0.0008328317780978978
volume_sn_voxels::v122,0.000547312549315393,-0.0005172709352336824,0.00032901897793635726,0.0001616674126125872,0.0006589609547518194,0.00033183430787175894,-0.00020403006055857986,-0.0006866825860925019
volume_sn_voxels::v123,0.0006711377645842731,-0.0005948150646872818,0.00011599356366787106,0.00032046122942119837,0.000937553821131587,0.0002864895504899323,-0.0002322933723917231,-0.000581400643568486
volume_sn_voxels::v124,0.0006647181580774486,-0.0005887388251721859,-0.00014220044249668717,0.0004945351975038648,0.0009722248069010675,0.00027823197888210416,-0.0002321135252714157,-0.0004402971244417131
volume_sn_voxels::v125,0.00029516572249121964,4.934248136123642e-05,0.0007250334601849318,0.0004696636460721493,0.0007161602261476219,0.001178545644506812,-0.00024154793936759233,-0.0010923459194600582
volume_sn_voxels::v126,0.00043283760896883905,-8.164778409991413e-05,0.0006555829895660281,0.0005921234842389822,0.00087987061124295,0.001131662167608738,-0.00029044365510344505,-0.0008775178575888276
volume_sn_voxels::v127,0.00046928529627621174,-0.0002020253159571439,0.0003900102456100285,0.0005973187508061528,0.0007843068451620638,0.0008879503002390265,-0.0002975064853671938,-0.0005771488649770617
volume_sn_voxels::v128,0.0005389733123593032,-0.00019072699069511145,0.0001692904334049672,0.0007200224790722132,0.0008978944970294833,0.000790358695667237,-0.0003062256728298962,-0.0004340825544204563
volume_sn_voxels::v129,0.00014090465265326202,0.0007916651666164398,0.0004847444943152368,0.001836164970882237,0.0011496844235807657,0.002276419894769788,-0.0007281923899427056,-0.0008005475392565131
volume_sn_voxels::v130,0.0002448860614094883,0.00046018767170608044,0.0003016910923179239,0.0015092743560671806,0.0009783541318029165,0.0017667895881459117,-0.0006383482250384986,-0.0005086427554488182
volume_sn_voxels::v131,0.00021306387498043478,-0.00016181687533389777,0.0005573430680669844,0.0004282234003767371,0.00035691194352693856,-0.00010571291204541922,0.0012583527714014053,0.00032866746187210083
volume_sn_voxels::v132,0.0003021981392521411,-0.00041516745113767684,0.00021370098693296313,0.0004580598324537277,0.00034994620364159346,-0.00019735979731194675,0.0011118027614429593,0.0006450447253882885
volume_sn_voxels::v133,0.0003162203647661954,-0.000314120901748538,0.00047451641876250505,0.0005433562328107655,0.0005522433784790337,-0.00022001963225193322,0.0012460383586585522,0.0006200004718266428
volume_sn_voxels::v134,0.0002593575627543032,-0.0001419794571120292,0.0007246898021548986,0.0004084492102265358,0.0005436428473331034,-0.00017582072177901864,0.0012033324455842376,0.0003593707224354148
volume_sn_voxels::v135,0.00040266307769343257,-0.0005220669554546475,7.612322951899841e-05,0.0005065016448497772,0.0006285819108597934,-0.00025309919146820903,0.0008640263113193214,0.0010362279135733843
volume_sn_voxels::v136,0.00043032102985307574,-0.0004050214192830026,0.000317989761242643,0.000549124029930681,0.0008677876321598887,-0.000315135985147208,0.0009927742648869753,0.0009784618159756064
volume_sn_voxels::v137,0.0003954217827413231,-0.00026312615955248475,0.000622194551397115,0.00040431806701235473,0.0006896990234963596,-0.00032014312455430627,0.0009255591430701315,0.0006749321473762393
volume_sn_voxels::v138,0.0005082007846795022,-0.0006585727678611875,-0.0001969220320461318,0.00046646565897390246,0.0007601202232763171,-0.00030893550137989223,0.0003959632886108011,0.0009609046974219382
volume_sn_voxels::v139,0.0005050364416092634,-0.000553169462364167,-7.02302495483309e-05,0.000493935658596456,0.0008993520750664175,-0.000286952534224838,0.0003906158672180027,0.0011786044342443347
volume_sn_voxels::v140,0.000540808541700244,-0.0004891689168289304,0.00013777805725112557,0.0005074215587228537,0.0009456172701902688,-0.00032731250394135714,0.0004930548020638525,0.001158516388386488
volume_sn_voxels::v141,0.000543264439329505,-0.00039585051126778126,0.00042461405973881483,0.00037732315831817687,0.0008884075796231627,-0.00040001168963499367,0.0006767180166207254,0.001025653793476522
