Feature,Factor_0,Factor_1
rigidity_left,3.2918182e-05,-0.0001472775
rigidity_right,-4.4797416e-05,-2.6424668e-06
tremor_rest_left,8.853571e-05,8.6701766e-05
tremor_rest_right,0.00015070305,0.00020423131
tremor_postural_left,-0.00013917708,-6.863208e-06
tremor_postural_right,1.7322227e-05,0.00029456298
bradykinesia_speed_left,0.00011378403,-0.00019600733
bradykinesia_speed_right,-1.4423241e-05,1.2966769e-05
bradykinesia_amplitude_left,0.00012177998,-2.367118e-05
bradykinesia_amplitude_right,-7.102558e-05,-8.480111e-05
bradykinesia_rhythm_left,8.884211e-05,-1.6148018e-05
bradykinesia_rhythm_right,0.00015808112,3.73278e-05
mirrormovement_left,-0.0002994506,0.0006083349
mirrormovement_right,0.00012449252,0.00020728853
