Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.1176099,0.067012765,0.05177666,0.023241855,-0.305499,0.26765078,0.08268836,-0.065473825,0.2032797,0.083858505,0.17698005,-0.02120806,0.23292962,0.27461147,0.08138157,0.10382835,-0.21657315,0.10452234,0.055228803,0.22527651,0.25383958,-0.19287936,0.11448652,-0.3116283,-0.07710157,0.19620709,-0.035650417,0.102810875,0.05516401,-0.05308701,0.03480472,0.27506116,0.33496445,0.064756304,0.04450752,0.02970001,0.0011814963,-0.29601333,-0.16372117,0.11666559,0.33698237,0.3238331,-0.31154922,-0.08978465,-0.28130868,-0.012746323,-0.027864758,-0.1725711,-0.21782708,-0.11887186
rigidity_right,0.035083406,0.07532705,-0.39376786,0.18011251,-0.1934372,-0.027234834,0.01112579,-0.120821975,-0.12032617,0.09349223,-0.26155406,0.043444894,0.26217902,-0.039848723,0.19080627,0.03271141,-0.21670398,0.16200688,-0.25195414,-0.08738615,0.13576007,-0.11476198,-0.030257987,-0.03511252,0.04160013,-0.070411,-0.050079092,0.15871735,0.072983444,-0.07951412,-0.09619553,-0.0486644,0.046867218,-0.4727939,0.009973118,-0.27295545,0.40051723,0.23592176,-0.06465847,0.19631475,0.2071969,-0.2560531,-0.06847669,-0.049768575,0.22401562,-0.25008163,0.023983695,-0.0758574,0.117880285,-0.09399452
tremor_rest_left,-0.12545818,-0.095971495,-0.10423243,-0.22489743,-0.02805881,-0.049982395,-0.19677258,-0.12629375,0.048112776,-0.11235379,0.3205034,0.17128216,0.113064244,0.15464218,0.089464016,-0.006888338,0.2628709,0.008004295,0.30653992,-0.07952726,-0.46813256,-0.18036784,-0.01006106,-0.099337615,0.10285411,0.079180464,0.124248,-0.09457082,0.12120681,-0.22748001,-0.06648613,0.21027587,0.10820249,-0.14757574,0.102774546,0.12066922,-0.1428965,0.20684081,-0.35326952,0.1957102,0.02064734,-0.20899749,0.15302165,0.2827779,-0.49543837,-0.14075369,0.4847667,-0.08698439,-0.19827136,-0.042907763
tremor_rest_right,0.09572911,0.32576323,-0.22858565,0.08044115,-0.15698566,0.07224544,-0.03335771,0.033340566,-0.32794142,0.09323351,-0.12675017,-0.0066757444,0.30370563,-0.17806342,-0.081151634,0.13705516,-0.018169036,0.27711803,-0.09986385,-0.18253574,-0.02710445,0.008932276,-0.111307316,0.006485186,0.07649946,0.13591047,-0.010778048,0.22664666,-0.118396975,-0.35497016,0.051338483,0.18189399,0.1359233,-0.0287772,-0.02650825,0.007555259,0.15789098,0.17776814,-0.43880612,-0.19027072,0.114482544,0.0036048102,-0.003123564,0.16032644,-0.36603355,-0.04074987,0.04418179,0.0062489077,0.13233681,0.034380965
tremor_postural_left,0.09812436,-0.48998564,-0.07139406,0.08576261,0.11825355,-0.1774341,0.14965934,-0.1677912,0.16842149,0.0026572957,0.3359258,0.020078395,0.13784304,-0.19567193,-0.24660225,-0.1370052,0.31331602,0.105413355,0.03964027,-0.364756,-0.31120825,-0.19788091,0.07862074,-0.3232466,0.1965539,0.15131985,-0.21824627,0.05562038,0.050498724,-0.14688185,-0.10787324,0.3098637,0.51661575,0.07207593,-0.10011106,0.06997118,-0.10550403,0.45382538,-0.107584424,-0.08685093,0.16000241,-0.30204427,-0.14108068,-0.09256952,-0.21400464,0.07325314,-0.1344834,-0.22653091,-0.3104539,-0.11542811
tremor_postural_right,0.14112446,-0.32457936,0.060150426,0.007788877,-0.03674623,-0.25444293,-0.2096797,-0.16438317,-0.781487,0.0070696715,-0.097246125,0.24685971,0.124064855,-0.076788664,-0.5651395,-0.047799785,-0.026872305,-0.25263646,-0.119557835,-0.27735785,-0.3446851,0.028526785,0.046385165,0.00844325,0.022418916,-0.0022899117,-0.034834657,0.111492306,-0.13332494,0.16615029,-0.052001923,-0.03813678,-0.5491083,-0.28479052,-0.016244255,-0.13559726,-0.059031148,0.12635912,-0.262323,-0.0014841231,0.095397905,0.3472593,0.24333276,-0.022777405,0.13061558,-0.05151167,0.01880899,0.41566855,-0.037941568,-0.16565262
bradykinesia_speed_left,-0.26099333,0.57802117,0.1841328,0.055326544,-0.17202857,-0.07868334,0.2698048,0.026540231,0.15631108,-0.25734466,-0.008948926,0.09313248,-0.023090541,0.26321965,-0.19490144,0.16489339,-0.047307048,0.16042016,0.14276528,0.29265416,-0.2632229,-0.1136541,-0.1308271,-0.2291321,-0.35272908,0.15213671,-0.3054312,-0.10591671,-0.08937466,-0.18859905,-0.021017103,0.41426724,-0.001124009,-0.04918872,-0.09724079,-0.07062841,-0.082760654,-0.2997779,0.109018505,0.034994088,0.036788028,0.20801638,-0.13666368,0.059074678,0.1865923,0.086237654,0.17657721,-0.4067113,-0.44256142,0.06011483
bradykinesia_speed_right,0.27524796,-0.056343023,-0.10398836,-0.026294332,0.414948,-0.2999311,0.06925064,0.18652229,-0.28798574,0.43126503,0.024650864,-0.33877853,0.016358733,-0.0039285384,0.040669963,-0.22199622,0.16432461,-0.21576425,0.19923016,0.0025122273,0.6115128,0.09141149,-0.29160425,-0.009484998,-0.004482674,-0.36755505,-0.14451164,0.063969016,-0.34950292,-0.07327781,0.16772759,-0.18194106,-0.268054,-0.114587,0.19841689,0.24561626,0.12085161,-0.03389858,0.4889785,-0.24135056,0.0032353778,0.063011184,-0.3305679,0.14425701,-0.019105176,-0.00934647,-0.25914803,0.31322032,0.13969533,0.20407356
bradykinesia_amplitude_left,-0.19064696,0.21619391,0.027883027,-0.0597805,0.30246353,-0.27425167,0.05924239,-0.00024615045,0.23445737,-0.12899359,0.15923588,0.01876714,-0.0084645,0.60193723,0.8410957,0.25329286,0.036926758,0.14508496,0.0047213165,0.43410805,-0.22311313,-0.08973196,-0.08789229,-0.06081787,-0.06432813,0.1093359,0.039909005,0.0061749895,0.02539465,-0.18715529,-0.2544212,0.21880418,0.12292171,0.08435857,-0.13399984,-0.15361871,0.20985363,0.09116517,0.12026895,0.03155387,0.215777,0.1277901,0.1191313,0.01668754,0.35621402,0.20527102,0.04399005,-0.1277369,-0.37633747,-0.13631818
bradykinesia_amplitude_right,0.13795489,-0.049979463,0.03864228,0.41193092,-0.1602259,-0.0047971928,0.11389187,0.1124886,-0.29424754,-0.11288309,-0.12661268,-0.1662574,-0.16808215,-0.122555174,0.16970246,0.11102708,-0.04121865,-0.12285467,-0.3597085,0.041501876,0.68174654,-0.0567174,0.07902515,0.04892929,-0.16565122,-0.07216573,-0.10056165,-0.01848125,0.089198135,0.09975956,0.10378153,-0.007442556,0.0009921538,-0.0890067,0.23133266,0.24873424,0.2883828,-0.15474327,-0.07792413,-0.26101556,0.21774507,0.047142133,-0.2823883,-0.18945074,-0.02063208,-0.13565539,-0.24820615,0.052429646,0.20904739,-0.114627235
