Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,-0.035512358,0.15021588,-0.07680318,0.24755007,0.8143083,-0.74910086,0.6804911,-0.08907918,-0.6802034,0.10151462,0.32352892,-0.85675323,-0.22774546,1.4439898,0.29166642,0.1298468,0.44878468,-0.10849697,-1.9151596,1.0177841,0.18038882,0.63464415,0.08802043,0.083742626,-0.13306691,-1.2189192,-1.6507415,0.6829196,0.4254332,0.09500009,1.0345877,0.6444589,0.4323133,0.70612085,0.31684503,0.864401,-0.6191056,-0.32675582,0.07272754,-1.4742658,1.2620102,-0.04419502,-0.8146728,-0.48456362,-1.4701526,0.37749735,-0.15877666,0.039581586,-0.9685161,-0.18832052
volume_sn_voxels_feature_1,0.49543813,-0.02609467,0.6532951,0.60499436,-0.20181832,0.094453745,-0.44017047,-0.065908104,-0.2709855,-0.40974906,-0.081909105,0.37841684,0.048969887,0.5824258,-0.29128736,1.2297658,-0.5913778,-0.8067518,-1.7136693,0.5764545,0.3874308,0.454484,-1.1497514,-0.1310019,0.8222879,-1.4091567,-1.3089954,-0.23105611,-0.3539759,-0.47065318,-0.025367117,0.14840768,0.5851037,-0.39996845,-0.07105475,0.55960006,0.7316116,0.15430017,0.35199174,-1.3755789,0.56529015,0.15675958,0.3262624,-0.85171896,-1.5884761,-0.19887115,-0.15111913,-0.33516154,-0.23915116,0.2066946
volume_sn_voxels_feature_2,0.17446685,0.7533552,0.0781713,0.2525262,0.3532878,0.122074805,0.96751916,-1.2262982,-0.6570228,1.4977539,0.37154463,-0.5564984,-0.30858198,1.2432452,0.55516493,-0.30350477,0.41917643,0.69344383,-2.0461702,0.67671067,0.080894776,-0.1795502,0.59461945,0.19318627,-0.36679733,-1.096566,0.4764207,-0.4247152,-0.06430882,-0.048711374,-0.15283051,0.4681138,0.2770982,0.04954458,-0.07641068,-0.4775182,0.058362696,-0.044451576,0.33108512,0.28050908,0.47396445,-0.86352736,-0.8947133,-0.248726,1.1884499,0.4783107,-0.1567258,0.50912184,-0.6293617,-0.15865457
volume_sn_voxels_feature_3,-0.4435983,-0.24577118,0.16026688,0.91960603,-0.45943558,0.838404,0.025579566,-0.04317365,-0.1328482,1.3000995,-0.33381695,0.69307226,-0.5767214,-0.05585733,0.080935076,1.3750396,0.22995768,-0.25408247,-2.1976292,-0.6180763,0.07093389,-0.6725738,-0.2492563,-0.067030944,0.22124854,-0.5525354,0.45401865,-0.8169184,-0.15851527,0.16904299,-0.074129276,-0.42327905,0.36324275,-0.46012402,-0.37568864,-0.5602642,0.38233593,-0.20018765,-0.34460092,-0.003170466,-0.09378495,-0.1425166,0.20691797,-0.22032835,-0.47065303,-1.4970387,0.18855275,0.40048105,-0.430175,0.10190006
volume_sn_voxels_feature_4,0.15190959,0.030177768,-0.7542252,1.0892893,-0.06360851,0.6162805,-0.059725318,-0.28388524,0.3828358,1.7179494,0.7890566,0.6424805,-0.029805044,-0.104132816,-0.0040566297,1.3033631,0.46704674,0.59558874,-2.7011409,-0.42807567,0.34052393,-0.029051447,-0.10549678,0.8135686,0.6273241,0.055943675,1.2999438,-0.87121296,0.03263551,0.69313693,-0.4395872,-0.6018452,-0.025508547,-0.2544871,-1.4342786,-0.8236528,0.12872308,0.1270493,0.33464143,1.5157496,-1.1264391,-1.0804868,-0.76811117,-1.0023055,1.8006148,-0.8085079,-0.072873086,1.0414562,-0.12990582,-0.08106233
volume_sn_voxels_feature_5,0.044947073,-0.22158362,-0.32226026,0.85604805,-0.33813828,-0.018488336,-0.6255551,0.4134435,-0.33419216,1.184785,-0.7476068,0.1924684,-0.5409085,0.72336984,1.2131746,-1.7682157,0.1860622,0.70595735,-1.222619,-0.26302654,0.5000936,-0.23777942,-1.2242316,0.10807727,0.25640878,0.73884356,-0.2706314,-0.47979522,-0.025230007,-1.1470451,-1.2028179,0.69628525,0.06546673,0.30128095,-0.20436133,-0.21164766,-0.82272243,-1.1142659,-0.29913047,0.16794065,-0.25848067,-0.46535537,0.49965054,0.43769428,-0.3281474,-0.5848137,-1.1760613,0.79425544,0.3305515,-0.9626592
volume_sn_voxels_feature_6,0.07985513,0.9022755,-0.81885827,-0.08542016,0.016699648,-0.44000506,0.49746147,-0.25738356,-0.3503536,0.91520303,-0.7347283,-0.9546206,0.37344453,1.090819,1.1842724,-1.446183,0.3237543,1.30389,-1.6561557,0.8859003,0.21526934,-0.18019536,-0.55406916,-0.60015243,0.8956384,0.41826454,0.13155268,0.36713827,0.36438584,-1.12756,-0.97825956,0.70119756,0.6034455,-0.47697484,-0.50690156,-0.40426713,0.477386,-0.5977661,-0.20411868,-0.44552687,-0.08153277,0.05715456,-0.96805567,0.32425466,1.1809496,1.0336566,0.2831265,0.6896083,0.22048163,-1.1060401
volume_sn_voxels_feature_7,-0.07338507,-0.14750895,-0.9114123,0.8180905,-0.4169938,-0.50651485,-0.5674935,-0.38037872,-0.21134222,1.6620222,0.41641632,-0.23946118,-0.3058995,0.03134259,1.0528569,-0.8418467,0.43145666,0.8403834,-0.6703822,-0.29739815,-0.1908048,-0.6100253,0.1604777,0.5784303,-1.2777412,0.92354727,-0.087689295,-1.1097633,0.21232244,0.06903213,-1.3599299,-0.095980905,-0.31145263,-0.27023998,-0.43260187,0.3895984,-0.40231344,-0.35690516,0.89020693,0.72845185,-0.6030881,-0.64446867,-0.23326877,0.4868802,-0.8171241,-1.2769164,-0.87508416,0.6784044,-0.6682261,0.2797302
volume_sn_voxels_feature_8,-0.44777495,0.24209136,-0.47464347,0.15909721,-0.6389374,0.21068276,0.7339683,-0.5563582,0.1950006,2.204181,0.6064433,-0.084149085,-0.15906453,-0.16075309,-0.2693393,0.57578105,0.38060686,-0.60544294,0.062304262,0.25154123,-0.41364288,-0.2288901,0.7291642,0.07713653,-0.80863535,0.44228,0.53906375,-0.0671285,-0.5573965,0.06702911,1.1208829,-0.7940652,-0.022020357,-0.39323446,-0.16721444,0.062470153,0.2794718,-0.2578633,0.3800672,0.86091113,-0.1350915,-0.7446645,-0.5819503,-0.44738036,0.37178692,-0.058376435,0.30962527,-0.91658556,-0.25015995,0.3269234
volume_sn_voxels_feature_9,0.29959032,0.14275342,0.2908671,0.25973085,-0.24999224,0.7700973,0.105272435,-0.109092884,0.07252705,1.3314649,0.559084,0.33022508,-0.15735643,0.41008413,-0.24087413,0.88756883,0.20193025,-0.41500226,0.18834022,0.1203607,0.4481916,-0.09634468,0.15154009,0.47956437,-0.7204644,0.01613379,0.22493023,-0.11383871,-0.4945929,0.20168322,1.1894978,-0.9455608,0.4116002,0.17735547,0.67873526,-0.6130843,1.2236797,-0.37527865,0.26679158,1.1441666,-0.3753094,-1.0984273,0.21521088,-0.89663446,-0.4582001,-0.8411205,0.046821956,-0.03621943,0.12305032,0.8381286
volume_sn_voxels_feature_10,0.5568579,0.7454866,0.77776015,-0.1423983,0.2676986,0.92256534,-0.5427242,0.66650623,-0.5907394,1.511531,0.037288167,0.7650477,-0.08971516,0.063808374,0.3899668,-0.3365129,0.023229148,0.25282434,-0.049180083,-0.22232606,0.7095373,-0.12034982,-0.31796047,0.72868997,-0.5153643,0.07020552,-0.39403453,-0.2868668,0.15817478,-0.33369246,1.6756238,-0.25176376,0.74225384,0.27659166,-0.39626935,-0.06398177,1.0906236,-0.6686969,-0.11708424,0.7501828,0.32232013,-0.6083533,1.0934521,-1.0191599,-0.51661694,-0.9950463,0.32382476,0.3488415,0.19395542,0.34899467
volume_sn_voxels_feature_11,0.3599541,0.14470328,-0.26185143,-0.37451187,-0.18231647,-0.72153366,0.3048905,0.36965314,-0.14686935,-0.24159636,0.3815045,-0.250737,0.67159045,0.45599785,-0.320504,0.14746036,-0.74666166,-0.07280633,-2.4396574,0.57565415,0.39720362,0.75421315,-0.87124246,-0.32369456,0.594573,-1.0192133,-1.7617509,0.73506355,0.6953586,0.016422132,-0.20083514,0.6275747,0.5863342,-0.23285252,0.13784645,0.76335466,0.015074341,0.95621973,-0.11517005,-1.7658575,0.34641805,0.33686048,0.47220683,-1.3169107,-2.4912932,0.6551829,-0.30246937,-0.853683,0.17195809,0.7385336
volume_sn_voxels_feature_12,-1.0591666,0.2537102,-0.40944892,-0.19086112,-0.012246099,-0.558128,-0.07728659,0.47198907,-0.26271495,0.5452081,-0.20808515,0.5015555,0.35025272,-0.43152598,0.28213468,-0.81718737,0.21733972,-0.7117361,-1.8102295,0.0846017,0.27404037,-0.11086946,0.36802712,-0.36108083,-0.88194513,-0.2670099,-1.4393766,0.94045573,0.06654948,-0.1371832,0.18910277,0.011323522,-0.22041374,0.517898,0.5800063,0.5826759,-0.10757433,-0.054183464,0.15785939,-1.4502323,0.6088427,0.43541074,0.69181484,0.3175829,-0.93751895,-0.82984304,0.6084228,-0.50411975,-0.19623104,0.38348234
volume_sn_voxels_feature_13,-0.94093525,0.1983518,-0.19565666,-0.4003945,-0.018230641,0.025910217,-0.17590293,0.050018385,0.041851044,1.2090869,0.013972208,0.3541151,0.094680585,-0.1814696,0.06785636,-0.5592986,0.19431555,0.34374148,-1.7576818,-0.3239825,0.1131384,-0.20515224,0.6295508,-0.34133592,-0.79235816,0.6948971,-0.44880152,0.12194671,-0.35594395,0.1476427,0.06594575,-0.08076854,-0.5824864,0.39745367,0.026113648,-0.032042976,-0.0052710027,-0.28626704,0.6506834,-0.2549472,0.055813402,-0.09096756,0.2426273,0.45527783,1.654668,-0.8502673,0.08325012,-0.020932313,0.3598356,0.33724773
volume_sn_voxels_feature_14,-0.5759868,-0.78731143,-0.26333392,0.283426,-0.39387324,0.41317505,-1.0754334,1.1499062,0.90385693,0.41816905,-0.87945783,1.0277253,-0.08162069,-1.0220817,-0.34370506,0.90664417,0.9197376,-0.3307353,-1.78091,-1.1545076,0.19990934,-0.9446592,0.016797483,0.11798126,0.053222887,0.8787259,-0.3257186,0.07733673,-0.36173216,0.30194652,-0.6707273,-1.0087994,-0.6005812,-0.39070567,-0.014846306,-0.6210382,-0.23264965,-0.5015747,-0.52274054,0.5482508,-0.35386288,-0.018563967,1.0978885,0.98868895,1.3657937,-1.5705892,0.5840151,0.23316745,0.46566764,0.75556177
volume_sn_voxels_feature_15,1.2145473,0.5341207,1.0141162,-0.95125633,0.001616052,-0.05657524,0.82665116,-1.1559441,-0.3028423,1.6680621,0.11726412,-0.4931356,0.4173457,0.78799176,0.80932033,-1.554772,-0.21091983,-0.0127606075,-1.5103947,0.521017,-0.42447037,-0.022552269,-0.13591918,-0.38387704,-0.1689009,-0.43863404,0.14963429,0.048484832,-0.26240718,-0.2800653,-0.355874,0.8026927,0.059053626,0.51581836,0.6416957,0.013963094,0.56545115,0.007390264,0.51310235,-0.35881576,0.38365582,0.69045204,-0.18328853,-0.40021372,1.3469507,1.2528927,0.20765364,-0.56780857,0.51877886,-0.24952702
volume_sn_voxels_feature_16,0.1253888,-0.22980478,-0.022652479,-0.5751971,0.0611502,-0.013139457,-0.5625696,-0.3825605,0.31770536,1.3044821,0.30762926,0.6395428,0.61193043,0.083465636,-0.08202758,-0.5168807,-0.49276075,0.44236797,-2.1689878,-0.018601585,-0.59803694,-0.0031251244,-0.1644844,0.45944262,-0.12505595,-0.10123537,0.65600574,-0.62050325,0.004877273,0.5139169,0.07447893,-0.4092527,-0.61522937,0.30716705,-0.8687626,-0.103588305,-0.25307697,0.0742328,0.5680686,0.78912944,-0.14502022,-0.03492415,0.12978896,-0.49775195,0.8432164,0.63479817,-0.104323275,0.5309253,0.24373005,0.009976184
volume_sn_voxels_feature_17,0.09040642,0.3630899,0.543815,-0.7136013,0.2751144,-0.11416175,-0.15331,0.5347833,-0.06923432,1.4974927,-1.3803777,-0.32731494,0.33629984,0.24334668,0.13830347,-1.0228093,-0.31318557,-0.36027983,-1.6291698,0.5782116,-0.09173018,0.19374532,0.07620714,-1.1401341,0.55607647,0.002694042,0.007818477,0.18801093,-0.15835172,-0.96847403,-0.5486139,0.4400897,-0.2253959,0.14397006,-0.077585675,0.93022686,0.33248672,0.29495445,-0.609114,-0.9616757,0.7285663,1.3399851,-0.2131966,0.2519162,1.3614081,1.4032494,0.22731744,-0.0656154,0.03866019,0.07642911
volume_sn_voxels_feature_18,0.27287096,-0.30064496,0.035484362,-0.5801954,-0.01530266,-0.13345292,-0.79831946,-0.44851258,0.38799566,1.689634,-0.050995953,0.5143804,0.4956044,0.26858905,-0.8228327,0.22810306,-0.09030011,-0.61196804,-2.2560027,0.5376492,0.08962446,0.41215283,0.20179531,0.40497914,0.58586526,-0.15579559,0.43907964,-0.118256666,0.06209869,0.17571844,0.93223935,0.084875405,-0.4074174,-0.012954361,-1.0780025,-0.17108579,-0.45603907,0.6811725,-0.12941675,0.23096369,-0.03525074,0.30745852,-0.0601677,-0.48004374,1.9159819,1.6378938,-0.31026334,0.4118729,0.22446199,-0.30115467
volume_sn_voxels_feature_19,-0.7566519,-0.52683127,-0.30733472,0.3026023,-0.35787982,0.0861219,0.38872272,0.7929375,-0.0499196,2.2457297,-1.2233411,-0.045589,-0.3520374,-0.7448902,0.04619598,-0.63622636,-0.38194123,-0.8017111,-0.59652805,-0.17788443,0.15238251,-0.2039494,0.036204945,-1.1193637,-0.5463541,-0.57784766,-0.6029394,0.1208755,0.5554812,-0.21246503,-0.65478736,0.35919282,-0.47168994,-0.43780953,0.4746377,0.769789,0.3445045,0.29716805,-0.44605187,-0.97828066,0.7026131,1.3331506,0.19432846,0.65368253,1.2871109,0.26580262,0.30467597,-0.11526638,-0.6378399,0.025193641
volume_sn_voxels_feature_20,-0.70146555,-0.33092645,-0.0004418139,-0.542809,0.0398362,-0.43558046,-0.30834636,0.18281034,0.5547905,1.8832124,-0.22157727,0.73538166,0.5664829,-0.19861268,-0.7510074,0.8167318,-0.06850519,-1.1694609,-2.1549587,0.5551838,0.5179511,0.5544705,0.7661191,-0.8838905,0.59188557,-0.91766083,0.14147635,0.43918574,-0.14017679,-0.106942296,1.0574311,0.31960282,-1.0004734,-0.64189625,-0.5568542,0.28171465,0.11310606,0.37073788,-0.27865574,-0.3753544,0.58032036,0.98362136,0.76079607,0.10601795,1.8590884,1.3163719,-0.15872228,-0.38284323,-0.535721,0.33572325
volume_sn_voxels_feature_21,-0.15067822,-0.46133578,0.1540991,0.5807482,-0.05351722,-0.29654372,-0.05924525,-0.22174321,-0.1997055,1.5288461,0.44508922,0.06354478,-0.61868036,-0.4281143,-0.41267857,-0.19760884,-0.11139734,-0.41294435,0.75903744,-0.7137938,0.29554138,-0.3955826,-0.0628905,-0.32068706,-1.1917642,-0.2834954,-0.37867415,-0.8451118,0.09649184,0.8742579,-1.3739065,-0.56365925,-0.24718462,0.32656056,0.89616287,0.07670862,0.93132794,0.37461153,0.063169256,0.7143394,-0.38104656,0.46288207,0.82380176,0.24470322,0.043708295,-2.3573155,-0.34966612,0.15367758,-0.9083162,-0.0602145
volume_sn_voxels_feature_22,0.20902957,0.2152934,0.5073181,-0.034232214,-0.25968656,0.008790691,0.09893448,-0.48186782,0.045751646,1.2229128,0.5930415,-0.05491355,-0.11209883,-0.5259457,0.15432887,0.21963054,0.04210028,-0.22611499,0.77935046,-0.20185788,1.0714015,-0.3663365,-0.27303755,0.13399914,-1.0009742,-0.42660752,-0.09182701,-0.6112362,-0.7459906,0.69873166,1.6070709,-0.16459236,0.30178368,0.32460666,0.5538916,-0.09796979,1.0145681,0.18169045,0.08544474,0.23276629,-0.39192864,0.18517698,0.1511586,-0.62064695,-0.49458218,-1.9875247,0.42213175,-0.4981894,-0.65509576,0.23943931
volume_sn_voxels_feature_23,0.4379956,0.3802888,0.5066441,-0.75321823,0.0034861623,0.31656447,-0.14217739,-0.30398625,-0.5176274,1.3711306,-0.093866915,0.42733008,0.05342882,-0.062146466,0.2001102,-0.86571133,-0.28546354,0.14407964,0.37501284,0.0050748205,1.1571118,0.2895925,-0.051179875,0.24527827,-0.2555937,0.32121852,0.07988295,0.35200194,-1.0730467,-0.016215965,1.569206,0.5231322,0.7781314,0.3244203,0.13493565,-0.2442308,1.7555121,-0.1030125,0.23016304,0.17787275,-0.20623519,0.6585501,0.14605871,-0.65999424,-0.85505545,-1.8887199,0.48092574,0.024133256,0.036307655,0.20424588
