Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
rigidity_left,-1.1489535e-05,-0.00016883553,-0.0003164819,-1.999125e-05,0.00047938572,-0.00049611356,0.0008723389,-0.00029417622,0.00029435722,-2.5025749e-05,-0.00067042076,0.00069873524
rigidity_right,-5.5823795e-05,-0.00015485936,-0.00018060695,0.0003194801,-0.00077438296,-0.00054934144,-6.22453e-05,-0.0004376813,-0.0004545856,0.00018008401,0.00014343004,0.0002929973
tremor_rest_left,8.3786676e-05,-0.00025763654,-3.869237e-05,-0.00028482176,0.00021196733,0.0005447381,0.0009572399,0.00047147198,0.00060448906,-0.0006068962,-0.00079435954,0.00051366404
tremor_rest_right,5.8836962e-05,-0.00023330278,6.635145e-05,-0.00015383368,-0.0004740952,0.00026692168,0.00022972937,0.000457531,-0.00048839446,-0.00070087076,-1.9989347e-05,0.00010036362
tremor_postural_left,-7.8448116e-05,-0.00039426354,-0.0001634374,-0.00032557308,0.00046315193,0.00053491123,0.0002528443,0.00024226909,0.00060453266,6.0281567e-05,-0.0008067411,0.0008234056
tremor_postural_right,6.102227e-05,3.8916765e-05,0.00045729766,-4.9211278e-05,-0.0009291937,0.00031884323,-0.00075239525,0.0003522737,-0.0007289444,-0.00043707577,0.00036630747,-2.6035428e-05
bradykinesia_speed_left,4.698205e-05,8.580964e-05,4.576216e-05,0.00021130493,0.00056985667,-0.0004485543,0.0006665847,-0.00013046818,0.00037146505,0.00029542646,-0.00015683989,0.00061549805
bradykinesia_speed_right,4.6995174e-05,2.9398367e-05,-0.00017086243,0.00037240726,-0.0005648823,-3.9065973e-05,-0.00070191326,0.00045259515,-0.0007682552,-0.00036323565,0.0003038719,7.158131e-05
bradykinesia_amplitude_left,0.00011393041,-6.531545e-06,-3.7594025e-05,-9.3411625e-05,0.0006840193,-0.00040156732,0.0005822076,-0.00032982338,0.0005829528,0.00052466325,-0.00016397532,0.0008137244
bradykinesia_amplitude_right,-3.7754722e-05,8.42914e-05,-4.721142e-05,0.00038936065,-0.00064799626,-0.00019221066,-0.00078512303,0.00031261897,-0.0007775053,-0.00019775756,0.00013126129,-7.729844e-05
bradykinesia_rhythm_left,9.892032e-05,9.602433e-05,-0.000118489086,5.3718068e-05,0.00026148744,-0.00042907218,-5.299846e-05,-0.0006321248,0.000863533,2.8700472e-06,-5.5520748e-05,0.0006076138
bradykinesia_rhythm_right,5.3284006e-05,0.00010998137,0.00011840179,0.0002865081,-0.0005571421,-0.0009828229,-0.001011695,-0.00021749437,-0.00071920664,0.00043524968,0.00067212735,-0.00015254927
mirrormovement_left,-0.00030797115,-0.00018896857,-7.9089674e-05,0.001098355,-0.001597195,-0.00068394974,0.00018134445,0.0004994947,-0.00070929417,-0.0015230075,-0.0006115892,0.0003601583
mirrormovement_right,0.00013411624,2.4691748e-05,0.00019964571,0.0004479744,0.0013194684,-0.00069598336,0.0013173844,-4.3368e-05,0.00088159286,-9.603391e-05,-0.0005617129,0.00030224436
