Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,-0.47624692,0.73498344,1.5117416,1.5150223,-0.4560049,-1.4317685,0.57945454,-2.1351476,-0.15887152,-0.5306641,0.6269395,0.019828804,0.25215945,1.5871671,-0.7778285,-0.2665777,-0.2441976,1.5698817,0.12754197,0.73994917,-0.2852382,-0.4131131,0.66710657,-0.3241725,-0.2750586,-0.03537989,-1.6051152,0.47448587,-0.16926135,1.8050131,1.0401483,-1.0411565,-1.4233694,-0.776244,-0.67518204,-0.53811103,-0.15458852,-0.44847208,0.9287155,-0.74237776,0.17150219,-1.6866127,-0.64662576,-0.71464133,0.015029799,-0.87380576,0.36430186,-1.134029,0.6584947,1.155206
volume_sn_voxels_feature_1,0.582473,0.19136915,1.5985138,0.8364874,0.068669885,-0.7668745,-1.5781804,-1.6863059,-0.31268272,-0.12414702,-1.0189607,-0.82302684,-0.118560195,1.3195144,-0.43578354,0.5602324,-0.10144128,0.7887279,0.6108311,0.8416177,-0.60217214,0.15435956,0.8753818,-0.543921,0.6695863,-0.17960136,-0.9398365,0.9428399,-0.99988616,0.58553505,0.13814785,-0.6495668,-0.19578978,-0.2427565,-1.2336391,-0.36526132,0.10141719,-0.042584628,1.0894058,0.50330144,0.380969,-1.8030556,-0.1627477,-0.14361386,-1.1559051,-0.95143133,0.21923713,-0.7796259,-0.83271843,0.7339083
volume_sn_voxels_feature_2,-0.12737224,0.98595107,2.4982843,1.1034299,-0.28396302,-1.6120954,0.7012563,-1.8458883,-1.0373777,-0.27628016,0.0794778,-0.22063076,0.8314504,0.85247654,-0.08657537,-0.19880348,-0.56490016,0.40798363,0.19523469,-0.7120815,0.22284207,-0.06476453,-0.37883475,-0.70977277,-0.98521507,0.5097561,-1.6557727,-0.60186887,0.38848034,1.263853,0.45426905,-0.10885632,-1.3005203,-0.6069876,-0.36562225,0.3680268,0.28773466,-0.6859102,0.4476989,-0.75724614,0.30831033,-1.2998786,0.066220485,0.2026928,2.0424848,-0.6345219,-1.1513625,0.22231226,0.92461634,1.2751105
volume_sn_voxels_feature_3,0.7374343,0.69602305,2.196672,0.46541426,-0.008194411,-0.6281148,0.055036396,-2.2178311,-0.08688032,-0.3011574,-0.634686,-0.51310164,0.1984548,0.52145183,0.826155,-0.3714602,0.42124102,0.1642432,0.3267677,0.011324104,-0.90099514,0.768968,0.8493046,0.03857514,0.30608326,0.206575,0.8514674,-0.3970732,-0.15798709,0.7242202,-0.087357834,-0.8706754,0.1740986,-0.2319285,-0.8150879,0.29504308,0.82675344,-1.1431066,-0.7244696,-0.45855567,0.041499298,-0.19536878,0.8184804,-0.84048015,1.7256516,-1.2900068,-0.0598813,0.3970682,-0.24108486,0.49006426
volume_sn_voxels_feature_4,0.22608477,0.6410928,1.9501929,-1.05334,0.44039443,-1.248467,-0.4787775,-1.7423133,-0.97638625,0.086245,-0.58748454,-1.5544721,-0.2877377,-0.335589,0.9150808,-0.561755,0.5323482,-1.3246158,0.225949,-0.81248975,-0.7946761,0.8533391,-0.26775444,0.22115457,0.108182736,0.9112041,0.08185218,-0.5521761,0.58028364,1.3094786,-0.13362736,-0.8985054,-0.18786381,-0.83013576,-1.1160033,1.1955653,0.42985523,-0.8777671,-0.6332104,-0.15922861,0.33186024,0.91894287,0.1362966,-0.7111086,1.6744084,-0.634444,-0.13772269,1.5098215,-0.1732217,0.34880435
volume_sn_voxels_feature_5,-0.7235718,0.03477092,1.7270553,1.0962784,-1.5304389,0.1729506,-0.43275753,-0.82166153,-0.49428287,0.018916337,0.79716384,0.48033828,-0.030381765,-1.5455039,0.1536456,0.5643122,0.7826893,0.0033042652,0.45402652,0.7085752,-1.0146198,1.9846486,-0.9475585,1.2229987,-0.40779045,1.420229,-0.9843457,-1.4186193,-0.21489255,-1.6056324,0.4031154,-1.0129441,-1.2504745,-0.0009362097,0.9521255,1.1372851,1.2321048,1.1800528,-0.5180937,0.711958,0.2911014,0.59863377,-0.7619492,-1.6034428,0.113260716,1.6926861,-1.1103444,-0.9610166,0.18136983,0.7339166
volume_sn_voxels_feature_6,-0.0119883595,0.21312876,2.5129292,1.4881538,-0.8218844,-1.6040517,0.07820811,-0.46989405,-0.87533087,0.39277962,0.57233405,-0.6780645,-0.01774098,0.19158478,-0.56142277,1.0320417,1.2048331,0.796579,0.4471564,1.1544343,0.23219568,0.93805176,0.15570197,1.0260876,-0.90897745,1.5070803,-1.246095,-0.8829216,-0.22512813,-0.38806358,0.032695696,-1.0468872,-0.7858154,-0.41455492,0.90176934,0.2705873,0.642619,0.96738124,-0.32579598,-0.18212615,-0.36712453,-0.9100743,0.6095582,-0.3991162,0.046824124,-0.67543757,-0.48062363,-1.0024054,0.040463112,0.0070830267
volume_sn_voxels_feature_7,-0.21494353,0.29466578,1.0000758,1.5997062,-0.81368685,-0.31319177,-1.7760569,0.113976516,0.04174392,-0.008639568,-0.47039428,0.3629946,0.39414284,-0.3570665,0.39193004,-0.3372933,0.5724073,0.38986063,-0.70647305,0.289619,1.0026182,1.3780754,0.16688293,1.3277714,-0.92320925,1.0356681,-0.15829094,-1.0543578,-0.09974405,-1.1877682,0.02555768,-1.1154423,-0.5445176,-0.4286609,0.9715666,0.6405157,0.06417746,1.6639321,0.95030713,0.25046143,0.290135,0.5735988,-0.6188486,-0.15599944,0.6948767,0.99758154,0.1040942,0.2927752,-0.05095224,-0.7588893
volume_sn_voxels_feature_8,-0.16183287,0.03555412,1.896491,-0.2617073,-0.49218488,-1.4035349,-1.2378482,0.65664065,0.16299486,0.05064068,-0.78279907,0.3419665,0.10216805,-0.20171015,-0.032412913,0.014517373,-0.37724474,0.696243,-0.1839751,0.52786267,-0.48588526,1.8692789,1.0047182,0.6614385,-0.008350636,0.72639364,0.18921919,-0.32737777,-0.05054847,-0.25977796,-0.44497773,-0.017278997,1.0040561,-0.03275092,0.21218172,0.0029858076,-0.82156307,1.3444976,1.1544367,0.17779194,-0.17375052,-0.26433462,0.6525435,0.6493767,0.46610582,-2.000297,0.267493,-0.5340481,0.034278236,-0.76006514
volume_sn_voxels_feature_9,0.028512519,-0.1629962,1.9256781,-0.47675446,-0.6848329,-1.1888334,-0.86570567,0.7869937,-0.17789158,-1.297663,-1.2034024,0.37069115,-0.16480134,-0.2979058,-0.12557335,0.3117978,-0.9091274,0.18827575,0.29845268,-0.52561116,-0.5811801,1.3229645,0.43501747,-0.21855573,-0.1966316,1.0590523,0.4427482,0.54083776,0.42150268,0.5676857,-0.111112304,0.11323157,0.6884392,0.41349244,0.18540518,-0.24643838,-0.8336278,0.7911411,0.5695703,0.63586116,-0.49569112,0.09996116,-0.19111371,0.6672146,-0.2805957,-1.115846,-0.17675976,0.33971262,-0.52937764,0.11663082
volume_sn_voxels_feature_10,-0.5515899,-0.01427607,1.4166365,-0.40409517,0.073874354,-0.6834325,1.0139426,-0.2527335,0.14597042,-0.4887283,-1.7377625,0.5946561,-0.06766711,-1.4984437,-0.48266593,-0.5411856,-1.2299416,-0.36300504,0.6690129,-0.8513078,-0.9836998,1.3536917,-0.34703228,0.20075977,-0.50802743,0.98333895,0.42385155,0.5738067,0.57676595,0.35154405,-0.3326679,-0.45206723,-0.5474604,0.074413136,-1.0035089,0.40648037,-0.12987657,0.23396868,-0.34219372,0.96181077,-0.6510938,-0.085589595,0.012497955,0.60077024,-0.1380655,-1.8152534,0.31790748,-0.36884704,-0.8559544,0.7533535
volume_sn_voxels_feature_11,-0.32750514,0.101241805,1.6826646,0.90756094,-0.1095113,-0.4239791,0.29520914,-1.3737292,-0.6508144,-0.3784737,-0.79470587,-0.05731641,-1.1771029,1.6597205,-0.34391424,0.719037,-1.0199165,0.78846294,0.028063456,0.18520746,0.7178164,-0.4845028,0.65758336,0.4035621,0.27030286,1.0269196,-0.75076646,0.7337045,-0.22101036,0.2476833,-0.047440633,-0.33423638,-0.03988417,-0.06659879,0.21050693,-0.7138115,-0.46541744,1.1253192,0.98380715,-0.46979707,-0.33310255,-0.90054053,-0.66374964,1.4105678,-1.2975639,0.09608526,1.6555946,-1.3148078,-0.38123015,0.091954745
volume_sn_voxels_feature_12,-0.3013696,0.6335699,1.3870971,1.6269312,-0.48237118,-0.067482725,1.7207114,-2.298752,0.44922486,0.1991526,0.15264031,1.4588695,0.446304,0.028050262,0.8202614,-0.161786,0.4704418,-0.14118224,-0.32050622,0.17195575,0.7444322,-0.39243373,-0.59156215,0.3511075,0.59009117,-1.0818487,0.60671777,0.54318774,-0.64584196,1.800677,-0.6082532,0.2717552,-0.7122948,0.5713353,0.6802617,-1.0515882,-0.13180108,-0.8618527,0.61151445,-0.085055456,-0.060194194,-0.47631308,0.617153,0.8099272,-0.50884366,0.16554537,0.77268255,-0.21953042,0.24971762,0.17536871
volume_sn_voxels_feature_13,-0.065235116,0.084441096,1.2786814,-0.2036732,-0.77015144,0.7202339,1.714193,-2.8188167,0.5113334,-0.12665327,0.5197159,0.9589045,0.45339116,-0.32614392,0.37884358,-0.5959266,0.33323985,-0.32067135,-0.018724931,-0.14621441,1.2074412,-0.03186402,-0.89792216,-0.44902447,-0.031501073,0.36927912,-0.12806958,-0.11181752,-0.13431773,1.0914364,-0.18969256,0.6920791,-0.5565503,0.41858172,-0.42063212,-0.28414968,-0.28779098,-1.2337627,0.7494859,-0.4846212,-0.36932755,-0.15281674,-0.32536444,0.1336909,1.3687798,1.0524737,-0.37767145,0.57449836,0.517087,0.23360671
volume_sn_voxels_feature_14,0.29232556,-0.6350432,2.2104707,-0.3468416,-0.42377,1.8847599,-0.05478279,-2.0173066,1.2434675,0.7532066,-0.60383654,0.46864814,0.0915013,-0.9239257,1.0118831,0.50613445,1.7215652,-1.0809255,-0.6212356,-0.43187442,0.42773622,0.30987582,0.31081742,0.40851337,1.3711705,-0.96236074,1.3426571,0.49085927,-0.601205,1.7996539,-1.2571254,-0.19119772,1.2629905,0.37796667,-0.2794475,-0.710503,0.63617,-1.2413504,-1.0430495,1.0369691,0.5178517,0.73155004,0.8901725,1.0514088,1.3131639,0.118433975,0.16178608,1.2192754,-0.15036477,0.37093198
