Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.16584729,-0.5573485,0.2895209,-0.20155759,-0.2101134,0.68320596,-0.37145233,-0.41453603,0.23587766,0.07567012,-0.016293187,0.15602838,0.5162634,0.5166956,-0.23436773,-0.64360327,-0.9836576,0.22048235,-0.39348513,0.1628554,0.67294824,-0.4031097,0.062120855,-0.39163676,-0.17623194,0.00033719474,-0.20642889,0.46947187,-0.5315563,0.18911327,0.36525014,0.4517944,0.22292642,0.7404388,0.12689364,-0.024552912,0.041967485,-0.24509324,-0.2983599,0.19617212,0.909837,0.5611435,-0.7475003,-0.3093789,-0.12914082,-0.08213825,-0.12908007,0.37658942,0.3502454,-0.24382609
rigidity_right,-1.1282476,0.21553016,-0.8561664,0.48427227,-0.35527414,0.16384645,0.06598748,-0.046239495,0.27674076,0.06778361,0.22189231,0.381424,0.107549414,-0.15031163,0.59158003,-0.033702042,-0.7042493,0.26668242,-0.52317184,-0.19743975,-0.98497725,-0.35047764,-0.0930978,-0.014666559,0.235654,0.17438443,-0.15812038,0.0024450035,-0.0792914,-0.13420138,0.01667801,0.2284658,-0.0842485,-0.40115806,0.11904376,-0.29729545,0.3388498,0.7688279,-0.05333159,0.4714267,0.62784487,-0.4502162,-0.2857992,0.11560361,0.60501814,-0.36478898,0.6156839,-0.1031219,-0.22461641,-0.16654709
tremor_rest_left,-0.4362838,-0.3463307,-0.1455917,0.06787389,-0.46990797,0.2746866,0.07303893,-0.23174046,-0.2530126,-0.25927183,0.013084584,0.23655319,0.19046648,0.51503545,0.67445713,-0.2787953,-0.15853801,0.057780962,0.6552073,-0.10038942,-0.42747974,-0.6168794,-0.18218741,0.07958763,-0.18346025,-0.1467448,0.256415,-0.26034883,0.34997526,0.24168801,-0.25253293,0.24078064,-0.014467323,-0.43757558,0.17503135,0.7148622,-0.47680113,0.58228576,-0.45869243,0.6126569,0.09606041,-0.15200597,-0.0353963,0.42626554,-0.6557149,-0.16300064,0.55157346,0.120035194,-0.017229427,0.18734413
tremor_rest_right,0.101752415,0.51347715,-0.3575503,0.6045988,-0.37532634,0.7394235,-0.096864805,0.04232817,-0.06164287,0.02281184,-0.44300225,-0.17135696,0.6526223,-0.16011651,0.40189067,0.017280903,-0.08265995,0.65350044,-0.5011975,-0.21469793,-0.10666846,-0.24002163,-0.2774844,0.3675767,0.20314904,-0.009895439,0.033497978,-0.17226705,-0.2145781,-0.64056957,-0.053267322,0.34077173,0.6370726,0.3971251,0.10510421,-0.08930477,-0.061532293,0.46136245,-0.34334823,-0.34047928,0.04999313,0.098153874,-0.059518702,0.16979976,-0.63295925,-0.0036660659,0.09424281,-0.51854724,0.122825205,0.27541617
tremor_postural_left,0.15594128,-0.6478934,-0.11272367,0.4604689,-0.028309543,-0.29197353,0.20841572,-0.34793624,-0.05574212,0.07569884,0.09567946,0.2626214,0.2990287,-0.383055,-0.5157396,-0.77120364,0.30154487,0.29423878,0.06263931,-0.7741382,0.083613314,-0.22870068,0.35976386,-0.55599934,0.35932377,0.018611465,-0.44341958,0.3710525,-0.24436572,-0.24048696,-0.13750729,0.15915814,-0.17501345,0.09181323,-0.30869102,0.5777573,-0.02964448,0.53497124,0.016735356,-0.38036463,-0.038312018,-0.7035024,-0.57355845,0.022938404,-0.682779,-0.092167154,-0.39075562,-0.3742078,-0.53282446,-0.10665331
tremor_postural_right,-0.028866738,-0.78443104,0.04602575,0.49932247,-0.32315347,-0.58843637,-0.08955173,-0.34466565,0.18835422,-0.17189448,-0.30228576,0.5051714,0.08232101,-0.53622437,-0.0024312683,0.019938271,-0.54107136,0.0344361,0.1684853,-0.11167015,-0.63149637,-0.12443038,0.21325654,0.14992861,0.11961332,0.13097443,0.17839195,0.1890913,-0.0810246,0.22661237,-0.53591806,0.03839952,-0.9900006,-0.44171318,0.14961578,-0.3595026,0.1453745,-0.018565124,-0.12799603,0.5366231,0.4725649,0.90723586,0.5585941,0.38061795,0.09812096,-0.13519403,0.016819809,0.22328344,-0.797394,-0.42624718
bradykinesia_speed_left,-0.24421473,0.32226408,0.40376496,0.15042463,-0.121640466,0.20542724,0.59955657,-0.06907014,0.20190422,0.1958734,-0.36760643,0.44906908,-0.10800217,0.3145812,-0.76860046,0.31271693,-0.057686377,0.16131744,0.34637776,0.6923643,-0.5876915,-0.47498888,-0.5741357,-0.45611832,-0.8730427,-0.024103923,-0.41466904,-0.0677655,-0.3026906,-0.43051606,-0.050273098,0.26702595,0.23754726,-0.40270975,-0.33773756,0.19174503,0.287644,-0.32337445,0.19471921,0.035295833,0.27418843,0.48504212,-0.4121583,0.07625497,0.6124506,0.09311936,0.16169935,-0.27947974,-0.63209516,0.0063675293
bradykinesia_speed_right,0.47588482,0.19693343,-0.18038821,-0.12811984,0.86827326,-0.6559158,-0.16182105,0.24478428,-0.06509744,0.84295577,0.82635087,-0.52142656,-0.14290088,-0.30083653,0.7463611,-0.18079408,0.52385145,-0.95792663,0.5665905,-0.052424926,0.646721,0.2729715,-0.71949595,0.16749687,-0.031488962,-0.0138601,-0.19785576,0.2734986,-0.3807237,-0.14066131,0.04082226,-0.29186612,-0.5179654,-0.5547813,0.24028613,0.09195778,-0.050222326,0.18836047,1.0070224,-0.8932287,0.01432301,-0.12076638,-0.4535019,0.23328516,0.13014299,0.13956441,-0.66595775,0.2497291,0.19567038,0.418492
bradykinesia_amplitude_left,0.16384907,-0.3948177,0.20514905,-0.23509063,0.5292471,-0.16113457,-0.33838144,-0.10574846,0.36174646,0.1818906,-0.2547731,0.2520736,-0.04804411,0.6900887,1.3810581,0.7385962,-0.09152881,0.16504619,0.11566222,0.5235551,0.14058095,-0.22207855,-0.06502113,-0.09392441,-0.10991631,-0.1695952,0.3867418,0.044343177,-0.17059001,-0.40167227,-0.3514956,-0.3689842,0.43173945,0.11682154,-0.044813138,-0.24156675,0.625913,0.021897024,0.119612254,-0.33158103,0.7615059,0.115224585,0.55537844,-0.108277746,0.40543988,0.17567399,0.19951029,0.22183718,-0.5981833,-0.13559352
bradykinesia_amplitude_right,0.13952383,0.10670773,0.46876988,0.66620964,-0.65962535,0.19797209,0.20226498,-0.028047571,-0.17051119,0.008499131,0.38245952,-0.24301748,-0.544414,-0.5210453,0.67732984,0.09989864,0.106069714,-0.46628818,-0.7741615,0.2646605,0.3089019,-0.34781444,0.26317638,0.26540494,-0.36314598,0.4043363,-0.37446803,-0.17888243,0.30940732,0.060823888,0.35411683,0.34403566,-0.038356017,-0.21776389,0.556704,0.05289944,0.5659778,-0.07801702,-0.6260958,-0.5843471,0.40798798,0.007973102,-0.63350457,-0.45835912,0.10711104,-0.1375135,-0.091211095,-0.23365398,0.36619934,-0.37675738
