Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-0.17669752,0.41307947,-0.5477599,-0.92139596,0.4278994
rigidity_right,0.095942385,-0.21583173,0.628674,0.7786896,-0.46370164
tremor_rest_left,-0.3978863,-0.5234801,-0.1932133,-0.71879554,0.33074144
tremor_rest_right,-0.62242657,-0.7944873,0.63957965,0.005550749,-0.03707868
tremor_postural_left,0.83471256,-0.6001282,0.53812367,-1.2050987,0.21300648
tremor_postural_right,-0.057917167,-0.57013756,0.8132386,-0.16969275,-0.3487672
bradykinesia_speed_left,-0.35184813,0.31511873,-0.63435084,-1.1739309,0.2930756
bradykinesia_speed_right,-0.046043128,-0.11239661,0.9190414,0.6875898,-0.68105364
bradykinesia_amplitude_left,-0.3536241,0.28255278,-0.36651936,-1.237082,0.28063226
bradykinesia_amplitude_right,0.031840492,0.12775356,1.0072801,0.7366801,-0.7344007
bradykinesia_rhythm_left,-0.0965524,0.08463905,0.16526125,-1.1518313,-0.25727797
bradykinesia_rhythm_right,-0.43564877,0.10384004,0.4947676,0.037201133,-0.86511797
mirrormovement_left,0.056729004,-0.25774252,1.5558681,-0.09024575,-0.45317242
mirrormovement_right,0.21977434,0.027895864,0.3661731,-1.2280208,0.087779865
