experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251008_171335,methods_comparison,completed,502.759727,8.4 minutes (503s),2025-10-08 17:13:35,2025-10-08 17:21:58,2000,1,"[5, 10, 15]",5
