Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,-1.2138766,0.24770953,0.4204353,-0.19938251,-1.0155895,1.1210473,1.2167864,-0.4056015,0.23603904,1.2472602,0.4862746,0.4823785,0.03804412,-0.20016429,-1.1060665,0.037889037,0.013160909,1.1352125,-1.2302918,-0.05291548,0.09363642,0.3999226,0.92300576,-1.39326,1.4146292,-0.10026932,-1.7394735,-1.0937891,0.66574806,-1.013594
volume_sn_voxels_feature_11,-0.1780931,0.19060813,-0.38205355,-0.36005604,-0.71457404,0.7456,-0.14428897,0.022496026,-0.09633449,1.0073462,0.8114535,0.54746467,1.2231028,-1.0499268,-0.87302893,-0.61777127,1.6238536,1.1909091,-0.36445782,-1.024578,0.782996,-0.7913947,-0.28376192,0.1392311,-1.3017145,-0.2480052,0.9550798,-0.7461998,0.057885896,0.7664685
volume_sn_voxels_feature_12,0.020131767,0.5762892,-0.1107198,-0.45032325,-0.13347355,0.27387816,0.14146204,-1.0032659,0.062444855,0.42387646,0.3690944,0.0047755768,1.1250767,-0.36265597,0.036842193,0.08065683,1.550522,0.3331035,-0.33592248,-0.58638555,0.16211155,-0.07658755,-0.279168,0.7262126,-0.18575205,-0.2247404,-0.33191127,-0.29276276,-0.16527845,0.5017565
volume_sn_voxels_feature_13,-0.15154587,0.13313316,0.45177168,0.082196094,0.3752021,-0.13854761,0.5070238,-0.7544739,-0.09767902,0.12375406,-0.1912701,-0.014163821,-0.17572816,0.10026061,0.26083505,0.19408616,1.162565,-0.27541918,0.06142833,-0.17410032,-0.06747666,0.9222336,0.34315944,0.6037091,0.40523863,0.2656553,-1.3922304,-0.40770316,-0.52904314,-0.06627593
volume_sn_voxels_feature_14,-0.23393884,0.05201609,0.16264421,0.8455088,0.1197906,0.167219,-0.72999346,-1.0804054,0.17496775,0.19141205,-1.0717769,0.11385925,-0.3810665,0.3725771,1.1605567,-0.06338027,1.5292735,-0.44111207,-0.5058016,0.08297252,-0.70206803,0.32341564,0.3582435,-0.08836911,0.35266545,0.6566328,-0.88883835,0.19520842,-0.108929515,-0.73420465
volume_sn_voxels_feature_15,0.041957144,0.19840656,0.1411519,0.15926157,0.6566324,-0.3552234,0.7872467,-0.08635288,0.04981363,-0.17678113,0.8983137,-0.2864075,-0.75746197,-0.21049121,-0.6205483,-0.38472834,0.8205319,0.032057267,0.63136584,-0.38193038,-0.021570656,1.1760414,-0.10790004,0.5167667,0.55170095,0.18439485,-1.3285844,-0.65001184,-1.1135131,-0.39625502
volume_sn_voxels_feature_16,-0.21983813,-0.5025298,0.62623906,0.5353716,0.5385059,0.020949543,0.35483438,-0.04361959,-0.20100771,-0.18845107,-0.5276274,0.027672281,-1.2509488,0.6033155,-0.0017581288,-0.43530786,1.2798594,-0.3567077,0.302123,0.24032822,-0.17146392,1.3398665,0.32744876,-0.10070476,0.3884551,0.40412936,-1.4711059,-0.1351815,-1.0098679,-0.7339694
volume_sn_voxels_feature_17,0.02626259,0.32135674,-0.8510455,0.2655768,0.22273992,0.7160026,0.108424574,0.18188052,0.049142066,-0.36706367,1.0684817,-0.21993658,-0.7265372,-0.052380342,-0.21120106,-1.0634475,1.5432267,0.09949887,0.12876691,-0.23716071,-0.32084605,0.87404436,-0.22924002,-1.166062,-0.1744344,0.034795064,-1.462659,-0.02345441,-0.9668088,-0.53403294
volume_sn_voxels_feature_18,-0.071188636,-0.6030488,0.19177759,0.5743541,0.78487384,1.1489903,0.034951005,0.25947082,-0.05115957,-0.3375188,0.05786545,0.16474973,-1.1330454,0.5825745,-0.05826993,-0.9856835,1.115518,-0.14212185,-0.0914769,0.20873296,-0.34975457,1.1324606,0.37738508,-1.2356764,-0.105553634,0.69825274,-1.3431132,0.068166,-0.9295826,-0.8695429
volume_sn_voxels_feature_19,0.23183072,0.2999799,-0.9966536,0.25705644,-0.42393377,1.2594818,-0.48365298,-0.29094967,-0.1469666,0.54930276,0.35185787,-0.10919277,0.06906762,0.0331355,0.41908014,-0.95521736,0.080895066,-0.012624186,-0.25059694,-0.45973223,-0.21303764,0.04222764,-0.33957452,-1.2791185,-0.9829335,-0.20110364,-1.0501944,0.88500947,-0.057619367,0.073873475
volume_sn_voxels_feature_20,-0.31101102,-0.30260858,-0.25940838,0.513076,0.80676484,1.39572,-0.06332781,0.2067061,-0.06844319,-0.1042592,0.35748863,0.16316721,-0.6677966,0.27310693,-0.13806842,-1.2767322,1.2685571,0.19002698,-0.7347322,-1.0718424,-0.23319356,1.1274693,0.17826259,-1.1921397,-0.8876006,0.49342847,-1.5338656,0.5366946,-0.46643466,-0.47951263
volume_sn_voxels_feature_21,0.577076,0.1903292,-0.011761045,0.034271132,-0.19729161,0.5962196,-0.7653849,-0.19525623,-0.33238012,1.3784667,-0.78776616,0.6978285,0.29060158,0.42435557,0.520414,-0.20155372,-0.671468,-0.2200377,0.30482203,-0.25432467,0.21520223,-1.1252439,-0.2810977,-0.8635663,-0.20529622,-0.48248428,-1.3282968,1.0527341,0.6235478,0.8547923
volume_sn_voxels_feature_22,0.021080935,-0.50628245,0.58343667,-0.048145123,0.8227426,0.5658984,0.55327684,0.031467114,-0.21281755,1.2707884,-0.4971969,0.63781947,0.05137711,0.2774808,-0.12793729,0.019119253,-0.37133455,0.6167407,-0.31873226,-0.01750895,0.06985175,-0.80561835,0.03451835,-1.0174657,0.6016997,0.046167362,-1.076719,0.67218274,0.23948869,0.4818896
volume_sn_voxels_feature_23,-0.48239803,0.11036336,0.24022344,0.12833714,0.7337216,0.56716573,1.1626003,0.18563022,0.10142564,1.4318835,0.1711181,0.1474311,-0.14953843,0.049291782,-0.68673074,0.43010488,-0.09741889,1.0117859,-1.055922,0.11379521,-0.024773324,-0.22247536,0.0567121,-0.9257412,1.2664341,-0.033509076,-1.2344397,-0.50111,-0.14085808,-0.18228902
volume_sn_voxels_feature_24,-0.7166817,0.22328994,0.49296534,-0.4279478,-0.62233955,1.3331323,1.2195021,-0.39870787,0.092994586,1.7229824,0.37496287,0.037700824,-0.028473234,-0.0872091,-0.53668827,-1.0909165,0.1359478,1.296592,-1.2054093,0.26270866,0.045483608,0.9215584,0.5616636,-1.51103,1.2426159,-0.08099424,-1.4599885,-0.5998558,-0.31629014,-0.92959124
volume_sn_voxels_feature_25,-0.78284514,0.57836294,-0.7169227,0.46166933,-0.4185622,0.70461345,-0.8502291,-0.5872147,0.40871763,1.2503357,1.0683963,0.9282436,1.3360711,-1.2725793,0.19814828,-0.72580534,1.5502166,1.2388135,-0.4096776,-1.1801772,0.25781423,-0.6536094,0.04614404,0.5741898,-0.04556488,0.35874945,0.4143663,-1.0025183,-0.982137,0.64382374
volume_sn_voxels_feature_26,-0.17574348,0.8209669,-1.147176,1.2325367,0.4034899,1.1220462,0.0026922317,-0.30344832,-0.60445535,0.15924454,0.90792763,-0.37906614,-0.75300443,-0.089463845,0.030231075,-1.3508722,1.1659822,0.3759444,0.042303246,-0.7525005,-0.3678954,0.32929683,-0.5129653,0.12932608,-1.3220634,0.33640507,-1.3800523,0.01571162,-1.2026222,-1.040185
volume_sn_voxels_feature_27,1.1492479,0.48807564,0.21907644,-0.24444275,-0.98849446,-1.2563385,-0.6447698,0.54102564,0.2481636,1.2041689,-1.2514341,-1.207487,0.2771754,0.50708926,0.060750347,-0.4112278,-0.1790624,-0.582393,0.66771007,0.27386677,0.08366219,-1.0613409,0.33587313,-1.6187357,-0.003406252,0.12993288,-1.1390225,-0.555466,-0.48310062,0.72849065
volume_sn_voxels_feature_28,0.33966836,-0.080294624,0.14148195,0.20398517,-0.14404607,-0.18375899,0.0845525,0.35062236,-0.22626053,1.3255855,-0.8806247,0.0051181633,0.28503364,0.29235455,0.31828326,-0.97010696,-0.21478333,-0.06379635,0.37574276,-0.13552758,-0.079149716,-0.60571754,0.29017,-1.4962099,-0.44008785,0.08301129,-1.5328873,0.8686239,0.17405957,0.6327806
volume_sn_voxels_feature_29,0.6663858,0.6126653,-0.013181134,0.040014025,0.8697831,-1.2308841,0.35701528,0.6139905,0.18756194,1.6258602,-0.18949151,-1.5095335,-0.14286947,0.1578074,-0.386313,0.091114394,-0.17416088,-0.10871201,-0.12612224,-0.056660175,-0.0370655,-0.8119575,0.0989088,-1.2943606,1.2255689,0.49497348,0.8179111,-1.0936984,-0.92421055,0.48375997
volume_sn_voxels_feature_30,0.12278837,-0.42147338,0.46630517,-0.111565195,1.0874766,-0.68686193,0.70614797,0.2918649,0.0014277744,1.4508003,-0.3595713,-0.53908765,0.11180717,0.1789872,-0.2225956,-0.5610791,0.13717428,0.049859557,0.08759799,0.12826326,0.29818913,0.3295054,-0.4489791,-1.5086457,0.96203595,0.1307038,-0.88951916,0.026818305,-0.2653412,0.16448562
volume_sn_voxels_feature_31,-0.07476633,0.20749119,0.2728008,-0.045584477,1.0632062,-0.9968012,0.81849104,0.27566847,0.010422203,1.2921861,0.2195445,-1.2369676,-0.17190805,-0.090886146,-0.020347845,-0.2319968,-0.0027201092,0.16890375,-0.48639858,0.17284705,0.43319765,0.8462423,-0.45855245,-1.2734451,1.248402,-0.04622839,0.1599318,-0.8717809,-0.6985429,-0.07661305
volume_sn_voxels_feature_32,-0.021759061,0.92588466,-0.03700258,-0.0976452,-0.44565785,-1.2837478,1.121414,-0.09190283,0.040790517,1.5683787,0.6815396,-1.6393348,-0.4617025,-0.14056744,0.21025398,-0.2727879,-0.3086881,0.275887,-0.8069696,0.4914862,0.60034317,1.0059515,-0.6981794,-1.440555,1.2049655,-0.39134696,0.5157523,-0.95862883,-0.602741,-0.7623784
volume_sn_voxels_feature_33,-0.022350345,-0.33712137,0.20220627,0.3779772,0.27933812,-1.2814494,0.19314823,0.26753005,-0.31993556,1.3239592,-0.3046793,-0.78619766,0.12292612,0.23698555,0.15202302,-0.841693,0.16122723,-0.2818438,0.6407302,-0.12471913,-0.04268792,0.15087794,0.18968736,-1.4241136,-0.66308194,0.26826927,-0.16611391,0.43989262,-0.065468706,0.6588838
volume_sn_voxels_feature_34,1.271516,0.083509214,0.4690102,-1.0312195,1.1969982,1.2961752,-1.3168222,1.0321808,0.07575323,0.14624597,-0.59816587,-0.16811776,-1.2124122,1.1006573,0.039372437,-1.3758074,1.3485242,-1.4264417,-0.09479468,0.31219688,0.050638493,0.14177196,0.9610504,-1.3670874,-0.35003877,-0.010177904,-0.48404154,-0.73004407,-0.4824038,-0.95526785
volume_sn_voxels_feature_35,1.3449731,-0.124468505,0.1629567,-1.340951,1.1787027,1.3200718,-1.3065642,0.74585795,0.17449962,-0.11004618,-0.43747813,-0.09659137,-1.40667,0.94750947,-0.19848067,-0.8764709,0.84627146,-1.0195165,0.101838514,0.1380778,0.16539864,0.06874038,1.356879,-1.6487783,0.092939325,-0.26471853,-0.75599587,-1.056374,-0.6068784,-0.61076725
volume_sn_voxels_feature_36,-0.31222418,-0.50304556,0.25627464,-0.3317279,0.66528076,1.3433186,-0.34972173,-0.3599256,0.022793852,0.45243296,-1.15895,0.47139946,0.2718427,0.48142675,-0.2597315,-1.3040093,0.15336457,0.02578449,0.025251586,0.1856795,-0.40978998,-0.13438664,0.44503233,-0.10950908,-0.032246128,0.49018878,-0.8904537,0.52606285,0.16147833,-0.2443128
volume_sn_voxels_feature_37,1.0251143,-0.029518638,0.12914252,-1.1166211,-0.039707128,1.3433754,-1.3223429,-0.06670594,0.08072517,1.329581,0.4784178,-0.17053288,-0.6223816,0.7665328,-0.4406801,-1.2836378,0.99510723,-0.49268815,-0.4939375,0.2837685,0.08310375,-0.17704418,1.2085781,-1.3832405,-0.54601634,0.8828663,-1.3384991,-1.0797759,-0.008474483,-0.36282104
volume_sn_voxels_feature_38,0.30891487,0.48810402,-0.44053653,-0.26451033,-1.2174848,-0.02259358,0.24068843,-0.011224728,-0.10693573,1.5349512,0.39014778,-0.82562083,-0.21195361,-0.27211353,0.62450963,-0.70652145,-0.22003916,-0.1695671,0.19244035,0.4197103,0.18588135,0.38030216,-0.35125852,-1.2180232,1.0053295,-0.6919157,0.017370101,0.13427992,0.15481232,-0.6389734
volume_sn_voxels_feature_39,0.44982,0.20473672,-0.14156085,-0.5137676,-1.2054055,1.1802616,0.06349723,0.12476317,0.0021163714,1.4278014,-0.4892633,0.08285235,0.2300758,-0.41958463,0.4275049,-1.1938934,-0.026918339,-0.16289733,0.27263802,0.110005185,-0.13754459,-0.60501945,0.029740509,-0.024537748,1.1763718,-0.5262129,-0.24377781,0.67465967,0.5461121,-0.3975251
volume_sn_voxels_feature_40,0.45060167,-0.04574625,0.07966448,-0.60289884,-0.9220982,1.7226106,-0.16387099,-0.0034821697,0.18288174,1.3634787,-0.85469717,0.44184005,0.52210337,-0.16260782,0.0030909455,-1.1543022,0.034893595,-0.14491634,0.24735974,0.058160834,-0.40254402,-0.9977625,0.4528315,0.9983481,0.6621844,-0.047315184,-0.35807443,0.2865236,0.40511322,-0.15909153
volume_sn_voxels_feature_41,0.93663645,0.14251487,0.048399948,-0.73034495,-1.2331218,1.7906843,-0.7218759,-0.24602519,0.3933017,1.2640328,-0.325365,0.27365255,0.2605716,-0.08358408,-0.22985908,-1.5007905,0.31532523,-0.022984272,-0.057445697,0.23883535,-0.4346282,-0.9597881,0.9220486,0.51076823,0.10250461,0.32077047,-0.9415419,-0.4834186,0.116783045,-0.24545874
volume_sn_voxels_feature_42,1.2766798,0.23758295,0.1288875,-1.0246787,-1.3846401,1.0666975,-1.2019781,-0.13096666,0.21312292,1.3073372,1.1564605,-0.38078004,-0.7244885,-0.16469446,-0.32859635,-1.0399271,1.1538315,-0.0025148406,-0.5694339,0.28927213,0.15273942,-0.39706996,0.7940073,-1.2101772,-0.041010063,0.4032286,-0.7418649,-1.1676089,-0.09033114,-0.44707733
volume_sn_voxels_feature_43,0.011775947,0.43773866,-0.38722172,1.1343311,1.2193346,1.1202936,-0.23380925,-0.13579316,-1.2287446,0.35796586,0.14773037,0.1801679,-1.0429263,0.25783226,1.0840155,-1.3013963,1.2626799,-0.2105246,-0.38578242,0.23432061,-0.11134906,-0.14119263,-0.04947195,-0.41481206,-1.2080631,0.3630728,-1.1368643,-0.54863846,-0.6996379,-1.2782835
volume_sn_voxels_feature_44,-0.7313169,0.08381438,-1.0648891,1.384011,-0.18559085,1.4263839,0.06567982,0.54857063,-0.83926946,1.3059283,-0.43951952,0.23462477,-0.16163315,-0.22306085,0.043074716,-1.2461232,-0.21289356,0.50073504,-0.6218168,-0.7589774,-0.26770255,-1.3032402,0.1998446,-0.16749167,-1.3287475,-0.42645094,-1.1812276,0.95813084,-0.98859143,-0.33957472
volume_sn_voxels_feature_45,0.07416926,-0.34755182,-0.33786756,1.1111817,-1.0522377,-0.9936106,0.20009342,0.14344142,-0.38457152,1.6392442,-0.028877735,-0.911373,0.42960253,0.10693696,0.236297,-1.2416762,-0.038599525,-0.41272876,0.84133494,-0.8792796,-0.29322243,-0.601409,0.5513642,-1.3244134,-1.2250508,-0.06212843,0.021664636,0.83770925,-0.20231096,0.61494255
volume_sn_voxels_feature_46,0.78088284,-0.037301254,-1.0862948,-1.1102611,0.4412701,1.1904095,-1.188358,0.30744225,-0.18024719,-0.63505,0.35398167,-0.16239008,-1.7256866,0.7224429,-0.29139647,-0.2827722,0.972871,-0.8439634,0.34797686,-0.17272799,0.19502652,0.21338306,0.13420962,-1.4568031,-0.04996326,-0.65027237,-1.2185272,-0.9174488,-0.35067803,-0.052543614
volume_sn_voxels_feature_47,0.12278348,-0.3476306,-0.12919532,0.62828404,-0.5227612,-1.2228583,0.06425907,-0.32591456,-0.03134794,1.2003934,0.38115194,-1.259784,0.17945176,-0.017602816,0.14839979,-0.4234875,0.029712271,-0.38482034,0.4884057,-0.30775326,0.099960886,0.6002864,-0.022130996,-1.2055246,-1.1675887,0.15375185,0.78658766,-0.38669735,-0.16580768,0.46975693
volume_sn_voxels_feature_48,-0.70030737,-0.8904909,0.31361642,-0.07451185,0.96882576,1.2457165,-0.15218233,-0.08847321,0.055759016,1.5798231,-1.2061243,0.32705307,-0.058730613,0.96405673,-0.069615945,-1.301238,-0.0014911394,-0.20685196,0.14175156,0.24664968,-0.07332919,0.34538102,-0.064249136,-0.50373083,-1.0737253,0.14617227,-0.35704458,0.35397628,0.25767922,-0.18671942
volume_sn_voxels_feature_49,0.43955946,-0.07515136,-0.060034204,-1.1090715,-1.0271719,1.0698925,-1.3165609,0.40080422,0.18811801,-1.1143572,0.8584197,-0.4611466,-1.5046921,0.00023425551,-0.18609752,0.05572019,0.9406835,-0.5348315,0.21434382,-0.518456,1.0733275,0.19570236,-0.0049029766,-1.1105225,-0.13087806,-0.34321392,-1.3028096,-1.0645252,-0.8703653,-0.11029558
volume_sn_voxels_feature_50,0.07772522,-0.14739582,-0.22975437,0.5224767,0.5833554,-1.4432442,0.0993417,-0.61810964,-0.33296773,1.80351,0.8130593,-1.2082111,-0.20712407,0.0923243,0.12719028,0.813521,-0.07174563,-0.15599188,-0.14072675,-0.022491738,0.13682674,0.6107048,-0.24905147,-1.3029337,0.49302953,0.25312474,0.80167836,-1.047975,-1.0042711,0.04436134
volume_sn_voxels_feature_51,-0.52795523,-0.58611053,0.005855369,-0.10981747,0.9601163,-0.05478455,0.01410993,-0.33881068,-0.057991087,1.5965924,0.038613215,-0.45468774,-0.06257838,-0.27440697,0.17039718,-0.03550128,0.23676302,-0.031132367,0.1620179,0.0368713,0.13454635,0.66720265,-0.53899133,-1.4263146,-0.19738738,0.13182549,0.29868746,0.5906084,0.093559474,0.11109342
volume_sn_voxels_feature_52,-0.786366,-0.4373962,0.058991667,-0.45297316,1.0397645,1.4229734,-0.15671717,-0.15180816,0.030544238,1.2098899,-0.79396784,0.60905164,0.15153645,-0.061122578,-0.04597702,-1.0156214,0.3108316,-0.10065492,0.15021057,0.06808881,0.020641573,0.28005219,-0.25363907,-0.19075355,-0.85395586,0.14148492,-0.155862,0.82409495,0.1846144,0.06191273
volume_sn_voxels_feature_53,0.51966035,-0.018757585,-0.1336023,-1.1255506,0.7493063,1.2737653,-1.1772766,0.12606467,-0.112092115,0.14435738,1.4408177,-0.46493232,-0.95321995,0.97881633,-0.1286115,-1.3179294,0.28801012,-0.115022145,-0.08463083,-0.05456579,0.4113866,1.1546156,0.33876494,-1.5591974,-0.484775,0.4082838,-1.2172822,-1.0726585,-0.19322497,-0.14911051
volume_sn_voxels_feature_54,-0.36375934,0.031813283,-0.33130354,0.24426326,0.32658038,0.053653248,-0.2742963,0.029428156,-0.22842292,1.6118507,0.26492295,-0.5804856,-0.30640474,-0.28602445,-0.057034865,1.1982354,-0.06956048,0.013700792,-0.118551254,-0.018276917,0.14869946,0.43234643,-0.332038,-0.946775,1.0905554,-0.2517489,0.119292006,0.046478786,-0.0010186987,-0.23005237
volume_sn_voxels_feature_55,-0.41087145,-0.07130812,-0.30966982,0.00960868,0.056749474,1.178435,-0.06744776,0.335101,-0.028882284,1.0953635,-0.5245563,0.3796811,0.13294108,-0.3137971,-0.033425074,0.2914559,-0.049348492,0.003898486,-0.06441995,-0.13292095,-0.051922955,-0.6790044,-0.20630082,0.43983838,0.4853134,-0.08055445,0.08561081,0.6283962,0.20437887,0.042709257
volume_sn_voxels_feature_56,-0.21712282,0.2078158,-0.39558417,-0.00052715966,0.0019552151,1.335785,-0.21961853,0.20906311,0.2028463,1.6279769,-0.7198171,0.4835934,0.40213585,-0.15392853,-0.22776163,-0.27581906,0.023152368,0.0058769113,0.10674997,-0.13280569,-0.32700345,-0.6381645,-0.18663606,0.67414886,-0.019876737,0.08128957,-0.002347784,0.5398238,0.27444458,0.20110439
volume_sn_voxels_feature_57,0.19384776,0.47333825,-0.29559937,0.37431526,-0.37552285,1.5643376,-0.25934574,-0.09421519,0.028735736,1.2976401,0.29554927,0.24796045,0.18743013,0.26910564,-0.27201384,-0.64737153,0.06537954,0.099279806,0.09548682,0.052508704,-0.2813082,-0.37750617,-0.031073086,0.44144848,-0.23982488,0.22025484,-0.1845085,-0.1793471,0.25659847,0.27887714
volume_sn_voxels_feature_58,0.43664014,0.24073769,-0.5686504,0.34719864,-1.0295246,1.1388048,-0.58264375,-0.34149656,0.08806386,1.419813,1.4510868,-0.40584806,-0.45384735,0.30807802,-0.00964374,-1.0918995,0.13980761,0.34689987,-0.04121235,-0.023382032,0.019690797,0.64379483,-0.06547722,-0.97661257,-0.17287302,0.42854342,-1.0132226,-0.5336778,-0.3103317,0.16224536
volume_sn_voxels_feature_59,0.86420614,0.06731857,-0.106191225,-0.5551115,-1.1189394,1.4143519,-1.0540737,-0.24324849,0.15004517,-0.3936911,1.1833578,-0.31544632,-1.3030734,0.1360178,-0.111338794,-1.012928,0.5530808,0.38133168,-0.24357207,-0.16624884,0.4123429,1.1736269,0.3527726,-1.3047235,0.12491631,0.54876244,-1.2085631,-1.2101464,-0.62596905,-0.113417014
volume_sn_voxels_feature_60,0.3847968,0.46373647,-0.33319932,-0.015146141,-1.2833455,1.2949729,0.15787506,0.96864396,-0.07935012,1.0867631,-0.19442822,0.049341567,-0.100419804,-0.42755488,0.20233119,1.1493744,-0.31137344,-0.037746187,0.11574668,-0.018277295,-0.31101167,-1.1614969,0.09534982,0.31247097,1.1372721,-0.42359057,0.1565899,0.32433116,0.24443808,0.09725775
volume_sn_voxels_feature_61,0.39482704,0.31494045,-0.12215621,0.42858297,-1.3529361,1.6348022,0.0739882,0.8559049,-0.12792158,1.4719168,-0.49034864,0.097112864,0.10822047,-0.30264387,0.0988453,1.0943213,-0.1892967,-0.03840304,0.25100252,-0.3457118,-0.35616276,-1.0454246,0.043763,1.1624105,0.5256702,-0.318881,0.665862,0.40213293,0.24951538,0.3564112
volume_sn_voxels_feature_62,0.57581663,0.5093741,0.02338285,0.8875573,-1.2920169,1.3928478,0.13585842,0.21184495,0.05658554,1.2210032,0.62544364,-0.15013888,0.07881769,-0.23935215,-0.021277143,0.6502949,-0.034621924,0.23132446,0.082407065,-0.2850688,-0.13956195,-0.5521817,0.05728307,0.94027853,0.12548155,-0.42969775,0.5669816,0.016411018,0.124214575,0.2398176
volume_sn_voxels_feature_63,0.68443215,0.48002452,0.083935656,0.2675774,-0.8844208,1.2254663,-0.10348115,-0.40001082,0.15812032,1.1499081,1.30459,-0.6974476,-0.4791747,-0.4287619,0.018623166,-0.19197169,0.33650216,0.34013185,-0.07765285,-0.12138811,0.14044248,0.95516044,0.19572529,-0.45116,-0.075700276,-0.07999067,-0.3051493,-0.7461934,-0.47660953,-0.12767863
volume_sn_voxels_feature_64,-0.42034224,0.96420175,-0.68498015,1.1427016,0.850484,1.2809024,-0.064824685,1.1402146,-1.3405396,1.6034799,0.27005026,-0.45884424,-0.8499115,-0.25325438,0.3018722,-1.1424922,-0.01826857,0.28152376,-0.40334845,-0.13916741,-0.1941899,-1.2083219,0.0041668783,-0.22769424,-1.2569506,-0.19263923,-1.1984013,0.59262073,-1.0845907,-0.5422589
