Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels::v0,23.058895,2.3530622,1.5165883,5.697578,37.890987
volume_sn_voxels::v1,29.468706,2.3123949,2.7632885,5.696225,36.85779
volume_sn_voxels::v2,29.498215,2.3522437,2.3501644,5.6526785,37.875675
volume_sn_voxels::v3,29.697113,2.3548784,2.7616975,5.692326,37.483692
volume_sn_voxels::v4,29.361778,2.3546999,2.7632365,5.5998583,37.761295
volume_sn_voxels::v5,29.121494,2.3545477,2.763281,5.674143,37.777283
volume_sn_voxels::v6,30.71217,2.353842,2.7566614,5.6537366,37.694664
volume_sn_voxels::v7,30.2256,2.3164127,2.2824,5.695636,37.763214
volume_sn_voxels::v8,30.105352,2.33766,2.7632773,5.6405964,38.163403
volume_sn_voxels::v9,28.699194,2.3340366,2.4259903,5.6883993,37.904434
volume_sn_voxels::v10,27.91834,2.3550448,2.2020504,5.6940427,31.604897
volume_sn_voxels::v11,30.767534,2.3520415,2.5966184,5.6157274,34.83825
volume_sn_voxels::v12,28.702215,2.354727,2.7596748,5.663455,37.839226
volume_sn_voxels::v13,30.657818,2.3549464,2.7595544,5.698286,37.71418
volume_sn_voxels::v14,30.551384,2.1312635,2.7554975,5.6867356,37.72499
volume_sn_voxels::v15,29.96295,2.3537397,2.7632113,5.697513,37.169205
volume_sn_voxels::v16,29.19631,2.3529513,2.7593348,5.69846,37.278854
volume_sn_voxels::v17,29.80175,2.354858,2.7632904,5.68306,36.47501
volume_sn_voxels::v18,28.967638,2.1573858,2.7600133,5.503516,32.390476
volume_sn_voxels::v19,30.649818,2.3550916,2.7614102,5.620956,34.57089
volume_sn_voxels::v20,29.96874,2.3540509,2.7626805,5.6979604,38.08621
volume_sn_voxels::v21,30.842052,2.3499606,2.7629676,5.6984625,36.687904
volume_sn_voxels::v22,30.35769,2.3550603,2.7625165,5.6951795,38.08709
volume_sn_voxels::v23,30.493778,2.3550076,2.7556136,5.5271835,37.20655
volume_sn_voxels::v24,30.608782,2.3550832,2.7624838,5.692863,37.48999
volume_sn_voxels::v25,27.642319,2.3551323,2.7423663,5.6976404,31.956844
volume_sn_voxels::v26,28.469738,2.3544736,2.7623954,5.698414,33.625217
volume_sn_voxels::v27,29.918512,2.3542128,2.760219,5.6888843,31.132635
volume_sn_voxels::v28,29.24698,2.3551233,2.7628348,5.6941366,33.685047
volume_sn_voxels::v29,30.341206,2.3489099,2.7627778,5.692646,36.28258
volume_sn_voxels::v30,30.512672,2.3519623,2.7627869,5.685286,38.123894
volume_sn_voxels::v31,31.032906,2.3543875,2.6528325,5.688196,36.474342
volume_sn_voxels::v32,30.747921,2.3526363,2.7607653,5.2546673,38.438046
volume_sn_voxels::v33,30.447716,2.3551173,2.7614672,5.586617,36.9421
volume_sn_voxels::v34,30.928371,2.339203,2.7631462,5.6954026,34.382053
volume_sn_voxels::v35,29.543894,2.2585044,2.7632704,5.622039,32.43998
volume_sn_voxels::v36,30.298367,2.3549113,2.7622008,5.6799345,37.817482
volume_sn_voxels::v37,30.360338,2.3549454,2.734439,5.659485,34.08192
volume_sn_voxels::v38,29.425,2.3499746,2.7625995,5.698822,35.666637
volume_sn_voxels::v39,31.007187,2.3550386,2.7632275,5.654409,36.293545
volume_sn_voxels::v40,30.690565,2.3550413,2.7632587,5.693473,37.175957
volume_sn_voxels::v41,30.314327,2.354127,2.763037,5.695549,38.474243
volume_sn_voxels::v42,30.378353,2.3550992,2.762606,5.69093,38.31505
volume_sn_voxels::v43,30.392265,2.1774745,2.7623408,5.697946,35.20943
volume_sn_voxels::v44,30.320127,2.3551319,2.7219837,5.6860647,35.722847
volume_sn_voxels::v45,30.67859,2.2914064,2.6734202,5.659965,36.350147
volume_sn_voxels::v46,30.303112,2.3510814,2.763106,5.697077,38.16156
volume_sn_voxels::v47,28.946693,2.278068,2.7632384,5.666424,35.60921
volume_sn_voxels::v48,30.219894,2.034879,2.7595215,4.40166,37.28715
volume_sn_voxels::v49,30.784105,2.354732,2.6874573,5.6760955,34.169147
volume_sn_voxels::v50,30.073975,2.337676,2.7623801,5.57609,37.528343
volume_sn_voxels::v51,30.953634,2.3551183,2.758701,5.533681,37.968357
volume_sn_voxels::v52,30.19331,2.3547447,2.6284852,5.6856112,35.807774
volume_sn_voxels::v53,30.008362,2.354951,2.7632654,5.690569,38.3418
volume_sn_voxels::v54,27.616297,2.3543725,2.7343767,5.6675076,37.036217
volume_sn_voxels::v55,25.603098,2.3548028,2.7598698,4.927525,35.16879
volume_sn_voxels::v56,24.130806,2.353099,2.7560048,5.64756,37.999805
volume_sn_voxels::v57,25.906752,2.3548393,2.7626865,5.632589,38.277943
volume_sn_voxels::v58,11.823466,2.3547423,2.762167,5.000407,38.46791
volume_sn_voxels::v59,20.820604,2.3306339,2.3089292,5.697327,38.354965
volume_sn_voxels::v60,26.77377,2.3535984,2.7630596,5.69817,37.778442
volume_sn_voxels::v61,23.697634,2.3504608,2.7539477,5.6892953,38.130405
volume_sn_voxels::v62,24.408855,2.332484,1.6289018,5.680863,38.15831
volume_sn_voxels::v63,26.39125,2.3547463,2.4744809,5.6796913,37.87744
volume_sn_voxels::v64,24.749058,2.3546195,2.7590978,4.6088324,37.57746
volume_sn_voxels::v65,27.733696,2.3452032,2.278342,5.6896234,36.968708
volume_sn_voxels::v66,30.569073,2.3377929,2.7063208,5.698696,37.045795
volume_sn_voxels::v67,29.194832,2.2354426,2.762702,5.6738615,37.55162
volume_sn_voxels::v68,29.995663,2.2956145,2.758913,5.6742735,38.1114
volume_sn_voxels::v69,29.721472,2.3182254,2.6658874,5.6715994,36.446365
volume_sn_voxels::v70,30.423271,2.3482406,2.762359,5.6942916,37.91015
volume_sn_voxels::v71,28.628265,1.5660917,2.763228,5.68889,38.372726
volume_sn_voxels::v72,30.950697,2.354514,2.7475483,5.6967463,37.195633
volume_sn_voxels::v73,30.14159,2.3535583,2.7633107,5.663878,38.411713
volume_sn_voxels::v74,28.96245,2.354117,1.9827322,5.6506724,22.930862
volume_sn_voxels::v75,29.779655,2.3536358,2.4154024,5.6949735,33.16113
volume_sn_voxels::v76,30.4404,2.3545382,2.2391284,5.682888,35.037098
volume_sn_voxels::v77,30.704132,2.3109744,2.7633085,5.683777,37.819736
volume_sn_voxels::v78,30.292454,2.3544025,2.7599359,5.6543374,37.183064
volume_sn_voxels::v79,29.735443,2.3191624,2.7563844,5.6967764,38.09085
volume_sn_voxels::v80,30.1296,2.3551295,2.5087302,5.68868,28.350538
volume_sn_voxels::v81,30.316994,2.3551042,2.2568934,5.695977,27.067009
volume_sn_voxels::v82,28.03713,2.35345,2.7628734,5.6955094,30.988874
volume_sn_voxels::v83,31.034304,2.355,2.762726,5.6312027,35.407497
volume_sn_voxels::v84,31.022635,2.3507981,2.6649845,5.673896,37.40845
volume_sn_voxels::v85,30.610912,2.2783105,2.723722,5.678594,36.396057
volume_sn_voxels::v86,30.486156,2.3529277,2.7627409,5.6696634,31.891226
volume_sn_voxels::v87,28.430202,2.325789,2.7633119,5.674443,29.1191
volume_sn_voxels::v88,30.17536,2.3551323,2.7624512,5.65557,31.318079
volume_sn_voxels::v89,30.12642,2.3548768,2.6330938,5.66671,30.952145
volume_sn_voxels::v90,30.58327,2.3547735,2.3464062,5.697215,33.370186
volume_sn_voxels::v91,30.724194,2.352821,2.7611537,5.6931014,35.537823
volume_sn_voxels::v92,30.541391,2.3305519,2.745463,5.6792393,38.27714
volume_sn_voxels::v93,30.677431,2.3539915,2.5057092,5.609726,32.265995
volume_sn_voxels::v94,31.035559,2.3494096,2.7611895,5.6976576,35.882286
volume_sn_voxels::v95,29.497593,2.3547223,2.76182,5.6858916,37.47566
volume_sn_voxels::v96,30.820137,2.354954,2.7611837,5.6960006,29.121237
volume_sn_voxels::v97,30.74417,2.3526995,2.7622771,5.6399145,33.57369
volume_sn_voxels::v98,30.566635,2.3551257,2.7319496,5.6929,35.519615
volume_sn_voxels::v99,30.959803,2.354935,2.750893,5.6956306,37.263996
volume_sn_voxels::v100,29.572021,2.3543396,2.7630987,5.635565,35.33823
volume_sn_voxels::v101,30.71986,2.3535008,2.762636,5.661274,37.142372
volume_sn_voxels::v102,30.397572,2.3549411,2.7621818,5.6918178,38.10565
volume_sn_voxels::v103,31.007706,2.3083472,2.759286,4.636656,36.012947
volume_sn_voxels::v104,30.939875,2.35034,2.7509325,5.6952066,33.577305
volume_sn_voxels::v105,30.701784,2.3211684,2.762817,5.6979833,33.26032
volume_sn_voxels::v106,30.935232,2.3312151,2.7463017,5.6987853,38.29414
volume_sn_voxels::v107,30.762346,2.3536828,2.7631493,5.459859,34.549408
volume_sn_voxels::v108,30.865803,2.3519964,2.7577617,5.6941557,38.4294
volume_sn_voxels::v109,30.269066,2.3551304,2.7549443,5.6664877,35.459286
volume_sn_voxels::v110,29.617594,2.3549075,2.7611465,5.5041113,32.991184
volume_sn_voxels::v111,30.698925,2.3537235,2.7629356,4.8100505,37.3878
volume_sn_voxels::v112,30.895643,2.349582,2.7631626,3.5657284,38.348984
volume_sn_voxels::v113,30.564297,2.3551285,2.7631269,5.6860566,37.103405
volume_sn_voxels::v114,30.647121,2.3542747,2.7626963,5.61719,37.67747
volume_sn_voxels::v115,30.536835,2.3491292,2.7477853,5.682946,37.235508
