Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.0057770987,0.011144568,0.012337996,-0.01068027,0.055458594
rigidity_right,0.0019191934,-0.010792764,0.06645357,0.011397342,-0.35535225
tremor_rest_left,-0.0036922211,0.008550135,0.0011852771,0.015067015,0.003977068
tremor_rest_right,0.016713392,-0.098539434,-0.0035305778,-0.036359105,-0.0019234744
tremor_postural_left,0.0017166487,0.0063532745,0.028236615,0.004761561,-0.02728644
tremor_postural_right,0.009218714,0.010420797,0.04208613,-0.0971763,0.0065301596
bradykinesia_speed_left,0.0003429101,-0.0019559131,-0.0008967108,0.01687112,0.113530405
bradykinesia_speed_right,-0.059278816,0.0043934155,0.04056787,-0.013746869,-0.00053081656
bradykinesia_amplitude_left,0.009735238,-0.0055035013,-0.0045888163,0.07687501,0.018502938
bradykinesia_amplitude_right,0.08344582,-0.0015086989,0.01618531,-0.006805893,0.05238934
bradykinesia_rhythm_left,-0.0028484093,-0.006747741,0.023446878,0.013115047,0.28571495
bradykinesia_rhythm_right,0.024213731,-0.001644895,0.022176549,-0.020618409,-0.000718606
mirrormovement_left,0.050771557,-0.2533475,0.034141548,-0.033539224,0.034221586
mirrormovement_right,0.009109555,-0.0004846912,0.037785985,0.0006582805,0.019566225
