Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.3012812,0.19075775,-0.047041424,-0.24086218,-0.082123935,0.06003041,0.07333249,-0.07833714,4.4105e-05,0.059749696,-0.2141208,-0.19234814,0.54601765,0.349943,0.09793931,0.10058366,-0.026339322,0.048782017,0.09015702,0.048084967,-0.4205042,-0.2371669,-0.21041408,-0.09914321,-0.047382228,0.095756255,-0.15154314,-0.06365695,0.0858331,-0.019565452,-0.110053405,-0.15157047,-0.15732093,0.054650273,0.1086988,0.22811373,0.23965141,0.08730682,-0.1840047,0.05689571,-0.02520468,0.2534757,0.3007393,0.09718831,0.21518151,-0.4103123,0.20932993,0.22671218,0.1074909,-0.4037568
rigidity_right,0.1140781,0.21497282,0.21437153,-0.15081148,-0.26834533,-0.25245497,-0.09641683,0.17435485,0.060779784,0.08823142,0.15740499,-0.009178397,-0.05616334,7.552844e-05,-0.04407646,-0.04782009,-0.024322947,-0.10700079,0.06817373,-0.35379055,0.111207895,0.034807913,0.08084804,0.0031124938,0.08667458,-0.5530173,-0.15554656,-0.0067892885,0.0055028014,0.08244943,0.14499573,0.14354876,0.30436084,0.15109223,-0.011421833,0.0783159,0.10807041,0.0048113726,-0.79445183,0.061893176,0.14309935,-0.014269342,-0.03226547,0.051765602,-0.0069673546,-0.01215746,-0.25644237,-0.0124348,0.048023935,0.1666742
tremor_rest_left,0.07546351,0.11031632,0.033749662,-0.18736635,-0.15335765,0.1740091,-0.27064562,-0.09724942,-0.04588236,0.067901626,0.108261965,-0.05158199,-0.20002925,-0.028911721,0.293233,0.20071395,-0.0023198249,-0.11120309,-0.14103986,0.17681861,-0.056282684,0.19042256,-0.39591193,-0.11758406,0.33847392,0.25903198,0.19282062,-0.0010151782,0.10219769,-0.21418387,-0.09990623,-0.07785887,-0.06281034,0.08616741,-0.2232373,0.19613105,0.20413941,0.21178162,0.08911394,0.036921617,0.037869565,0.11133495,0.16328737,0.042601295,0.36024648,0.02548345,-0.016329594,0.11460647,-0.19637872,0.092578396
tremor_rest_right,0.1528141,-0.0760243,-0.060043074,-0.046903644,-0.009415051,0.091492996,-0.12871644,0.15740044,0.024807401,0.34458962,0.090471044,0.13460666,-0.27447063,0.013539945,-0.027720932,0.21660948,-0.12761956,-0.20423257,-0.09462317,-0.32363686,-0.0152472155,-0.16533408,-0.111312486,0.08105608,-0.06173862,0.43700156,0.12418236,-0.29549468,0.03959956,-0.20644847,0.0034283057,-0.2343386,0.2004327,0.3239021,-0.16563886,0.05403982,0.371759,0.009200175,-0.2274044,0.04238115,0.16342682,-0.044666484,-0.1213263,-0.11232857,-0.0386597,-0.49607533,-0.114809506,0.13202609,0.061954845,-0.15648246
tremor_postural_left,0.026153449,0.26267284,0.06848751,0.22645447,-0.043979418,0.01594491,0.22109668,-0.046150185,-0.008895702,0.08910072,0.33705392,0.36593595,-0.052326,0.0038820955,0.051933166,0.046051092,0.03009495,-0.018263338,-0.0798553,0.23164268,0.13717405,0.34651768,0.13902405,-0.08671526,-0.35451317,0.08581007,0.10240758,0.370284,0.15051094,0.102084965,-0.09205707,-0.05461977,-0.09506887,-0.023241743,-0.005637473,0.01681097,0.17247285,-0.17737913,0.15025614,-0.20024408,-0.27654153,-0.041058436,-0.14289567,0.343907,-0.14361377,0.23354165,0.20155217,0.33519578,0.27632186,0.06689526
tremor_postural_right,-0.1042664,0.27223888,-0.04872947,0.11079717,0.02917446,-0.050088,0.18267441,-0.23144951,-0.11018689,-0.0049234172,0.07432998,0.12019656,-0.14594693,-0.25463873,-0.03932873,-0.2241844,0.026211625,0.21603955,0.159547,-0.63819164,0.3607365,0.020795252,0.11363729,-0.16567615,-0.13534757,0.27022216,0.0907518,-0.31852058,-0.04525419,0.07346824,0.040114682,0.10854808,0.10859491,0.09159343,0.016851548,0.05820814,-0.0352776,-0.21557656,-0.085919,0.17738092,0.06325218,0.14233854,-0.010335749,-0.2256295,-0.019301841,-0.0029087083,0.00075938104,0.07164552,-0.259543,0.3123996
bradykinesia_speed_left,0.25088394,-0.09381135,-0.094714805,0.015141707,0.16634107,0.122131936,0.027704276,0.086764604,-0.26831684,0.20037746,-0.33722517,-0.08558171,0.07086405,0.24097688,0.07232548,-0.43732926,-0.026466303,0.053903785,-0.12423356,-0.015324401,-0.18375984,-0.62977916,-0.048075695,0.10398345,0.10205127,-0.0508025,0.16793658,-0.10768081,0.19551215,-0.37142992,-0.39645085,-0.18809181,-0.21552111,-0.015057916,-0.054911766,0.096596226,-0.1164245,0.050892726,0.06395897,0.35443825,-0.116702236,-0.16757624,0.11008075,-0.0484288,-0.22457083,0.12974499,-0.23374377,-0.017953964,0.027029682,0.108883105
bradykinesia_speed_right,-0.14924373,0.05037447,-0.092967056,0.088809766,0.223047,0.17421235,0.27022132,-0.029662369,0.0053678453,0.025564505,0.0995715,0.15512557,-0.29848802,-0.089293316,0.022214603,-0.15566969,0.09802606,-0.09333097,0.3971306,-0.33836183,0.13552947,-0.24578716,0.101387106,0.039907243,0.025561912,-0.2686344,0.03491515,-0.07092533,-0.058161695,-0.061800323,-0.19964199,0.06450949,-0.01890826,0.0015219774,-0.1765366,-0.08074146,0.116313346,0.19457032,-0.15469937,0.2708507,0.20264293,0.21330786,0.014244247,0.027615603,0.06411423,0.27077085,-0.08361125,-0.30452144,0.11418418,0.1804968
bradykinesia_amplitude_left,0.16689521,0.14096136,0.09907157,-0.11461823,0.20727512,-0.032542937,0.05364306,-0.11060045,-0.015663832,0.15017359,0.10247149,-0.12179493,0.059715807,0.26382065,-0.1276933,-0.024765827,0.19763732,0.10816024,-0.05400938,0.13678192,-0.080039345,0.11760585,-0.09035679,0.28968197,0.038463585,0.2032623,-0.19794773,0.038853377,0.3002736,-0.041602448,0.17134476,-0.26923317,0.09787278,-0.10683608,0.082576565,-0.037014507,-0.21985826,0.1571354,0.20686892,-0.21020956,0.04154539,0.16303368,0.19372062,-0.2078667,-0.17031452,-0.2298583,-0.07925942,-0.14412862,-0.1763181,-0.202487
bradykinesia_amplitude_right,0.029507328,0.11451901,-0.09006339,0.029819723,0.24610679,-0.076353304,0.0085984,0.33653006,-0.04279966,0.08013186,0.017214656,0.043847196,-0.19093853,0.14751165,0.0131963305,0.035321623,0.0533403,-0.03920801,0.1383319,0.056752235,0.1989076,-0.03160127,-0.22389539,-0.0011502797,0.12582505,-0.30757284,0.07275085,0.123417795,0.0059457216,0.13367926,-0.012696394,0.18824847,0.20243627,0.029038485,0.16441123,-0.15841141,0.13304947,0.21830328,0.104411654,-0.05709973,0.0011984726,0.2047496,0.025903864,0.097503655,0.087614484,0.085489646,0.054834593,0.019554462,-0.2521847,-0.038403243
