Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_0,-0.16900449,-0.37880957,0.5113661,-0.6190299,0.072183885,0.25565085,1.602626,-1.1114079,0.10667125,-0.3087996,0.15627706,0.31385586,0.46988925,0.23469451,0.10093228,-0.34548864,0.05097482,0.9229827,0.6118104,0.764634
volume_sn_voxels_feature_1,-0.0836571,-0.25149032,-1.0504172,-0.84129745,-0.42257804,0.235778,2.011312,-0.86743474,0.3004278,0.08006157,0.342003,-0.84515136,0.78811705,0.401985,0.66850096,-0.64829963,-0.6708121,1.2457522,0.58899856,0.4947235
volume_sn_voxels_feature_2,0.20287673,-0.23711284,0.8889541,-0.45094815,0.54317224,-0.01012894,2.139417,-0.44346935,0.27540657,-0.42678833,0.36623973,0.5096527,0.26426706,0.37103495,-0.08474051,0.16216598,-0.03594313,0.4745002,0.3587344,0.108394556
volume_sn_voxels_feature_3,0.49364716,-0.19951026,0.105424844,-0.42224038,0.26267338,-0.40942657,1.4071275,-0.4404062,0.122335486,-0.19975884,0.060889423,-0.15066876,-0.049817704,-0.15821025,-0.07683299,-0.20476791,-0.31287265,0.9350285,0.01826943,-0.26099098
volume_sn_voxels_feature_4,0.7280545,0.39275014,0.37583485,0.00990583,0.56367934,-0.52006257,1.3857882,0.22150181,-0.01971993,-0.47929326,0.052698616,0.02240345,-0.009046234,-0.10896953,-0.7046021,-0.07238907,0.06345444,-0.9645658,0.07766075,-0.97293097
volume_sn_voxels_feature_5,-1.0227406,-0.23140198,0.8386461,-0.5010699,0.10260639,-0.44836298,1.3254619,-1.1358025,-0.4513562,-0.29483104,-0.1900567,-1.0411277,-1.0076059,0.6718926,0.31913152,0.75931257,0.20666845,-2.612142,0.09373118,-0.033644922
volume_sn_voxels_feature_6,-0.78036636,-0.16705805,0.58677435,-0.14646871,0.62269807,-0.036272086,1.7052547,-0.1693713,0.5528907,-0.024330987,0.043174736,-0.46788833,0.06848428,-0.23915893,-0.3604938,0.91906184,0.22484788,-1.3717176,0.38018253,0.090869196
volume_sn_voxels_feature_7,-0.5673756,0.36696106,0.3100809,-0.55886316,-0.5596268,-0.08630636,1.2698418,-0.9775002,-0.05530373,-0.2778818,0.19818449,-0.924954,-0.8596058,0.10712557,0.4562485,0.13631314,0.08021152,-1.3110535,0.40374178,0.3950813
volume_sn_voxels_feature_8,0.22055428,0.39165655,0.021148121,-0.06123894,-1.2029562,0.8466283,1.5633287,0.5176894,0.31667864,0.6078658,0.42157045,0.32663742,0.79472125,-0.2554544,-0.13444048,-0.7247867,-0.1459038,-2.0328968,-0.1668678,0.01102618
volume_sn_voxels_feature_9,0.7700994,-0.2506606,0.13133673,0.4040603,-1.2500776,1.0442275,1.2570506,1.0492448,0.112050526,0.57880974,0.34920582,0.4217904,1.1316059,-0.4329037,0.040052995,-0.8036562,0.06386253,-0.94559747,-0.44165844,-0.0065745246
volume_sn_voxels_feature_10,0.86863583,-0.6456535,0.4860208,0.5987051,-1.1832774,1.240705,1.1749027,0.9787958,-0.10850649,0.5716562,0.2881631,-0.101069145,1.1451383,-0.13333532,0.031778503,-1.4685664,0.450518,-1.311649,-0.23856187,-0.11957998
volume_sn_voxels_feature_11,-0.59625435,-0.6459578,-1.04764,-0.20952685,-1.0653921,0.5476627,1.3785181,-0.8473289,0.443801,0.33832917,0.2074647,-0.8053045,0.9856596,0.1302929,0.4222272,-0.6326786,-0.29579562,1.3702015,0.4727403,1.1807966
volume_sn_voxels_feature_12,-0.096775636,-0.018231155,0.050956972,0.007472882,-0.19219819,-0.014937865,2.1965973,-0.39792377,0.17936023,0.059317186,0.7132519,-0.40443474,0.34969604,-0.36343977,0.044391323,-0.13638304,-0.093319595,1.5381356,0.21126601,0.8071552
volume_sn_voxels_feature_13,0.27881753,0.25053215,0.69365305,0.21979097,0.27676964,-0.47152826,0.871795,0.4546564,-0.14287648,-0.30764252,0.40753868,0.2917045,-0.19831513,-0.32622117,-0.18183498,0.29493016,0.032308247,0.3275565,0.11953015,-0.15372749
volume_sn_voxels_feature_14,0.64677745,0.5767163,-0.42012975,-0.13065535,-0.30986628,-0.81116486,1.0695281,0.49117735,-0.21079817,0.029535126,0.17853877,-0.8895414,-0.7249556,-0.88102305,-0.67543554,0.2965946,-0.2416723,0.680272,-0.6277766,-0.23014827
volume_sn_voxels_feature_15,-0.86585194,0.11756683,0.5740903,0.58623093,0.50077856,0.16682284,1.4347594,0.9636218,-0.3731586,-0.142253,0.37407836,0.65572923,0.5293089,0.07418208,-0.056048352,0.6720966,0.17593798,-1.5790635,0.14811668,-0.08874147
volume_sn_voxels_feature_16,-0.016545275,0.1941338,0.68268514,0.72265285,0.36432815,-0.31042475,1.3135724,1.2826124,-0.7142938,-0.07726195,0.04880663,0.3613248,-0.21540835,0.03367083,-0.31995878,0.02368776,0.15854388,-0.8683331,-0.21288735,-0.6684884
volume_sn_voxels_feature_17,-1.1369541,0.33549303,0.27723694,0.68010324,0.36216232,-0.3195903,1.3792336,1.2004683,-0.17117703,0.20112267,0.2254597,0.099810846,0.058747493,-0.0047077346,-0.08429156,0.3770283,0.08226977,-1.9554851,-0.118339024,-0.5515593
volume_sn_voxels_feature_18,-0.3405975,0.44258112,0.03055159,0.7067113,0.3052114,-0.19866224,1.3244185,1.0951958,-0.5877392,0.2642925,-0.1105291,0.45709166,0.043749657,0.048385587,-0.40771505,-0.049755543,0.1978103,-1.5420758,-0.2646533,-0.9994227
volume_sn_voxels_feature_19,-1.0775464,0.47383717,-0.12037869,-0.3717726,-0.84956795,-0.3952463,1.3981504,-0.006335952,-0.22713839,0.5254265,0.0924867,-0.38852447,-0.29105067,-0.14053504,-0.09911655,-0.21553953,-0.17228943,-1.3277253,0.40127575,-0.01516953
volume_sn_voxels_feature_20,-0.50199705,0.30795977,-0.5792539,0.12718116,-0.81964386,0.02671476,1.284723,1.2273065,-0.57765037,0.79078525,-0.22906883,0.4410082,0.3535542,-0.225805,-0.48588827,-0.479727,0.046624366,-1.796592,-0.2828099,-0.62312776
volume_sn_voxels_feature_21,-0.1291978,0.62269396,-0.3795483,-0.63299626,-1.5500449,0.11731796,0.8549005,-0.7093963,-0.26366904,-0.7083439,-0.05034566,-0.7495621,-0.110862486,0.14007501,0.63104707,-1.2298543,-0.21231462,-1.5709777,0.6752632,0.43725094
volume_sn_voxels_feature_22,0.66979676,0.4233185,0.08120693,-0.34593478,-1.6005427,0.40212387,0.56057525,-0.42697915,-0.1598114,-0.55037326,0.01872907,0.11784347,0.7116382,-0.038178377,0.48047787,-0.9432163,-0.4748607,-1.4844968,0.07385707,0.35919526
volume_sn_voxels_feature_23,0.88214207,-0.32817245,0.17376558,-0.38798633,-1.7825643,0.61309,0.27725658,0.12355521,-0.24817517,-1.3193811,0.13254929,0.6649255,0.98200446,0.16672634,0.7350879,-1.3038685,-0.1488121,-1.7482607,0.14042965,0.6243855
volume_sn_voxels_feature_24,0.9909156,-0.31096777,0.68415433,-0.08860328,-1.4112061,1.072945,1.1835656,0.7014144,-0.27405062,0.07800009,-0.15657935,-0.22318763,1.2062978,-0.11227916,0.5799629,-1.307744,0.32898238,-1.4365333,0.04867906,0.10280221
volume_sn_voxels_feature_25,-0.68301886,0.35986537,-1.2905339,0.5542577,-0.7949555,0.11965421,1.2398468,-0.2194784,0.3215776,0.2499519,0.46106562,-1.3834859,1.0444555,-0.13171698,0.06796375,-0.090250485,-0.25160483,1.1173342,-0.06706204,1.3127526
volume_sn_voxels_feature_26,-1.1418911,0.2601292,-0.764304,0.12861428,-0.24731632,-0.9449911,1.414484,0.71423614,-0.7073592,0.7836046,-0.1419398,-0.32425454,-0.008921597,0.05038851,0.26941565,0.5687692,-0.11770932,-1.7067488,-0.43805966,-0.38040477
volume_sn_voxels_feature_27,0.15248553,-0.29415646,-0.5590322,-1.2153151,-1.3827738,-0.15114684,-0.32581842,-0.91483855,-0.544974,-1.3202621,-0.7535231,-1.109053,-0.08422433,0.66655,0.7123363,-1.6393365,0.2670252,-1.3651258,0.8102962,0.49089932
volume_sn_voxels_feature_28,0.013690693,0.3615583,-0.35795096,-0.62543005,-1.4982854,0.05879788,0.6081004,-0.60377234,-0.3070482,-1.0975865,-0.06253461,-0.39585033,0.15101682,0.017926838,0.37113762,-1.4136792,-0.09525016,-2.022972,0.20690773,0.28546178
volume_sn_voxels_feature_29,1.0528599,-0.5906606,-0.46202564,-1.2523304,-1.5639989,0.009756174,-0.627524,0.025430195,-0.70003235,-1.5652105,-0.46881148,-0.42057896,0.5124404,0.66100633,0.8863738,-0.95724607,-0.41945732,-1.0594463,0.37300318,0.6839861
volume_sn_voxels_feature_30,1.0562909,0.21359296,-0.28189546,-1.0828398,-1.3102045,0.50759065,-0.13911425,-0.14156401,-0.29704005,-1.358099,-0.09589814,0.52936697,0.58966863,0.27932203,0.7581864,-1.2977386,-0.37655458,-1.384168,-0.106333315,-0.018323475
volume_sn_voxels_feature_31,1.0303938,-0.4188855,0.39789167,-0.8298201,-1.6051345,0.34733036,-0.6416065,-0.038302172,-0.5565194,-1.458306,0.036975484,0.6348087,0.9485462,0.018905904,0.81721705,-0.95391804,-0.20908499,-0.47289115,0.13163576,0.27091172
volume_sn_voxels_feature_32,0.9077828,-1.0453554,0.98362255,-1.1518946,-1.1383694,0.29835692,-1.124042,-0.00015569494,-0.54869163,-1.4476649,-0.17587548,-0.8134541,0.6709251,-0.022265026,0.87377226,-1.2672414,-0.24740088,-0.9741428,0.41484565,0.11398534
