Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,-0.020661619,0.12646636,0.075238526,-0.32322043,0.034146417,-0.041985076,-0.2311256,-0.21274975,0.079677045,0.08154257,-0.06653474,-0.13952605,-0.28660467,0.08871474,-0.21696626,0.061051887,-0.005085787,0.17831104,0.1018495,0.21412666
rigidity_right,-0.045219373,-0.09788205,-0.16497827,-0.089141965,-0.3191429,-0.054049853,0.09155871,-0.12817827,-0.15286097,0.09814918,-0.04236904,-0.326399,-0.10427595,-0.5699257,0.26405114,0.055630647,-0.15811916,-0.12944093,0.15624212,-0.06957771
tremor_rest_left,0.27484095,-0.041192703,0.038164333,-0.19167604,0.13717459,0.38032508,-0.13652112,-0.06626054,0.13131352,-0.097974986,-0.07858872,-0.091146335,-0.080018155,-0.03971832,-0.076172985,0.19504549,-0.19670504,0.0008617647,-0.16501716,0.038467012
tremor_rest_right,0.14610867,-0.22999401,0.014372364,0.00638968,0.1680149,0.08713471,0.01000584,-0.17022438,0.41623354,-0.0010647032,-0.13074179,-0.10894059,-0.009671057,0.001994015,-0.09408301,-0.031775463,-0.26737502,0.16615105,-0.0515024,-0.05507919
tremor_postural_left,0.15005423,0.19265644,-0.0051169423,0.1119322,-0.03246349,0.08571804,0.004719141,-0.063145265,-0.12846532,0.08306677,0.113789394,-0.063864395,-0.19277097,0.26764193,-0.1308453,0.18154478,-0.021037083,-0.042608302,0.04673354,-0.059470966
tremor_postural_right,0.0125333,-0.5570999,-0.1734662,0.2690663,0.089840844,0.05659803,0.2102543,0.08617892,0.12674439,0.06985814,-0.0736572,-0.07460578,0.021960793,-0.015409143,0.084986374,-0.013461981,0.22608528,0.12065308,-0.0032555375,0.040602043
bradykinesia_speed_left,0.1752317,0.23558351,0.0547445,-0.290318,0.20906575,0.19448015,0.05403966,0.016417842,0.027752873,0.083479635,0.020780109,0.24294268,-0.0063860514,-0.066890135,-0.19849764,-0.07553702,0.2992875,-0.04750661,0.08625735,-0.13127625
bradykinesia_speed_right,-0.10740593,-0.013428764,-0.0470733,-0.08943248,-0.47398382,-0.12488575,0.13298176,-0.1819588,0.055943202,0.097840756,-0.12966871,0.07914404,0.08884962,-0.0027606515,0.45330888,-0.071453184,-0.092476666,-0.004135187,-0.3229629,0.2551736
bradykinesia_amplitude_left,0.14232853,0.009779488,0.31800032,-0.123046145,0.08323478,0.0019038067,0.012379941,-0.14700592,0.30037734,-0.009961639,0.0021358307,0.019430181,-0.06409601,-0.15487777,-0.13066085,0.27186844,0.32969353,0.01364458,0.108807944,-0.037950605
bradykinesia_amplitude_right,0.04994449,-0.10304452,-0.038767762,0.33090892,-0.41113847,-0.23708089,0.10424529,-0.020068178,0.0952735,-0.025921792,-0.19225593,0.15339978,0.0021502457,-0.08626706,0.3481249,0.07659243,-0.054133452,0.019233065,0.0727149,0.17962229
bradykinesia_rhythm_left,-0.06734746,-0.045843706,0.083559416,-0.22680825,0.060175646,-0.009773885,0.065063626,0.022974627,-0.016046034,-0.03243955,-0.015453499,0.0034964196,-0.069976024,-0.14426008,-0.06447168,0.010930744,0.10105982,0.31748024,0.18857136,-0.078678705
bradykinesia_rhythm_right,0.030498294,-0.07242069,0.1634478,0.34342408,-0.36614442,-0.2827711,0.142702,-0.2550722,0.18073522,-0.15462585,-0.11208879,-0.2949684,0.12997605,-0.25510427,0.9701923,0.03353248,0.07955111,-0.08856178,0.1162165,0.22984938
mirrormovement_left,0.21012583,-0.40670958,-0.24990794,0.14575058,-1.1783272,-0.20167246,0.21927667,-0.1925849,-0.23995928,-0.19397959,-0.072200045,0.118661,-1.6703634,-0.1862339,0.009476617,-0.06606916,-0.43585834,-0.22740541,0.17945299,0.10802691
mirrormovement_right,-0.15784927,-0.057387885,0.16150492,-0.9142124,1.2280504,0.038189244,-0.36387736,0.17741863,-0.05755577,-0.08646511,0.6706458,0.4875541,-0.116333336,0.0392254,-0.63766575,-0.121480726,0.9811547,0.10856244,0.050488643,-0.03355447
