0,1,2
-1.6241598,-0.09184407,-1.370966
2.5384378,-0.22549118,1.633716
1.5602021,0.69035786,1.8231413
0.89498407,-0.056418374,0.9729624
1.0549444,-0.9071269,1.3062637
1.4733924,0.13075984,-0.13155143
-1.1850599,0.23057012,-0.06811423
0.62094086,0.05394875,-0.8260671
-0.019131051,0.2741766,-0.34727693
0.32665712,-0.09344844,-0.92582285
1.2258513,0.37974808,-1.459364
-2.1125195,0.28120384,0.7789518
-0.22712584,-0.19452532,-0.68594116
-0.27854487,-1.6367277,-1.4394503
0.34907368,-0.1064913,-1.7919066
3.1334481,0.21861418,0.57655156
1.1121839,0.04389249,0.2843129
