Subject_ID,Factor_1,Factor_2
Subject_1,1.191704,0.6210864
Subject_2,0.70894176,-0.10394911
Subject_3,0.5770339,-1.2026994
Subject_4,0.42336702,-0.6094159
Subject_5,0.40550634,-0.09097619
Subject_6,-2.2524407,1.0889331
Subject_7,0.046110865,0.6623283
Subject_8,0.6379545,-0.2836282
Subject_9,1.0791378,0.94611496
Subject_10,0.25654384,-0.46208823
Subject_11,0.36891776,1.1611849
Subject_12,-1.2299145,-0.18709433
Subject_13,1.0331994,-1.4540182
Subject_14,-0.7059936,-0.63662887
Subject_15,-0.31710574,-0.8122043
Subject_16,-0.62680393,-0.21394473
Subject_17,-0.74235314,0.22358547
Subject_18,-0.7162288,-1.9705591
Subject_19,-0.91897994,-1.1350826
Subject_20,0.48136884,1.4982375
Subject_21,-0.34158704,0.16529784
Subject_22,0.7194916,-0.16296281
Subject_23,-0.6111374,0.015730102
Subject_24,0.6625401,-0.34607017
Subject_25,0.7420683,-0.7954451
Subject_26,-1.7944206,0.6759067
Subject_27,1.0163468,-0.38607097
Subject_28,-0.70333266,0.40973923
Subject_29,0.6893623,-0.35752302
Subject_30,1.0054028,-0.17302045
Subject_31,0.67703825,2.1775246
Subject_32,-0.30896702,-0.18827353
Subject_33,-0.25854838,0.081666164
Subject_34,-1.8959361,0.00034281716
Subject_35,-3.720144,0.082205586
Subject_36,0.9899744,-1.7253861
Subject_37,0.18486716,-0.04515952
Subject_38,0.95015585,0.67619354
Subject_39,1.0786912,-0.05468837
Subject_40,0.51024306,-0.39876884
Subject_41,-0.7780054,-0.7318096
Subject_42,1.3912396,-0.079022095
Subject_43,0.5955573,-0.22811222
Subject_44,0.1218971,-0.5585444
Subject_45,3.9441009,-0.7598687
Subject_46,1.5728735,-0.8475546
Subject_47,-0.33595043,0.17669906
Subject_48,0.8063056,-1.2588503
Subject_49,0.53121704,-0.31982985
Subject_50,-1.6776563,0.070542365
Subject_51,-1.4458816,0.11033206
Subject_52,0.44355202,-0.08092693
Subject_53,-0.37008917,-1.211279
Subject_54,-1.4544642,1.0202782
Subject_55,0.8723743,-0.19505262
Subject_56,-1.60229,0.1627931
Subject_57,-1.7328329,0.6074381
Subject_58,1.1386564,0.266966
Subject_59,-0.5423195,-0.2077195
Subject_60,-0.6350092,1.2891545
Subject_61,1.854499,-0.16399263
Subject_62,-0.9276778,-0.75033945
Subject_63,-0.15428947,0.08768954
Subject_64,1.1980292,0.44034627
Subject_65,-0.9649218,-0.3291926
Subject_66,-0.68505585,0.25847405
Subject_67,0.0667432,0.19941303
Subject_68,-1.8514694,-0.9422221
Subject_69,-2.157646,0.90671104
Subject_70,0.35332108,0.04040072
Subject_71,-1.0803996,1.347181
Subject_72,1.9462175,1.0127102
Subject_73,-1.9237871,1.1459448
Subject_74,1.7287269,-0.06849964
Subject_75,0.29021668,-0.22582297
Subject_76,1.5859029,-1.2472436
Subject_77,1.4787,-1.6369951
Subject_78,-0.18125227,0.25583613
Subject_79,-0.64819264,0.15834412
Subject_80,0.91235334,1.2332418
Subject_81,-0.29145667,0.24548817
Subject_82,-0.52783984,0.15151873
Subject_83,-0.5963416,0.78931975
Subject_84,0.7923677,-0.3228396
Subject_85,0.8293159,0.47720328
Subject_86,-0.4038697,0.080895424
