Subject_ID,Factor_1,Factor_2
Subject_1,0.34811062,0.15556112
Subject_2,-0.6703004,1.2834308
Subject_3,0.59188414,0.1539265
Subject_4,0.785127,-0.87484205
Subject_5,-0.5236977,-0.6838718
Subject_6,-0.2791172,0.36143565
Subject_7,0.36451828,0.7550109
Subject_8,-0.82945967,0.15690576
Subject_9,0.060630407,-0.0038088532
Subject_10,-0.48878428,0.8849792
Subject_11,0.042698335,0.49102175
Subject_12,-0.38932955,1.1248202
Subject_13,-1.5183873,-0.15407152
Subject_14,0.78042847,1.7254595
Subject_15,-0.50077045,0.48366964
Subject_16,-0.6393429,-1.628178
Subject_17,-0.30727452,0.5328678
Subject_18,-1.1595812,-0.022036865
Subject_19,-1.7216451,-0.14684637
Subject_20,0.08080728,-1.6076314
Subject_21,-0.6771814,-0.26267868
Subject_22,-0.10108384,0.14028491
Subject_23,-2.780232,-0.32716623
Subject_24,0.26569343,1.1107242
Subject_25,0.94930094,0.31628105
Subject_26,-0.10521956,0.6220966
Subject_27,-1.2409222,-0.663138
Subject_28,0.8179963,0.8780004
Subject_29,1.3350556,0.6795743
Subject_30,0.6106092,-2.5683012
Subject_31,0.5215687,0.32613415
Subject_32,-0.8577166,1.393392
Subject_33,0.39408726,0.39018187
Subject_34,-1.3751162,-0.82974935
Subject_35,0.49567196,-0.5195027
Subject_36,-0.354558,-0.9476101
Subject_37,0.9126513,0.27426
Subject_38,0.07764417,0.06710192
Subject_39,-0.38397688,-0.42687064
Subject_40,0.20107627,-0.9648869
Subject_41,0.64623994,-0.27488995
Subject_42,-1.1118848,-0.0035175113
Subject_43,0.1622354,-0.29804453
Subject_44,-0.6481857,-0.77678263
Subject_45,0.34300828,0.048149236
Subject_46,-0.9936552,-0.9110926
Subject_47,-0.2501972,-1.4626685
Subject_48,-1.5161158,0.25629726
Subject_49,-0.814423,-2.305947
Subject_50,-1.553685,0.24777159
Subject_51,-0.050229747,-0.7910995
Subject_52,-0.05083951,-0.75281
Subject_53,0.3933939,-0.042195152
Subject_54,0.9130266,2.091798
Subject_55,-0.5920313,0.011056969
Subject_56,-0.69788724,0.017322354
Subject_57,0.6302984,0.5849167
Subject_58,0.48250154,-0.92311513
Subject_59,0.23459484,0.24364683
Subject_60,-0.11712822,1.0801939
Subject_61,-0.7204028,-1.112824
Subject_62,-1.1219833,-0.23156126
Subject_63,0.8858048,-0.49584362
Subject_64,0.5050915,-0.5381748
Subject_65,-1.4737675,-0.5265308
Subject_66,0.007804679,1.4188988
Subject_67,-0.367338,-1.2008204
Subject_68,0.30249593,-0.31111953
Subject_69,-1.0694283,0.099780224
Subject_70,-0.10717314,0.65565157
Subject_71,0.3220679,0.8129372
Subject_72,0.57934034,-0.03187336
Subject_73,0.7454722,0.3829342
Subject_74,0.038754713,-0.35245115
Subject_75,-0.5919653,-0.6063772
Subject_76,-0.3283997,-0.7640314
Subject_77,-2.7134452,-0.13837093
Subject_78,0.006281551,-0.41578153
Subject_79,0.80960816,0.5849316
Subject_80,-0.19076855,-0.06893485
Subject_81,0.682422,0.008644007
Subject_82,0.53983766,0.7207084
Subject_83,0.89451927,-1.6077765
Subject_84,-1.2638869,-0.32228675
Subject_85,0.8777981,0.18311162
Subject_86,-0.31926468,0.8509764
