Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.60388756,-0.36822945,0.6247924,1.0502481
Subject_2,0.037483655,-0.64300734,1.030801,-0.37038186
Subject_3,-1.6656678,-0.004158162,-0.69451797,0.38022014
Subject_4,0.5078817,-0.14420308,0.21299586,0.34906575
Subject_5,0.4435529,-0.10059525,0.31879443,1.4079851
Subject_6,1.0752883,0.15924273,-0.47153315,-0.24284226
Subject_7,-1.7885903,-0.030028319,0.024518529,0.3600374
Subject_8,-0.3058237,1.1234472,-0.5015223,0.7933284
Subject_9,0.7443568,-1.1958464,2.4888706,0.8203706
Subject_10,-0.8834372,-0.23346587,1.7913152,0.72248566
Subject_11,0.40919995,-0.053494517,0.20129558,0.15927401
Subject_12,-1.5303577,0.41803128,-0.88803685,-1.0611243
Subject_13,0.9208509,-1.9662483,2.9960186,-0.14811437
Subject_14,0.39970496,0.91555524,-1.1868873,1.0168302
Subject_15,-0.49693957,0.84476155,-0.59953046,-0.9556824
Subject_16,-0.41399226,-1.3175657,1.2083204,-0.9599932
Subject_17,-0.16993386,0.3243688,-0.52532715,-0.092786625
Subject_18,-0.19345757,1.6823498,-1.2262038,-0.06280126
Subject_19,0.8192319,1.1012939,-1.2026942,1.427486
Subject_20,0.23414801,-1.5205754,1.8363904,-0.22207803
Subject_21,0.2426261,0.63582087,-1.4663736,0.5642026
Subject_22,-0.40293562,-0.102294266,-1.3100247,0.0063876165
Subject_23,-0.98490316,0.7701756,-1.6321639,-1.1340525
Subject_24,-0.7595982,-1.7004153,1.7867978,-0.42174217
Subject_25,0.31276053,-0.69245404,1.661517,-1.0245281
Subject_26,-1.1438402,0.5130537,-1.2614756,0.41845286
Subject_27,-0.79852164,-0.5774045,0.9438619,-1.1618451
Subject_28,0.035978302,0.6365838,-1.2868134,0.066155255
Subject_29,0.55220914,0.4265239,-0.15347697,1.2428176
Subject_30,1.848044,-1.0650964,1.5518674,0.09005955
Subject_31,-0.35197923,-0.4657435,1.2633163,-1.5967401
Subject_32,0.08061685,0.6821983,-0.40206066,-0.7178262
Subject_33,-0.87627685,0.42056292,-0.82669336,-1.1653343
Subject_34,0.09770965,1.0010486,-1.958598,-0.81084055
Subject_35,0.027605996,0.26437363,-0.75388324,0.23666535
Subject_36,-1.0539525,-0.5084306,0.91250837,-0.47105372
Subject_37,1.3144104,-0.2710998,0.558189,0.1468001
Subject_38,-1.9019593,-0.8028043,1.8140656,0.7837697
Subject_39,-0.25724408,-0.2991443,0.7074075,-1.240827
Subject_40,-0.08252181,-0.13582878,0.50411594,1.1321094
Subject_41,1.212733,-1.1145176,1.1508412,-0.7144162
Subject_42,-0.9163475,-0.16333748,0.81892234,0.7298348
Subject_43,1.1025538,-0.29986686,0.77789617,0.7709192
Subject_44,-0.18680769,-0.23300116,0.29743987,-2.1259274
Subject_45,-0.56508225,-0.5182942,0.9862761,0.94365215
Subject_46,-0.25812638,-1.0319135,1.8569773,1.0369567
Subject_47,-0.29830244,0.5129535,-0.42438003,0.89188814
Subject_48,-0.3147814,-0.5665264,1.3615828,-1.1343277
Subject_49,-0.0061537283,-0.32917058,1.4450308,0.714434
Subject_50,0.16464022,0.13198607,0.42608023,-0.022711933
Subject_51,0.14442159,0.46645483,-1.301822,0.5887228
Subject_52,-0.42025322,-0.14837837,0.6584446,0.031307813
Subject_53,-0.09023078,0.525241,-1.6086458,-1.158648
Subject_54,-0.04199689,0.50116616,-1.8456745,-0.24567409
Subject_55,-0.6221308,-0.9475794,2.3202775,-0.92183065
Subject_56,0.57033986,0.39030972,-0.72855633,0.22298732
Subject_57,-0.2701118,0.5055287,-0.5062256,-0.13101223
Subject_58,-0.8776255,-0.96340454,2.6389754,-0.15456466
Subject_59,-1.7580994,0.27475402,-0.8113548,0.059009098
Subject_60,0.4332929,0.034767203,-0.48755214,-0.80247337
Subject_61,0.84537584,0.043960113,-0.5779994,0.5646608
Subject_62,-1.1844307,0.9068081,-2.210338,0.024423862
Subject_63,-1.6464605,0.033167463,-0.1104559,-0.47326738
Subject_64,1.3213369,-1.2524247,1.3534122,-0.10877261
Subject_65,-0.47783327,0.49434835,-0.5924523,-0.5306875
Subject_66,-0.6841548,0.17878014,-0.4111417,-1.1368325
Subject_67,-0.6334595,-0.06310152,0.023251798,0.3333545
Subject_68,-1.8153145,1.0681338,-1.6063145,0.63247675
Subject_69,-0.82235277,1.2090892,-2.0383756,-0.033719406
Subject_70,0.34747484,-0.22170667,1.0138485,0.24542254
Subject_71,-0.14901836,-0.0015464548,-0.20550258,-1.1016932
Subject_72,-0.21628764,-1.4250096,0.9419584,0.94150126
Subject_73,-0.4408186,0.16279338,-1.2911046,0.15470992
Subject_74,-0.055138107,-0.27310076,0.7422025,-0.91509175
Subject_75,0.86408263,-0.103309505,0.33725783,-0.6601212
Subject_76,-0.16187423,-0.54650307,1.349621,-0.6389853
Subject_77,0.7504107,-0.70536697,1.6018947,0.36221325
Subject_78,-0.29067707,0.21660534,-0.45305172,0.7302767
Subject_79,-1.4039104,1.6279533,-2.3784661,-0.9569902
Subject_80,0.12677108,-1.2837808,2.5689933,0.6105227
Subject_81,-0.5465848,0.22318777,-0.62931675,1.0373236
Subject_82,-1.1613274,0.26705983,-1.8082219,-0.65067
Subject_83,0.1898152,1.3674724,-1.4736643,1.3521286
Subject_84,-1.037163,0.0070560044,-1.0389698,1.1603742
Subject_85,0.20822735,-0.861936,2.1910453,-0.42547774
Subject_86,-0.075217105,0.19358915,-0.44965845,0.29439932
