Subject_ID,Factor_1,Factor_2
Subject_1,0.046523977,-1.0194045
Subject_2,0.3714791,1.4338123
Subject_3,0.5385892,-0.18998009
Subject_4,0.8237739,1.0478257
Subject_5,0.18626685,0.8764193
Subject_6,1.045761,-0.83620906
Subject_7,1.6185166,-0.03591095
Subject_8,0.2752081,0.6069531
Subject_9,0.9509017,1.578673
Subject_10,0.8493695,-0.49678433
Subject_11,-0.93760276,0.8123696
Subject_12,-0.43815452,2.458861
Subject_13,1.8671615,0.61779803
Subject_14,-0.5627474,-0.6349018
Subject_15,-0.615394,-0.78795594
Subject_16,-0.4640613,0.2781058
Subject_17,-0.4646311,-1.0321531
Subject_18,-5.165291,4.15449
Subject_19,-0.42590934,1.8998859
Subject_20,0.54351604,0.88361716
Subject_21,-0.35705626,-0.27472728
Subject_22,0.3612409,0.53535974
Subject_23,-0.5724813,1.686978
Subject_24,0.6036661,1.6328211
Subject_25,0.41317856,1.1026518
Subject_26,-0.55934876,-0.82312196
Subject_27,0.8537639,0.65033615
Subject_28,-0.99212784,-1.1038841
Subject_29,0.99871695,1.4573995
Subject_30,1.6648988,0.5892973
Subject_31,0.90316266,1.0809318
Subject_32,-0.25553218,0.44919154
Subject_33,0.37150845,0.7743579
Subject_34,-1.3143913,-0.0018435154
Subject_35,-0.8477408,-0.65270996
Subject_36,0.44590542,0.6096803
Subject_37,0.54903185,-0.71752566
Subject_38,0.8706997,-0.82164705
Subject_39,1.5736723,0.30368802
Subject_40,0.264985,0.72147655
Subject_41,0.417868,0.6603292
Subject_42,0.4319366,0.19134235
Subject_43,0.42532712,0.7693032
Subject_44,0.15068424,1.4753451
Subject_45,-0.994703,0.84212494
Subject_46,1.4754416,1.6996613
Subject_47,0.8845924,-0.5022873
Subject_48,1.3471652,1.0025802
Subject_49,0.744169,0.7318886
Subject_50,-0.9877741,-1.3793417
Subject_51,-0.38999543,-0.28461227
Subject_52,2.1121163,0.28634155
Subject_53,0.18698214,-0.6951236
Subject_54,-0.77467346,-1.2662865
Subject_55,0.55774575,1.4957842
Subject_56,-0.3245211,-1.1044859
Subject_57,-0.49499762,-1.3264006
Subject_58,1.4061227,1.2755532
Subject_59,-1.2817423,-0.37915933
Subject_60,-0.0287569,-0.695705
Subject_61,0.1893443,1.938995
Subject_62,-1.5922782,0.6152881
Subject_63,0.024159355,-0.84521514
Subject_64,-1.1786463,0.03649777
Subject_65,-0.8624237,-1.3205056
Subject_66,-0.6330622,-1.1007668
Subject_67,0.9017794,0.768211
Subject_68,-1.5664661,0.150489
Subject_69,-2.1319592,2.0653968
Subject_70,0.42765713,-0.6004528
Subject_71,-0.14647932,-0.91371036
Subject_72,0.44934744,0.19679387
Subject_73,-1.2872238,-1.4374044
Subject_74,1.025727,0.3861966
Subject_75,0.40832704,-0.047980957
Subject_76,1.1575081,1.5310851
Subject_77,2.5474048,1.1163522
Subject_78,0.18003993,-0.42894015
Subject_79,-0.8771024,-0.8825467
Subject_80,2.3325975,0.9080171
Subject_81,-0.35400087,-1.0066569
Subject_82,-1.6900985,0.79480606
Subject_83,-1.4293385,-0.8993256
Subject_84,-1.0431576,0.16868702
Subject_85,2.7871928,1.0977676
Subject_86,-1.6079403,0.3671397
