0,1,2
-1.4511001,0.9219661,-0.2681842
0.586258,-0.5000324,0.130844
-0.3413365,-0.36397758,-1.5532176
-0.4414631,-0.16503221,-1.5837024
0.14274135,-0.7694975,0.28109962
0.66332096,-0.77294445,-0.65462965
1.6940162,1.696538,0.7532
-0.1256202,0.62789977,-1.9904171
1.7847728,-1.4923999,-1.818068
0.3584767,-1.273954,1.0104315
1.7189417,0.62778056,-0.8531281
-1.8116817,-0.0055757756,1.0198321
0.20682596,-1.9580265,0.31151965
1.1515971,-2.3439848,0.12260848
-0.95450974,0.20948583,0.61398876
-0.97537476,0.6782601,0.32516688
0.32820162,-1.1152425,0.46890596
0.05757383,-1.3631179,0.9533126
-1.7195612,1.8768295,1.9874094
-1.2262732,-0.8120389,-1.0204468
-0.4412755,2.4878364,0.018220892
0.37541944,-2.2735384,-0.8806653
2.0322926,-0.8739029,-0.9312571
-0.08600251,-1.1719902,-1.2340912
0.35201448,0.111663006,1.2596072
-0.47222453,0.8519287,-0.837508
-0.685094,0.9536898,-1.6980644
1.7945346,-1.653261,-0.07459775
-1.5090761,0.25395957,-1.075316
-0.3395639,0.8105074,-0.4922039
-1.2621413,-0.7682318,0.08321227
-2.086908,1.3608087,0.06607629
1.8735712,-0.32991695,1.1222391
-0.92287123,1.0523152,-0.80377555
-0.34935012,1.4248799,-0.62716943
-1.3899176,-1.2474437,-0.8486005
0.7859721,2.3641577,0.560206
0.019012513,0.74444175,-0.2194394
1.2889229,0.1492832,-0.15558515
1.0125204,-0.025941856,0.3336161
-2.722296,1.2225969,-1.045929
1.2701123,-0.9742385,-2.0872192
0.035487458,-1.2247318,-0.41364554
-0.27227005,-1.4805487,0.52407545
1.3904738,2.1578317,0.40259567
-2.1283119,1.095687,-0.17510957
-0.17184548,0.984177,-1.6382242
-0.7381712,0.52560973,-0.10272882
0.29112265,1.9325143,-0.25493434
0.93569714,2.5315478,0.1581438
-1.1961973,-0.03567824,-0.8607943
1.4412746,0.05729872,-0.3480801
-1.136363,-0.27732134,-0.10995305
-1.6171383,1.687217,-1.9318242
1.1285677,-0.44497436,-1.6953448
-0.4921896,1.327508,-2.089509
-1.5248528,1.8251362,-1.001157
-2.0903308,-0.5665199,-0.86594075
1.6931561,1.2214985,1.5704987
-0.3594905,-1.045967,-0.7442696
1.3013728,0.69435436,1.1851009
-1.5982487,2.3255298,-0.26322603
1.2150507,0.57137024,-1.5410832
-1.2396739,1.3369733,-1.1228404
1.9522866,0.1732622,1.5405536
1.2942476,-0.26016364,-1.0121086
1.1885346,-1.7019098,0.13246608
0.032730658,-1.7648363,-1.2072793
-0.7237405,0.7195326,2.237771
-0.82649356,1.347954,-1.5459161
-0.88635164,0.6538343,1.1693016
-0.3524111,-1.945695,-1.2523332
-0.24553533,0.17208427,-0.8602927
-1.2789903,1.5005652,-1.1172618
-0.14945865,0.64533436,0.0027330318
0.19678439,-0.5642977,0.33251265
0.06280328,-0.31949022,0.64971703
0.069384694,-0.8200149,1.3618279
0.05075042,0.73825276,-0.99798924
-0.019384652,-1.1186637,-0.27505693
-1.4447726,1.2363966,-0.62285745
1.288204,-0.20841539,-0.8162494
0.008166041,0.6697198,1.6357176
1.6420559,1.4691279,-1.2083869
-1.4662298,1.4011153,-1.8522913
-0.61427,-0.6441069,1.1321347
-1.079193,-0.5339196,1.0826815
-1.3424417,0.20315279,-0.20683968
-0.9278355,0.4555957,-0.8817062
-0.8808655,1.5117108,0.07862762
1.0568542,0.103015624,-0.7338086
-0.25058812,-2.0980608,-2.1810744
1.5705421,-1.3127627,0.63897455
-1.7847396,1.5435034,-0.28422943
0.10538405,1.1608169,-0.5997644
-0.39721692,0.09709214,0.05031911
1.4642644,0.0945121,-2.0431008
0.5411302,0.8473106,-0.70804673
-0.49157247,-0.5548335,-0.26509628
-1.3260903,0.18055204,1.1935545
-1.0100623,2.4502428,-1.0998741
-2.2956479,-1.4316362,1.171126
0.060151152,-1.4497217,0.736446
-1.805833,-1.5564463,0.5020858
0.33245438,-0.87150615,1.1921638
0.9935177,0.5229502,-0.43952364
1.4238857,0.19992645,-0.45851406
1.4441125,0.45951524,1.0225991
-0.8072626,0.77525884,2.3940434
0.92068434,0.106547944,0.10372899
-1.2672899,0.6843754,0.35437736
0.48682612,-0.38566622,-0.320241
0.41087067,0.3298649,-1.0278794
-1.9406991,-1.7428248,-1.9681376
0.30257013,-2.5379133,-0.11005702
0.734562,-0.606747,0.11609174
-0.600092,2.1468556,-0.96243143
-0.50540674,-0.6857631,1.0288491
-0.008083272,-0.24877623,-0.7757075
-0.15974523,0.68468744,-1.1160446
-0.66786915,0.686369,-0.6999615
0.43994987,-1.8425854,-0.6682363
-1.3824065,0.43733093,-1.0346208
-0.91492975,-1.5903333,-0.44823366
-1.6114467,0.5665535,1.9678679
