Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.3428961,0.9921607,-0.40074235,0.14068407
Subject_2,-0.16056043,0.69849247,1.1401213,-1.6705041
Subject_3,-0.51913375,0.81879205,-0.8124755,0.017718423
Subject_4,2.1724927,1.2671692,-0.7396746,-0.27956456
Subject_5,0.3033096,-0.8940084,0.637511,-0.11735085
Subject_6,1.1205583,1.3586903,0.42228523,-1.1372739
Subject_7,-1.1929803,-0.13217029,1.4764717,-1.5761398
Subject_8,-0.045276407,-0.15234551,0.6829647,-0.42035413
Subject_9,-0.12372821,-1.5892702,-0.11000847,0.32097244
Subject_10,0.07969057,0.70494413,0.5646279,0.22186199
Subject_11,-0.85551006,-0.45388398,-0.14701408,-0.04408396
Subject_12,-0.18118095,1.700035,0.5769357,0.25710833
Subject_13,-0.696982,-1.5573529,1.462962,0.820548
Subject_14,-0.51268566,1.756976,-0.33709192,-0.23306054
Subject_15,0.038076974,1.0467333,-0.08090736,-1.5063484
Subject_16,0.2877039,-1.6960317,1.1581688,0.4598061
Subject_17,-1.5000257,-0.26811498,1.7239506,0.8113595
Subject_18,-0.019897308,-0.51552224,0.5519522,0.86951274
Subject_19,0.7289402,-0.23886648,1.1730831,-1.0827365
Subject_20,2.8250148,-1.6527978,-0.24017207,-0.18701059
Subject_21,0.58564055,0.7955263,0.7490955,0.11587877
Subject_22,-1.1874919,-0.80422306,1.3548828,0.28981355
Subject_23,2.1312516,-0.2512484,2.0953863,1.122957
Subject_24,-0.43673316,-0.5600312,-0.06428073,1.7433293
Subject_25,-0.101413205,0.9112982,-0.58437675,-1.6262999
Subject_26,-0.4014372,1.0111375,0.06490976,0.3356364
Subject_27,0.12240926,-1.1883942,-0.897416,-1.2420784
Subject_28,-0.4864379,0.6187057,-0.26837367,0.22274046
Subject_29,-1.0018482,-0.4647983,-0.75444686,-0.6464954
Subject_30,1.8776913,-1.1402905,-0.37032247,0.61792606
Subject_31,-0.7100075,-0.58974963,-1.2717057,0.5956998
Subject_32,1.0757443,-0.4912668,0.46018744,-0.02213376
Subject_33,-0.21501926,1.216923,-0.36207747,0.36539364
Subject_34,1.556233,-1.6659626,0.5821193,-0.90777063
Subject_35,1.0372193,0.014482041,-0.40241742,-0.027520448
Subject_36,1.8694259,-1.2332935,0.41720206,0.5162781
Subject_37,-0.13415462,-0.25515935,-2.0799572,-0.486338
Subject_38,-0.11467998,-1.0106748,0.016203783,-1.2183625
Subject_39,0.56852585,-1.2941388,0.45899567,-0.45760712
Subject_40,1.6271935,-0.10833377,-1.2844833,1.052753
Subject_41,-0.19562967,-1.6870036,-0.6334735,-0.46082613
Subject_42,0.0042611156,-0.69442964,-0.5562194,1.4478782
Subject_43,0.27690253,-1.0610472,-0.09250133,1.6682038
Subject_44,1.0680414,0.6303987,0.105974436,0.092250556
Subject_45,-0.3912729,-0.7578763,-0.13614841,0.47049367
Subject_46,0.9872675,-2.6919305,0.4996216,-0.06664781
Subject_47,1.2996796,0.7369769,0.014717864,-1.9707727
Subject_48,-0.54106826,-0.91955364,0.8541478,0.11479678
Subject_49,2.8683705,1.0829496,-0.05071095,0.47140443
Subject_50,-0.39344117,-1.4937989,1.2150406,-0.6201975
Subject_51,0.7652916,0.7353818,0.8743972,-1.0146767
Subject_52,1.7060641,1.1170751,-0.04321393,-0.96758974
Subject_53,0.52742106,0.75823706,-0.9521511,1.2632676
Subject_54,-1.8443588,2.9425406,-0.4508613,1.0120736
Subject_55,-0.47860232,-2.9156735,2.0696847,-0.20482582
Subject_56,-0.19641295,-1.503069,0.24778816,1.2953607
Subject_57,-0.84981734,2.3045683,-1.0350344,0.6839025
Subject_58,1.594869,-2.2197454,-0.19661564,-0.96149826
Subject_59,-0.9029571,0.8988938,-0.11971565,0.40730017
Subject_60,-0.053954903,-0.63428295,0.05918187,1.3547971
Subject_61,1.2363462,-1.3945454,0.7299834,-2.2863863
Subject_62,-0.0010434411,0.94348735,0.39059722,-0.27440974
Subject_63,0.54126245,2.7540329,-0.7867885,0.55891484
Subject_64,1.4485174,-2.131281,-0.9312732,0.61016196
Subject_65,2.7958663,-0.63572234,0.4511257,0.7964019
Subject_66,-0.29662997,-0.56378025,-0.17920278,0.44245902
Subject_67,1.2945923,0.8764697,-0.00086635613,-0.124451295
Subject_68,0.69883204,0.08781179,-0.23711343,-0.1580053
Subject_69,-0.86480635,0.46694824,2.2485857,-0.40763098
Subject_70,-0.79596037,0.28599164,0.007329992,-1.2492695
Subject_71,-0.088268526,0.367823,-0.18909155,0.44289744
Subject_72,0.019081498,-0.86564577,-1.2878958,0.85825014
Subject_73,-0.0072293775,1.9925847,-0.8958678,0.09748636
Subject_74,0.46206778,1.0935724,0.067845434,1.862374
Subject_75,-0.8275815,-1.7317603,-0.3227059,0.5034948
Subject_76,1.3432835,-0.78682643,-0.11657743,-0.11097157
Subject_77,0.9469904,-1.2295034,0.9544843,1.8954818
Subject_78,1.1689347,2.4344141,-2.7038026,-0.0012066397
Subject_79,-1.03296,2.6656837,-1.0690135,0.78022385
Subject_80,0.030039592,-0.8500806,0.18338168,0.39922395
Subject_81,0.09576281,0.8659037,-0.49921998,0.22161853
Subject_82,-0.15022033,1.2295307,-0.20629218,0.7187609
Subject_83,2.576304,1.5345588,-0.6621707,-0.34107378
Subject_84,0.50675964,-0.30475074,0.9669855,0.8013533
Subject_85,-0.17318563,-1.8428565,-0.33748662,0.33325523
Subject_86,-0.08103672,-0.79565704,-0.18289311,-0.7452327
