0,1,2,3
0.322798,-0.9333309,-0.15987983,-0.56488836
-1.3896719,1.6811932,2.061003,0.82540977
0.8625936,0.70197856,-0.1306938,-1.2682271
-1.0276932,1.2707174,-0.13656527,1.2310255
-0.22268148,0.5807265,1.3235316,-0.4562963
0.7324229,-0.55130947,0.33588353,-2.066436
-0.63732934,-1.5106021,-1.7428632,-0.41452372
1.0715216,1.6153414,-1.157369,1.3538145
0.44740582,-0.2421555,1.2753711,0.42635417
-1.0567753,-2.2607298,-1.2916914,0.123184614
0.92533225,-1.3472611,-0.61778414,0.41377813
-0.7559047,-1.7093604,-0.6721498,-0.67173713
0.10144321,-1.585072,0.43066266,0.33017632
0.6186032,-0.36813122,0.6381215,-0.4348975
0.47713238,-1.2248807,1.3113037,-0.96106714
0.08767102,0.7966452,-1.1025884,-0.7456439
0.8594307,1.1288583,-0.5216556,0.74728954
-0.044612896,-0.97518873,-0.037179496,0.3194667
-0.15685992,-1.4264505,-2.079749,-2.6330602
0.0003367175,1.2657428,0.032974,-0.5287418
0.5287435,1.0883301,-0.48155814,-0.01679307
-0.11575035,-0.8973122,0.9985983,1.3217709
0.17326358,-1.8005638,0.90798974,1.8701471
0.904617,-0.062479243,0.43519497,1.7799993
-0.21091604,1.7689848,0.5773574,-0.4423525
0.35444224,0.3265083,0.5844663,-1.3610426
0.1543774,-1.7409878,0.85618025,-1.806578
-0.7901145,0.41339284,0.9624498,0.25704625
-0.1231101,1.6714482,-0.34646413,0.14199407
0.67737234,0.86464256,0.0025537512,-2.3511927
1.6192477,-1.1007514,-2.100639,2.0411537
-0.008873447,0.782455,-1.0205513,0.37485817
0.3500657,-0.1458005,-1.6161845,1.5104052
0.5200271,-0.5036877,0.8160789,-0.15139723
0.17051339,-0.50123405,-1.2540011,-0.58461994
-0.25868267,0.74024254,-1.1203334,-1.0191466
-0.40425995,0.15669416,0.669554,-0.6177929
0.07272306,0.32526153,-0.45691702,-0.7994738
0.6889647,0.0136464555,0.0020629843,-1.9382185
0.50924987,-1.0520675,-1.8487934,0.45856044
2.3570125,0.36085078,0.3095057,-0.5466589
0.24061397,-0.13329376,-1.4706095,-2.0001464
0.05491625,1.3594942,0.64129925,2.4758646
0.6935296,-1.2703198,-0.49430227,-1.6230388
1.1322963,0.3626758,-1.2752203,0.9862207
0.8335929,0.087738805,-0.7942529,0.9582418
-1.415039,-0.59271544,-0.38762298,-0.25138658
0.6136667,0.03234159,-0.84936833,-1.2219477
0.5636114,-0.8628057,2.216451,-1.3440329
0.8721172,-0.7159214,0.12061787,0.91150534
-1.3878804,0.6522858,0.30664474,0.40256867
-1.8322691,1.2287798,-0.81733733,0.88527185
1.1288449,0.6088633,1.0112379,1.1281991
0.05024083,-0.56763685,-0.11796068,1.6392496
0.19476017,0.14678892,0.027390392,0.18776985
-1.1216604,0.90277416,1.0484375,0.82260156
1.1395679,0.25783935,0.45183238,0.74929774
-0.32575342,-1.3265802,1.752711,0.19661647
-0.6631597,-1.5532194,-0.059873607,-0.95584565
-1.5796767,-1.9918379,1.0855324,0.5667426
-0.22390217,0.37422135,-1.1675996,0.041877106
0.26438585,1.2609807,-1.0154202,0.9649
-1.0479468,0.6641885,0.74881715,-1.6359175
0.8096843,-1.1604364,-2.4808526,-0.98848146
-0.70127344,0.022642976,0.66052043,0.16975443
-0.5414236,-0.2939054,0.38522696,-0.6360525
-0.10570872,0.957324,-1.221042,1.036159
-1.0440477,-1.6697524,0.06472023,-0.033512555
-1.0416057,-0.12678508,-0.980801,-0.4076426
-1.9498305,0.42540315,0.33081347,1.955708
-0.11058383,0.3425646,0.3081242,0.24250616
-0.45140412,-0.49341905,-1.2190001,-0.73095936
1.6113808,2.037024,0.8400573,-1.1508645
-1.0178306,-1.4861602,-0.77290833,-0.8850876
-1.3393624,0.3067147,-0.71540266,1.2303504
0.31510168,-0.24053894,-0.42374212,0.40071493
1.8537956,-1.1901098,0.046074174,-0.7561768
0.42385024,0.5037917,-0.26803806,-0.5910945
-0.37810206,-1.4226003,-0.89726526,0.6435768
1.1963917,-2.2235205,0.21140333,-0.10200673
0.6490779,-1.1027662,-1.4749445,0.0024780314
-0.7467093,-0.2016285,0.9617851,-0.87342805
1.6691524,-0.7566347,1.3397319,-0.77972364
-0.2327169,0.089490116,-1.7252438,0.1657509
-0.2681624,-0.42299214,-0.59722185,1.1051793
0.36634234,-1.294161,0.54402864,-0.30771858
0.31101453,-1.1939034,0.4354584,0.14091401
0.4530423,0.6953426,1.4582179,-1.0406826
0.009297508,0.45623222,0.15375006,-1.5070019
0.019116376,-0.1440981,2.0860982,1.1247339
-0.4602913,1.7662561,-0.9824414,-1.1311591
-1.9387462,-0.14756826,-1.5571108,0.20352796
0.47743398,-0.106079005,0.06856257,-0.95117086
1.2628727,0.7238363,1.6217988,-0.27194154
1.3228558,1.2565297,-1.1964347,-0.50634
-0.035881694,0.44845423,-0.6075685,-0.2130204
1.3556167,-0.7015493,0.21839896,0.015232861
0.21834593,0.11337674,-1.9298067,-1.1711109
-0.9651985,-0.2708564,0.40962097,2.0862617
-0.72091544,0.60360336,1.6968404,-0.46283275
-0.18963583,-0.21611914,5.1957395e-05,-0.38293478
-0.8233845,-0.7956007,0.2841818,0.12689108
