Subject_ID,Factor_1,Factor_2
Subject_1,0.10600614,0.3204475
Subject_2,2.2163827,-1.0100565
Subject_3,0.08718978,-0.30947268
Subject_4,0.29419133,1.1681371
Subject_5,0.40441123,1.1233171
Subject_6,-0.86048627,-0.47005454
Subject_7,0.63934034,1.1994576
Subject_8,0.19991183,-1.5177481
Subject_9,2.5402899,0.94274884
Subject_10,1.0277925,-1.5116798
Subject_11,0.14232384,-0.42136064
Subject_12,-1.6395243,-0.33849937
Subject_13,3.333881,-0.7492293
Subject_14,-1.6046528,0.462164
Subject_15,-1.4463866,-1.9945732
Subject_16,-1.3186898,0.3520098
Subject_17,-1.0595882,-0.096779294
Subject_18,-4.1658487,0.36421627
Subject_19,-1.7935722,0.57181174
Subject_20,2.8479445,2.9129863
Subject_21,-1.2578832,-1.3321662
Subject_22,2.031964,1.2848793
Subject_23,-2.2957785,-0.49952662
Subject_24,0.6623798,0.05843768
Subject_25,1.7802699,0.67553365
Subject_26,-0.84199584,0.14148182
Subject_27,1.6550007,-0.50769544
Subject_28,-2.2515414,-0.16935602
Subject_29,1.0372415,-0.031696733
Subject_30,1.7153935,0.18546295
Subject_31,1.2100552,-0.5304506
Subject_32,-0.61830205,0.12061366
Subject_33,-1.84068,2.3705661
Subject_34,-1.5716143,-0.14721578
Subject_35,-1.094969,-0.7756586
Subject_36,1.2203192,-0.6698442
Subject_37,1.4110867,-0.90502506
Subject_38,2.1922195,0.029155644
Subject_39,1.8547392,0.07959959
Subject_40,1.2095715,0.6091988
Subject_41,2.2285564,-0.11022652
Subject_42,0.803349,0.5114147
Subject_43,1.5954716,1.085153
Subject_44,0.6644087,0.010580249
Subject_45,1.1104252,2.3557572
Subject_46,2.3095903,-0.91827315
Subject_47,-1.6453432,0.20576635
Subject_48,2.0414553,0.87322867
Subject_49,1.6713458,-0.18914579
Subject_50,-2.0633187,0.4357319
Subject_51,-1.7674284,-0.22280371
Subject_52,-0.89486617,0.7582875
Subject_53,-1.7890245,-1.529669
Subject_54,-1.5036237,1.552269
Subject_55,2.851578,-1.2156945
Subject_56,-1.6030225,0.046718046
Subject_57,-0.8603485,0.44254476
Subject_58,2.4443526,-0.9638381
Subject_59,-1.247074,0.697429
Subject_60,-0.10127715,0.50319815
Subject_61,0.5702715,-0.65658814
Subject_62,-2.2545373,0.018740159
Subject_63,-1.6620517,2.284461
Subject_64,1.2249101,-0.7975065
Subject_65,-1.0441971,0.38124585
Subject_66,0.6340888,0.5162533
Subject_67,1.3367332,-0.35774177
Subject_68,-1.7094951,0.6847797
Subject_69,-2.966108,1.3972445
Subject_70,1.2035139,0.8319692
Subject_71,-0.393187,-1.3346318
Subject_72,0.9937915,-1.1275386
Subject_73,-0.6600629,0.5141396
Subject_74,2.0595877,-0.20026006
Subject_75,0.45049095,1.5556065
Subject_76,1.7700214,-0.71994513
Subject_77,1.9659461,-0.6080202
Subject_78,-0.46369112,2.385907
Subject_79,-2.0810852,0.54769003
Subject_80,2.1700346,-0.10281969
Subject_81,-1.4681214,-1.0153995
Subject_82,-0.631855,0.4958721
Subject_83,-1.0745384,-0.14140819
Subject_84,0.7972051,-0.016580503
Subject_85,2.4654994,0.5377835
Subject_86,-0.97573704,-0.013865585
