0,1,2
0.8587902,-2.7052863,0.43191525
-0.04164399,-0.8762014,-1.1090988
-0.5197752,-1.0849848,2.1751633
-2.169694,-0.43106127,-1.1066489
-1.4291905,0.6125033,-0.15970957
1.1921649,0.78564656,1.1799928
-2.590731,0.88697535,0.28873608
0.3712533,0.53672415,-1.9479501
-0.25840506,-1.1747087,2.3342314
-1.7167196,-0.8981883,-1.020594
-0.51276606,-0.15220594,-1.4304705
0.21205308,0.3285222,0.34924334
0.0028349601,0.97603923,-1.0156788
-0.7130226,-1.0186696,1.4903866
1.582018,1.2592214,2.1543233
0.013451441,-1.3896558,0.08207812
-1.2250397,0.65788496,-1.2680672
1.440758,1.1562464,1.374099
-0.5081198,-1.3841095,-0.50774026
-1.3931547,-0.11995588,0.6944247
-0.55793035,1.348378,1.466219
-1.3883013,0.3081489,-0.59347016
0.7428488,-0.7791676,-0.025044965
-0.607702,1.7845179,1.83594
-0.32471377,2.1983578,-1.2716858
1.3085728,-0.83440006,-0.7682108
0.26806128,-0.18382509,0.30892208
-1.7053552,0.8241674,1.813326
1.2757481,-1.9220227,1.2621895
-0.54144245,-1.187115,2.0365036
1.7438837,0.9017739,-1.0762863
-0.903278,-0.42915034,-1.7852529
0.499516,0.2796602,-0.18252325
-1.2427808,-1.2522954,0.41290542
-0.4803484,0.017137049,1.1656159
0.5861976,-0.863926,-1.907496
-2.2575417,-0.9243323,0.96265477
0.6146465,0.25579554,-0.36207855
0.6294197,1.2850127,-0.04945032
0.8028032,-0.6935792,0.328007
0.585161,-1.685682,-0.7327709
0.525189,1.0946149,-0.7925671
-0.8105877,0.5525051,0.46870118
-0.5911213,-0.45304537,-1.0050803
-1.4338149,-0.38928026,-0.31638348
0.16856438,1.2441465,-0.6299453
-2.3546624,-1.5133905,1.2510875
0.102047086,0.2671277,-0.18907277
-0.73623127,0.8620071,-0.032446142
-0.14746778,0.62887496,0.87134516
0.6258087,1.8142035,-1.472956
-1.1057851,-0.46366477,-1.9166907
-0.7490034,-0.9026632,-0.008241964
-0.16391285,0.6104525,-0.35962886
-0.20222263,1.0241129,1.5999162
-0.052788086,-0.23163067,0.3473436
-1.4894086,0.629251,0.67361444
-0.28516832,0.31059626,1.0179241
1.0765144,-1.3820431,1.154577
1.1109791,-1.9573283,1.9711052
1.3369952,1.5073926,0.19274038
-1.0932102,-2.5495358,-1.1631067
2.1074011,-0.9795988,1.5742799
0.0845627,-0.92459923,0.7794432
-1.7291386,-1.0700479,-0.8641435
-2.4615703,-0.1153419,-1.5940274
-1.1552976,-0.572015,0.8301332
0.7222516,-1.3040485,-0.9996362
-0.5560694,0.73802483,2.1809506
0.01164416,1.24113,-1.0676244
0.0605572,-0.38692212,-1.383077
-0.27057886,-0.8869188,1.1830628
1.3468199,0.36740324,-0.0761473
1.1878997,-0.25527585,-0.4761695
0.7201631,0.973852,0.9555657
-1.4619956,-0.8543806,0.05351125
0.0130238,-0.16382279,1.6320087
-0.48307273,-0.31900874,-0.7553421
0.93510157,-1.3593295,-1.0936991
-0.35951656,-0.5552486,-0.32014185
1.3115927,1.2901418,1.3073903
-0.7869156,1.3831003,0.19051379
-1.4635409,-0.25070363,-1.3253324
0.8123883,1.2328074,-0.1205373
0.8010863,0.17138927,1.5401449
0.53632796,0.80763674,0.8494423
-1.3438528,-0.7721686,0.9347029
-0.21645744,0.977986,0.4349712
-1.3166382,0.97803324,0.7651426
-1.7776779,-0.441017,-0.047463298
-2.1438956,1.5010564,1.2119582
-0.75290316,0.55547106,-0.91082156
-0.220218,0.36850235,-0.35418445
-1.0912957,1.3006396,-0.74367464
-1.5888995,-1.2328655,0.22951266
-0.22971767,-1.3365344,-0.5898506
0.2401512,-1.1903424,0.6867844
0.8279633,0.5210905,-0.08896205
-0.058423407,-0.8420494,-0.2650284
-0.39075562,0.9851213,-0.5260882
-0.62275666,-1.7001683,0.09299456
-1.6535143,0.42858693,1.4181055
-0.56194127,-1.481299,0.6411078
-0.42020392,0.64901775,-1.2992018
-0.48586,0.5139561,-0.9625526
1.477541,-2.187017,-1.3289858
0.289779,-1.1381043,-0.5217011
-0.107594356,0.8512127,0.06408031
1.5378569,-0.8772746,-0.49139008
0.0034128686,-0.43445587,1.7967445
-0.8054039,0.45470932,1.4324515
1.0529959,1.211414,1.1435474
1.2591054,1.1731927,0.055429
-0.2460561,1.3825821,0.7613079
0.5955118,-0.4904025,0.83540833
1.5275844,1.4152889,0.37037376
0.9516879,0.70834196,1.4272236
0.04700641,1.7802644,-0.81011647
-1.5610938,0.9263294,0.67524457
-0.7573105,-0.7281144,0.7385091
-0.33718506,1.5213012,0.17360964
-0.24874762,0.63495505,0.6404966
-0.44970515,-1.1531523,-0.12748562
-1.5987506,1.5904301,-0.70341474
2.4218698,-1.5860322,0.25830972
0.31293625,0.26126152,-0.18393922
-1.6987914,0.615258,-1.1075039
-0.3557123,-1.5541853,0.78894246
1.8837057,-0.51288766,0.12949021
2.2718968,-0.27592134,-1.7763656
0.12196124,-0.818408,0.37447545
