Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.85023713,1.0133957,-2.1665003,0.43363726
Subject_2,0.60342836,0.08229869,-0.5300011,-0.6336371
Subject_3,0.25681967,0.48732895,-0.17872216,-0.8569426
Subject_4,-2.2992437,0.95043176,1.2032634,-1.1250857
Subject_5,0.24683017,-1.3336167,0.58120036,-0.8682871
Subject_6,-0.37450334,0.8263411,-0.18227443,0.36215395
Subject_7,-0.04589449,-1.0231144,-0.5728967,0.061474215
Subject_8,0.05237737,-0.11209444,-0.2167803,-0.25427344
Subject_9,-0.47742265,-5.4497213,0.7634655,0.044507198
Subject_10,0.42673463,0.03577605,0.025899539,-0.4884993
Subject_11,-0.5573405,-0.39291224,-0.9402163,1.4949032
Subject_12,-0.29362637,1.1339151,-0.16084228,-0.3654312
Subject_13,0.31596345,-1.4697311,-0.21329783,-0.36342245
Subject_14,-0.9838376,-0.7934224,-0.21649957,-0.24298228
Subject_15,0.26543334,0.58854455,-0.07897694,0.9913707
Subject_16,-0.46470705,-1.2381228,0.37146342,1.7427527
Subject_17,-1.4410553,-0.121915236,-0.28387746,-1.1302439
Subject_18,0.060057998,-0.9144788,0.044461202,-0.79134667
Subject_19,-1.6741363,0.65160257,0.47922254,1.7860184
Subject_20,-1.3302916,-1.2026949,1.1108844,0.70916617
Subject_21,1.6138909,-0.27755702,0.8478765,0.5172682
Subject_22,0.93869436,-0.7030052,-1.032667,-0.7862076
Subject_23,-1.718754,3.0924876,1.8398765,0.8510483
Subject_24,0.5404469,1.0924821,-0.43780932,-0.14293912
Subject_25,0.5675566,-0.3430388,-0.13683084,1.1970679
Subject_26,0.61879164,-0.4423339,-0.1704905,-0.32243535
Subject_27,1.216256,-0.7870549,0.09797236,-0.720407
Subject_28,-0.09799067,1.053747,-0.5301001,0.33487022
Subject_29,-0.65900546,0.57202,-0.115612544,0.027667359
Subject_30,0.89032453,-1.4398276,1.2299306,-0.34613296
Subject_31,0.30957422,-1.7770494,-0.22207813,-1.1456535
Subject_32,-0.8476638,-0.48829302,1.4822733,-0.97480714
Subject_33,0.5566929,-1.8884807,-0.32564595,0.98235357
Subject_34,-0.4873,-0.04656437,0.8145156,1.1483272
Subject_35,-1.5987881,0.42770967,0.6855648,0.5176411
Subject_36,2.5051987,-0.649617,0.92728823,1.6503536
Subject_37,-0.8640109,-0.6564931,-0.7201224,0.8263499
Subject_38,0.4562551,-1.6980125,-0.11259955,-1.1509342
Subject_39,0.41319886,-0.45143205,0.25420895,0.1374883
Subject_40,-0.8040066,-1.1436678,0.6063856,0.18803068
Subject_41,-1.309285,-0.8044756,-1.002727,-0.20075303
Subject_42,0.024638591,-0.49488762,0.049319,2.01292
Subject_43,-0.8961734,-1.1771244,0.20983444,-0.75940484
Subject_44,-0.67451364,1.1175182,1.5855466,-0.31016907
Subject_45,-0.06670856,-1.6577251,-0.0027648087,0.4955123
Subject_46,-0.10822605,-2.197365,0.2930364,0.83150667
Subject_47,-0.7449495,1.1549076,1.3778502,0.6313596
Subject_48,0.38076535,-0.8125993,-0.10612165,-0.42329302
Subject_49,3.0925043,0.3632835,1.8279344,-0.44586295
Subject_50,-0.52496153,-1.0209088,-0.2970931,1.2583028
Subject_51,1.5600615,0.08646418,0.20905466,0.37760034
Subject_52,-0.06542687,0.5946748,0.66143507,-0.8231187
Subject_53,0.75342584,2.2338378,0.028291706,-0.31077787
Subject_54,0.15261023,1.1954386,-0.046738964,0.3281047
Subject_55,-1.831224,-1.8785927,-0.61437434,0.87036014
Subject_56,0.95582765,-0.20971557,-0.17691797,-0.6366591
Subject_57,0.4791785,1.1740711,-0.42845318,-0.8884464
Subject_58,-0.7349121,-1.8874753,0.47070894,0.79267824
Subject_59,-0.35451627,0.8698264,-1.796615,-0.5028014
Subject_60,0.45357525,-0.39430177,-0.58183783,-0.50015426
Subject_61,0.092671394,-1.8947122,1.7359258,-1.0504395
Subject_62,0.5781483,1.2404331,0.0032417362,-1.6738955
Subject_63,1.1911644,0.63173044,-0.21186493,-0.9518614
Subject_64,-0.011098574,-1.8794998,0.13609953,0.3783382
Subject_65,0.4331123,-0.022848442,0.13565026,-0.01868251
Subject_66,1.0592614,-0.55772054,-0.5305802,-0.8037608
Subject_67,-0.9422385,1.3990368,1.2130736,1.1212845
Subject_68,0.9180017,1.2901084,0.37164876,0.7277272
Subject_69,0.6997595,-0.7212402,-1.3660908,-0.39969802
Subject_70,1.79363,-0.07835769,-0.3553749,0.18237755
Subject_71,0.5287288,0.4603979,-0.2458754,0.8069959
Subject_72,-0.32944277,-2.1893137,0.031545583,0.11436671
Subject_73,0.42588097,0.8717932,-0.12443119,-0.056128915
Subject_74,0.92487127,-0.40325177,0.09933241,0.7125817
Subject_75,0.72899467,-0.763971,1.8198605,-0.030901516
Subject_76,0.79662853,-1.022732,0.939596,2.59585
Subject_77,-1.022974,0.39018777,0.7497631,0.0402554
Subject_78,-1.4388316,0.9602523,0.5443563,-0.9331931
Subject_79,1.0032666,6.9555387,-0.34710434,0.61823857
Subject_80,-0.42423233,-2.059341,0.4723633,1.0909765
Subject_81,-1.2223632,0.7342664,0.04080345,-0.7327193
Subject_82,-0.8077697,1.2314738,-0.54271996,-0.10952994
Subject_83,-4.388325,1.4171295,3.960411,-0.486922
Subject_84,0.54929584,-0.5125638,0.4265173,-1.2732575
Subject_85,2.7954988,-1.8561754,-0.8521035,-0.42696214
Subject_86,0.09072295,-0.29134527,-1.248204,0.26497558
