Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.25833634,-0.5147033,0.6866378,-0.05500407
Subject_2,-0.67920595,0.536819,0.04421281,-0.768949
Subject_3,-0.14765945,-0.39415652,-0.78990257,1.5855005
Subject_4,-0.061929874,-0.18288486,0.7751779,-0.20568822
Subject_5,-0.61795557,0.84432477,0.029797193,-0.7437287
Subject_6,-1.0224644,-0.3912417,-0.5749229,0.6952417
Subject_7,-0.056339543,-0.06576063,-0.10819185,-0.6511925
Subject_8,-0.7076309,0.9501111,-2.0984244,0.5709411
Subject_9,1.6993151,0.1752181,-0.03550343,-2.379567
Subject_10,1.4410143,-0.6364141,-1.0417458,-0.8950558
Subject_11,1.0580726,1.1390249,-0.007713323,-1.86889
Subject_12,-0.26167426,-0.58694094,0.13711359,0.97277975
Subject_13,1.101835,1.7780908,-0.11672295,-2.521689
Subject_14,0.53887916,-0.6873602,-0.039481666,0.9783895
Subject_15,0.31354707,-0.68885297,-0.9030233,0.39286166
Subject_16,1.3394572,-0.94709486,-0.46558622,0.17556284
Subject_17,-0.36107403,-0.80302286,0.104661934,0.47878906
Subject_18,0.23943253,-0.52288055,0.24521615,3.5563095
Subject_19,0.6974805,-1.2833234,-2.246106,1.8259935
Subject_20,1.5800362,1.1330892,0.120657936,-1.06152
Subject_21,-0.5497065,-0.7131444,0.40373662,0.96704245
Subject_22,0.7094834,-0.7276552,-0.23934487,-1.8548771
Subject_23,0.36420894,0.38807207,0.66045433,1.2911471
Subject_24,0.15708621,1.7757626,0.4331542,-0.22602715
Subject_25,0.69868964,1.0534642,0.62488884,-1.4722463
Subject_26,0.37371117,0.19391596,0.14089932,0.7938038
Subject_27,1.7367581,-0.41384786,0.7737639,-1.7640243
Subject_28,-0.6983143,1.0025741,1.2481376,1.0535889
Subject_29,-1.8224291,0.6702446,-1.0278407,-0.21719895
Subject_30,-0.062028836,0.04553943,-2.2088704,-1.4047699
Subject_31,1.1636603,-1.3000749,1.3228762,-0.83665544
Subject_32,-0.21686345,-0.49393556,0.41749415,-1.0673069
Subject_33,1.1086826,-0.5090942,0.20298879,0.7772791
Subject_34,-0.21164836,-0.29922742,0.4759669,1.6130481
Subject_35,-0.56792104,-1.3370551,1.7397786,0.899447
Subject_36,0.11610184,-0.4112703,0.6901023,-1.7716008
Subject_37,0.84129757,0.30819538,0.30815166,-2.534673
Subject_38,0.024890803,1.1037269,-0.4458092,-1.6302947
Subject_39,-0.29784843,-0.34146774,1.6414216,1.9137421
Subject_40,0.8438047,0.6631209,0.2711357,-0.34854245
Subject_41,-0.011343507,2.0416687,0.4077776,-1.4871091
Subject_42,1.7343132,0.22312638,-0.01491169,2.4469361
Subject_43,-0.96516746,-0.0010343966,0.45609662,-0.780667
Subject_44,-0.8542241,1.0077279,-1.4984992,-0.16292958
Subject_45,0.87875044,-0.9693749,2.0471451,-0.7754041
Subject_46,0.6529582,-0.5019091,-0.35269928,-1.5463942
Subject_47,-0.46898094,0.37285635,-1.6999444,0.8123042
Subject_48,-1.5993649,-0.8081936,-1.166532,0.82033837
Subject_49,-0.95697266,0.32928538,-0.6670084,-0.58831084
Subject_50,0.8925063,0.39176068,-0.24588598,-1.2630318
Subject_51,-0.05534281,1.1493424,0.10561708,1.3376286
Subject_52,0.39260665,0.47727296,0.18956468,-0.56260777
Subject_53,0.4883062,-1.0243236,-0.25376698,0.87463516
Subject_54,0.4912488,-0.15457867,-1.6589732,1.1734751
Subject_55,-0.68036234,0.41134474,0.14038792,-2.1351645
Subject_56,1.7745565,-1.0639058,-0.36175808,0.62046367
Subject_57,0.46439698,0.5091892,0.65377504,0.7486312
Subject_58,1.0796224,-0.43718025,0.8973267,-2.2835357
Subject_59,0.0048799347,1.3715678,0.25438893,0.4763116
Subject_60,1.0620619,0.37792182,-1.9968722,0.49671733
Subject_61,0.5164202,-0.3277353,0.8017037,-0.4336997
Subject_62,1.7139279,1.6568757,0.57524365,4.3872285
Subject_63,0.3638456,0.55464166,1.5331411,0.7793649
Subject_64,-2.1186297,0.74852234,-0.6986253,-1.3806506
Subject_65,0.74540114,-1.588967,-1.2024668,-0.5088985
Subject_66,-0.091941044,-0.2421433,-1.1211743,-1.1883456
Subject_67,-1.340454,-1.0833092,0.376943,-0.67623496
Subject_68,1.7226506,-0.9819619,0.34653753,1.7402476
Subject_69,-0.007468858,-0.16150482,-0.10987501,2.548205
Subject_70,-1.9499624,0.13969453,-1.6796613,-0.43726996
Subject_71,0.73894113,0.17991905,0.42272162,-0.0237913
Subject_72,-2.1469097,-1.6020932,0.3275778,-0.8161228
Subject_73,0.18632753,0.32180148,0.20010448,0.94311935
Subject_74,0.042843476,-0.15283738,-0.99096644,-0.55320984
Subject_75,-0.56219715,-0.74769866,-0.8589863,-0.15385479
Subject_76,0.034272652,-1.0607244,0.06860336,-1.3273963
Subject_77,0.51551145,-0.096806176,0.7476289,-1.4543264
Subject_78,-1.1140333,0.06191119,0.8558532,1.1412914
Subject_79,-0.21482733,-1.1795305,1.2588514,2.0929134
Subject_80,0.9255338,-0.08979372,1.1390532,-2.4371603
Subject_81,-1.6402283,-0.7403341,0.7468744,0.5495872
Subject_82,-0.072789535,-0.376401,0.15219678,-2.2153802
Subject_83,-0.56474316,-0.4920164,-0.07483318,1.0591209
Subject_84,-0.10704692,-0.0051638256,0.43034932,-2.2056549
Subject_85,0.22571442,-1.0830837,0.24881898,-1.9298011
Subject_86,2.2108326,0.19966419,-1.0425769,1.2624978
