Subject_ID,Factor_1,Factor_2
Subject_1,-0.85054374,-2.557598
Subject_2,-1.1673474,-0.16662088
Subject_3,2.1968982,1.313536
Subject_4,-1.2841108,0.20060948
Subject_5,-1.5182977,1.3426391
Subject_6,-0.011744667,-0.14109305
Subject_7,-0.68304485,0.066040985
Subject_8,-0.36686477,-0.9948409
Subject_9,-0.9165496,-0.030897053
Subject_10,-0.8778049,-1.2896688
Subject_11,-0.99453217,0.4081869
Subject_12,0.16811137,0.5087413
Subject_13,-1.095559,0.98395294
Subject_14,1.5360768,-1.8027871
Subject_15,-0.07226316,1.4629067
Subject_16,-2.0388882,-1.0573986
Subject_17,-0.6266202,-0.5391625
Subject_18,1.3869448,-0.76938504
Subject_19,0.9224305,-0.0067499117
Subject_20,-1.9824439,-1.3632499
Subject_21,0.9332236,0.046609506
Subject_22,0.7801897,0.29042408
Subject_23,1.27297,1.103272
Subject_24,-0.40182528,-1.0283428
Subject_25,-1.2510957,-1.5042431
Subject_26,1.1137894,2.2837484
Subject_27,-1.835372,2.4390345
Subject_28,-1.3103749,-0.5503959
Subject_29,0.545874,-1.0344996
Subject_30,-0.8456336,-0.92907137
Subject_31,0.8523539,0.88151026
Subject_32,-0.65971404,-1.0007464
Subject_33,1.5490931,-0.81772816
Subject_34,1.7380652,0.56060255
Subject_35,-0.8778348,-0.88110596
Subject_36,-1.6525853,1.356962
Subject_37,-1.2566816,-0.84165335
Subject_38,-2.0178995,-1.3729826
Subject_39,-1.2597973,0.11029387
Subject_40,-0.41813466,-0.20257795
Subject_41,0.60958266,0.79653037
Subject_42,-1.105988,-1.1301744
Subject_43,-1.0967098,-0.89293766
Subject_44,-0.16364963,0.7214459
Subject_45,-1.0794694,0.73773444
Subject_46,1.426378,0.15122986
Subject_47,0.674939,-0.36357662
Subject_48,-0.0902749,0.38127053
Subject_49,-0.20898479,-0.4456045
Subject_50,-0.89582723,0.6106926
Subject_51,0.20753323,-0.011857349
Subject_52,-1.080938,0.30123585
Subject_53,1.208797,0.63562906
Subject_54,1.5368818,0.5287176
Subject_55,-2.2452617,-0.59015894
Subject_56,-0.56890893,0.45174378
Subject_57,0.71906036,1.6222879
Subject_58,-2.3243043,0.033046912
Subject_59,0.20741229,0.325572
Subject_60,0.4501999,1.2847778
Subject_61,0.43235368,0.7086799
Subject_62,1.6310222,-0.10138063
Subject_63,1.3995041,0.33860072
Subject_64,-3.0717807,1.0693587
Subject_65,-1.3169729,-0.8259353
Subject_66,-0.47558635,0.041566823
Subject_67,-1.400256,0.028468829
Subject_68,2.275572,0.036709633
Subject_69,1.7766083,-0.010459262
Subject_70,-0.6000825,-0.16284776
Subject_71,-0.127321,1.2099385
Subject_72,-1.7319703,-0.025895994
Subject_73,1.0074675,0.65424865
Subject_74,0.83593154,0.14922759
Subject_75,-0.20886204,0.77489364
Subject_76,-0.2664236,-0.6889048
Subject_77,-1.6327562,-0.2583675
Subject_78,0.45147127,-0.6677842
Subject_79,2.5049078,0.51130676
Subject_80,-2.4766388,-0.34938568
Subject_81,-0.34194958,0.47432435
Subject_82,1.4796332,0.741056
Subject_83,1.5988241,0.8213157
Subject_84,1.1145957,-1.2003698
Subject_85,-2.0495691,1.2223797
Subject_86,0.9702659,-0.5888053
